"","alpha_hat_ij_Caryophyllaceae","focal","year","complexity.plant","complexity.animal"
"2070",0.128317822263164,"HOMA","All","family","family"
"2071",0.0720107798676717,"HOMA","All","family","family"
"2072",0.163327575527052,"HOMA","All","family","family"
"2073",-0.0449310298220837,"HOMA","All","family","family"
"2074",0.103981015199222,"HOMA","All","family","family"
"2075",0.106987526111714,"HOMA","All","family","family"
"2076",0.0767234592982646,"HOMA","All","family","family"
"2077",0.245575770889963,"HOMA","All","family","family"
"2078",0.100725220869397,"HOMA","All","family","family"
"2079",0.305245352210748,"HOMA","All","family","family"
"2080",0.0925395587038984,"HOMA","All","family","family"
"2081",0.126468692344033,"HOMA","All","family","family"
"2082",0.198031056346723,"HOMA","All","family","family"
"2083",-0.0709335023073721,"HOMA","All","family","family"
"2084",0.246158540218698,"HOMA","All","family","family"
"2085",0.138692153268511,"HOMA","All","family","family"
"2086",0.207686267211693,"HOMA","All","family","family"
"2087",0.0580858578775385,"HOMA","All","family","family"
"2088",-0.0533447250215319,"HOMA","All","family","family"
"2089",-0.0547105675881869,"HOMA","All","family","family"
"2090",0.123923169878333,"HOMA","All","family","family"
"2091",-0.0218486832727489,"HOMA","All","family","family"
"2092",0.075677763185912,"HOMA","All","family","family"
"2093",0.0511892961882372,"HOMA","All","family","family"
"2094",0.240518911646787,"HOMA","All","family","family"
"2095",0.156215415421278,"HOMA","All","family","family"
"2096",0.15332145199621,"HOMA","All","family","family"
"2097",0.162274991181602,"HOMA","All","family","family"
"2098",0.0115532987139852,"HOMA","All","family","family"
"2099",0.0152961902960962,"HOMA","All","family","family"
"2100",-0.018273528055618,"HOMA","All","family","family"
"2101",0.0967904305813607,"HOMA","All","family","family"
"2102",0.0592349830914307,"HOMA","All","family","family"
"2103",-0.0222922417432314,"HOMA","All","family","family"
"2104",0.15484219222059,"HOMA","All","family","family"
"2105",0.139867803302193,"HOMA","All","family","family"
"2106",0.0186065240412703,"HOMA","All","family","family"
"2107",0.171049425371628,"HOMA","All","family","family"
"2108",0.232093248781974,"HOMA","All","family","family"
"2109",0.170426322286949,"HOMA","All","family","family"
"2110",0.137598404495355,"HOMA","All","family","family"
"2111",0.112782727689298,"HOMA","All","family","family"
"2112",0.123561911610051,"HOMA","All","family","family"
"2113",0.118859120142593,"HOMA","All","family","family"
"2114",0.0695518634705914,"HOMA","All","family","family"
"2115",0.019577666310258,"HOMA","All","family","family"
"2116",0.405927325009515,"HOMA","All","family","family"
"2117",0.0344247187016182,"HOMA","All","family","family"
"2118",0.159643513497616,"HOMA","All","family","family"
"2119",0.380020560681334,"HOMA","All","family","family"
"2120",0.100676548464198,"HOMA","All","family","family"
"2121",0.172204790627371,"HOMA","All","family","family"
"2122",0.177867758638054,"HOMA","All","family","family"
"2123",0.0805108456148689,"HOMA","All","family","family"
"2124",0.168526943761349,"HOMA","All","family","family"
"2125",0.134843121755018,"HOMA","All","family","family"
"2126",0.0818738569872173,"HOMA","All","family","family"
"2127",0.0474853206036741,"HOMA","All","family","family"
"2128",0.085391644170941,"HOMA","All","family","family"
"2129",0.0769354061281879,"HOMA","All","family","family"
"2130",0.234191829684554,"HOMA","All","family","family"
"2131",0.287142770872898,"HOMA","All","family","family"
"2132",0.155102434632985,"HOMA","All","family","family"
"2133",0.163219369189671,"HOMA","All","family","family"
"2134",0.0367513176564691,"HOMA","All","family","family"
"2135",0.180041850394928,"HOMA","All","family","family"
"2136",0.0952695816405154,"HOMA","All","family","family"
"2137",0.143180276763476,"HOMA","All","family","family"
"2138",0.256759609613364,"HOMA","All","family","family"
"2139",0.0779200977178662,"HOMA","All","family","family"
"2140",0.0750870981488119,"HOMA","All","family","family"
"2141",0.0641060150468249,"HOMA","All","family","family"
"2142",0.225943462867463,"HOMA","All","family","family"
"2143",0.113918976222168,"HOMA","All","family","family"
"2144",0.211076282777307,"HOMA","All","family","family"
"2145",0.302913059147582,"HOMA","All","family","family"
"2146",0.23656926180497,"HOMA","All","family","family"
"2147",0.126919811406246,"HOMA","All","family","family"
"2148",0.163212311238247,"HOMA","All","family","family"
"2149",0.28748572934506,"HOMA","All","family","family"
"2150",0.191556430975609,"HOMA","All","family","family"
"2151",0.163323177156025,"HOMA","All","family","family"
"2152",0.233934350596632,"HOMA","All","family","family"
"2153",0.0261239780786719,"HOMA","All","family","family"
"2154",0.0505818309102695,"HOMA","All","family","family"
"2155",0.14719592531332,"HOMA","All","family","family"
"2156",0.0380396403477192,"HOMA","All","family","family"
"2157",0.173239774219785,"HOMA","All","family","family"
"2158",0.114958210591739,"HOMA","All","family","family"
"2159",0.0839323107902801,"HOMA","All","family","family"
"2160",0.188814341039303,"HOMA","All","family","family"
"2161",0.0972002350895484,"HOMA","All","family","family"
"2162",0.206851751698261,"HOMA","All","family","family"
"2163",0.132109758304978,"HOMA","All","family","family"
"2164",0.146783204446289,"HOMA","All","family","family"
"2165",0.0901620538352315,"HOMA","All","family","family"
"2166",0.25597744264582,"HOMA","All","family","family"
"2167",0.100883910038115,"HOMA","All","family","family"
"2168",0.496999989627393,"HOMA","All","family","family"
"2169",0.249760449049082,"HOMA","All","family","family"
"2170",0.0559147149899688,"HOMA","All","family","family"
"2171",0.186090032625001,"HOMA","All","family","family"
"2172",0.0441894395369649,"HOMA","All","family","family"
"2173",0.133516932153552,"HOMA","All","family","family"
"2174",0.0551591293739546,"HOMA","All","family","family"
"2175",0.117436685710858,"HOMA","All","family","family"
"2176",0.109314892069692,"HOMA","All","family","family"
"2177",0.14649763898086,"HOMA","All","family","family"
"2178",0.218242887007749,"HOMA","All","family","family"
"2179",0.249133666575455,"HOMA","All","family","family"
"2180",0.106095058922635,"HOMA","All","family","family"
"2181",-0.00717137709007987,"HOMA","All","family","family"
"2182",0.165913483234574,"HOMA","All","family","family"
"2183",0.180457842445519,"HOMA","All","family","family"
"2184",0.216696473182651,"HOMA","All","family","family"
"2185",0.11421412871657,"HOMA","All","family","family"
"2186",0.0368026712669449,"HOMA","All","family","family"
"2187",0.0383479664321524,"HOMA","All","family","family"
"2188",-0.00413496985213491,"HOMA","All","family","family"
"2189",0.195055132690643,"HOMA","All","family","family"
"2190",0.15268830367758,"HOMA","All","family","family"
"2191",-0.011185162771466,"HOMA","All","family","family"
"2192",0.181014219579663,"HOMA","All","family","family"
"2193",0.0522636750196073,"HOMA","All","family","family"
"2194",-0.000671944381041012,"HOMA","All","family","family"
"2195",0.477540316577345,"HOMA","All","family","family"
"2196",0.21516276273974,"HOMA","All","family","family"
"2197",0.119543621046541,"HOMA","All","family","family"
"2198",0.0139646922005745,"HOMA","All","family","family"
"2199",0.187143197893034,"HOMA","All","family","family"
"2200",0.0368607246883585,"HOMA","All","family","family"
"2201",0.151433859925246,"HOMA","All","family","family"
"2202",0.179528975244182,"HOMA","All","family","family"
"2203",0.254115341083866,"HOMA","All","family","family"
"2204",0.230783244739961,"HOMA","All","family","family"
"2205",0.195672968872505,"HOMA","All","family","family"
"2206",0.00967877020418939,"HOMA","All","family","family"
"2207",0.194437069996493,"HOMA","All","family","family"
"2208",0.187173218886408,"HOMA","All","family","family"
"2209",0.0649612965704327,"HOMA","All","family","family"
"2210",0.143058698380141,"HOMA","All","family","family"
"2211",0.0671375377640382,"HOMA","All","family","family"
"2212",0.0168091509575095,"HOMA","All","family","family"
"2213",0.190778196628516,"HOMA","All","family","family"
"2214",0.149974152277637,"HOMA","All","family","family"
"2215",0.231507514087494,"HOMA","All","family","family"
"2216",0.120777738375102,"HOMA","All","family","family"
"2217",0.112793950953421,"HOMA","All","family","family"
"2218",0.087376425258838,"HOMA","All","family","family"
"2219",-0.0147740507044851,"HOMA","All","family","family"
"2220",0.174137936064279,"HOMA","All","family","family"
"2221",0.389193799066967,"HOMA","All","family","family"
"2222",0.0176289444018947,"HOMA","All","family","family"
"2223",0.157191734142235,"HOMA","All","family","family"
"2224",0.321673546587466,"HOMA","All","family","family"
"2225",0.0311798613647785,"HOMA","All","family","family"
"2226",0.277896381773434,"HOMA","All","family","family"
"2227",0.180055460203687,"HOMA","All","family","family"
"2228",-0.0325643276274011,"HOMA","All","family","family"
"2229",0.101124038114557,"HOMA","All","family","family"
"2230",0.00638750832624169,"HOMA","All","family","family"
"2231",0.151187199422462,"HOMA","All","family","family"
"2232",0.218362515748045,"HOMA","All","family","family"
"2233",0.181161127888417,"HOMA","All","family","family"
"2234",0.0312798727037176,"HOMA","All","family","family"
"2235",0.141323545315913,"HOMA","All","family","family"
"2236",0.13571213606023,"HOMA","All","family","family"
"2237",0.182628350891473,"HOMA","All","family","family"
"2238",0.0459741644143312,"HOMA","All","family","family"
"2239",0.230772721576461,"HOMA","All","family","family"
"2240",0.19300405347696,"HOMA","All","family","family"
"2241",0.155510557955457,"HOMA","All","family","family"
"2242",0.132728973987306,"HOMA","All","family","family"
"2243",-0.172640833003589,"HOMA","All","family","family"
"2244",0.193261680231607,"HOMA","All","family","family"
"2245",0.060041905084278,"HOMA","All","family","family"
"2246",0.174255923129734,"HOMA","All","family","family"
"2247",0.0752217282084011,"HOMA","All","family","family"
"2248",-0.0436183665257172,"HOMA","All","family","family"
"2249",-0.107306569525603,"HOMA","All","family","family"
"2250",0.203815143970929,"HOMA","All","family","family"
"2251",0.0605174107839699,"HOMA","All","family","family"
"2252",0.0561966231232278,"HOMA","All","family","family"
"2253",0.135743501763877,"HOMA","All","family","family"
"2254",0.381658834872776,"HOMA","All","family","family"
"2255",0.00869859128383066,"HOMA","All","family","family"
"2256",0.00984770713484973,"HOMA","All","family","family"
"2257",0.053430752508987,"HOMA","All","family","family"
"2258",0.179536731962903,"HOMA","All","family","family"
"2259",0.200634143049187,"HOMA","All","family","family"
"2260",-0.0437788253125957,"HOMA","All","family","family"
"2261",0.151488600081321,"HOMA","All","family","family"
"2262",0.160749196393213,"HOMA","All","family","family"
"2263",0.0152437575695614,"HOMA","All","family","family"
"2264",-0.0843799619837418,"HOMA","All","family","family"
"2265",0.133639178222709,"HOMA","All","family","family"
"2266",0.0121121004026965,"HOMA","All","family","family"
"2267",0.0643831484193249,"HOMA","All","family","family"
"2268",0.0688745235777293,"HOMA","All","family","family"
"2269",0.149093465862651,"HOMA","All","family","family"
"2270",0.168498982411375,"HOMA","All","family","family"
"2271",0.11709327169471,"HOMA","All","family","family"
"2272",0.147454219517902,"HOMA","All","family","family"
"2273",0.065411442516218,"HOMA","All","family","family"
"2274",-0.0462628905567788,"HOMA","All","family","family"
"2275",0.0233622981196084,"HOMA","All","family","family"
"2276",0.153871769886768,"HOMA","All","family","family"
"2277",0.214275786863585,"HOMA","All","family","family"
"2278",0.123601715218759,"HOMA","All","family","family"
"2279",0.0651009439943706,"HOMA","All","family","family"
"2280",0.217093813257769,"HOMA","All","family","family"
"2281",0.0181209842187573,"HOMA","All","family","family"
"2282",0.206492997282077,"HOMA","All","family","family"
"2283",0.255700874740236,"HOMA","All","family","family"
"2284",0.226806801807424,"HOMA","All","family","family"
"2285",0.0244702373912864,"HOMA","All","family","family"
"2286",0.0920159906239526,"HOMA","All","family","family"
"2287",0.208032349697991,"HOMA","All","family","family"
"2288",-0.0280810471369813,"HOMA","All","family","family"
"2289",0.0581282623253561,"HOMA","All","family","family"
"2290",0.202273598165233,"HOMA","All","family","family"
"2291",0.0148438285211645,"HOMA","All","family","family"
"2292",0.0444274517878103,"HOMA","All","family","family"
"2293",0.086812694736816,"HOMA","All","family","family"
"2294",0.0783289625670247,"HOMA","All","family","family"
"2295",0.121401482044847,"HOMA","All","family","family"
"2296",0.0976640475390287,"HOMA","All","family","family"
"2297",0.121534463277509,"HOMA","All","family","family"
"2298",0.149179474318408,"HOMA","All","family","family"
"2299",0.316370660164728,"HOMA","All","family","family"
"2300",0.201744309238041,"HOMA","All","family","family"
"2301",0.142948488368589,"HOMA","All","family","family"
"2302",0.0268671223715879,"HOMA","All","family","family"
"2303",0.10695277984393,"HOMA","All","family","family"
"2304",0.070582014243149,"HOMA","All","family","family"
"2305",0.0732496445419553,"HOMA","All","family","family"
"2306",0.0499026811964738,"HOMA","All","family","family"
"2307",0.0353644954951819,"HOMA","All","family","family"
"2308",0.282614048871976,"HOMA","All","family","family"
"2309",0.0435595222440528,"HOMA","All","family","family"
"2310",0.086436947285268,"HOMA","All","family","family"
"2311",0.118579807852573,"HOMA","All","family","family"
"2312",0.114102956007738,"HOMA","All","family","family"
"2313",0.0360235373461621,"HOMA","All","family","family"
"2314",0.129709676919898,"HOMA","All","family","family"
"2315",0.134985159349046,"HOMA","All","family","family"
"2316",0.228674324233055,"HOMA","All","family","family"
"2317",0.132366566873692,"HOMA","All","family","family"
"2318",0.0685761480705485,"HOMA","All","family","family"
"2319",-0.0385855908086966,"HOMA","All","family","family"
"2320",0.161243503810643,"HOMA","All","family","family"
"2321",0.101323311415694,"HOMA","All","family","family"
"2322",0.0617304104919409,"HOMA","All","family","family"
"2323",0.199803421241918,"HOMA","All","family","family"
"2324",0.238470964190384,"HOMA","All","family","family"
"2325",0.0190265606720255,"HOMA","All","family","family"
"2326",0.101767935280389,"HOMA","All","family","family"
"2327",0.202644921462928,"HOMA","All","family","family"
"2328",0.329420782374071,"HOMA","All","family","family"
"2329",0.148933371239584,"HOMA","All","family","family"
"2330",0.117615397219672,"HOMA","All","family","family"
"2331",0.146668802388132,"HOMA","All","family","family"
"2332",0.108378028934526,"HOMA","All","family","family"
"2333",0.177723759110231,"HOMA","All","family","family"
"2334",0.11603209694403,"HOMA","All","family","family"
"2335",0.0701905426982854,"HOMA","All","family","family"
"2336",0.072247946238303,"HOMA","All","family","family"
"2337",0.219821216479478,"HOMA","All","family","family"
"2338",0.0636829521304079,"HOMA","All","family","family"
"2339",0.248613452970036,"HOMA","All","family","family"
"2340",0.0977399519585476,"HOMA","All","family","family"
"2341",0.297885193747742,"HOMA","All","family","family"
"2342",-0.0579927906074514,"HOMA","All","family","family"
"2343",0.180333292981,"HOMA","All","family","family"
"2344",0.127937670434972,"HOMA","All","family","family"
"2345",0.11088298759326,"HOMA","All","family","family"
"2346",0.0914370404974314,"HOMA","All","family","family"
"2347",0.132405554376186,"HOMA","All","family","family"
"2348",-0.0942235634588532,"HOMA","All","family","family"
"2349",0.123118563159632,"HOMA","All","family","family"
"2350",0.307520830659648,"HOMA","All","family","family"
"2351",0.14168173398617,"HOMA","All","family","family"
"2352",0.269771584275708,"HOMA","All","family","family"
"2353",0.142608059582993,"HOMA","All","family","family"
"2354",0.0780210670980472,"HOMA","All","family","family"
"2355",0.241638856087141,"HOMA","All","family","family"
"2356",0.236519323253395,"HOMA","All","family","family"
"2357",0.0148077425476216,"HOMA","All","family","family"
"2358",0.118432701926912,"HOMA","All","family","family"
"2359",0.208927585986484,"HOMA","All","family","family"
"2360",-0.0111098129023396,"HOMA","All","family","family"
"2361",0.199729886872562,"HOMA","All","family","family"
"2362",0.274614372583144,"HOMA","All","family","family"
"2363",0.128805131754748,"HOMA","All","family","family"
"2364",0.0317816447167829,"HOMA","All","family","family"
"2365",0.0168408947483705,"HOMA","All","family","family"
"2366",0.119700718180413,"HOMA","All","family","family"
"2367",0.0694069958535504,"HOMA","All","family","family"
"2368",0.174631039757491,"HOMA","All","family","family"
"2369",0.175366573409963,"HOMA","All","family","family"
"2370",0.151006475428691,"HOMA","All","family","family"
"2371",0.0948339001510337,"HOMA","All","family","family"
"2372",0.0389128709809146,"HOMA","All","family","family"
"2373",0.295347431052582,"HOMA","All","family","family"
"2374",0.328316132110345,"HOMA","All","family","family"
"2375",0.174689800313786,"HOMA","All","family","family"
"2376",0.0775252777474147,"HOMA","All","family","family"
"2377",0.182689587977664,"HOMA","All","family","family"
"2378",0.094482665178389,"HOMA","All","family","family"
"2379",0.081783772577426,"HOMA","All","family","family"
"2380",0.0799728757228197,"HOMA","All","family","family"
"2381",0.25518220305604,"HOMA","All","family","family"
"2382",0.110076020739197,"HOMA","All","family","family"
"2383",0.102544264796304,"HOMA","All","family","family"
"2384",0.0665943968471046,"HOMA","All","family","family"
"2385",0.272777689551482,"HOMA","All","family","family"
"2386",0.0568649174440923,"HOMA","All","family","family"
"2387",0.0180609557553979,"HOMA","All","family","family"
"2388",0.250102258712519,"HOMA","All","family","family"
"2389",0.0955539136619885,"HOMA","All","family","family"
"2390",0.0795492010257255,"HOMA","All","family","family"
"2391",0.2649830859714,"HOMA","All","family","family"
"2392",0.255446744076355,"HOMA","All","family","family"
"2393",0.0465291788010458,"HOMA","All","family","family"
"2394",0.0922323592680669,"HOMA","All","family","family"
"2395",0.139360886885159,"HOMA","All","family","family"
"2396",0.14232693842865,"HOMA","All","family","family"
"2397",0.0436591131577233,"HOMA","All","family","family"
"2398",0.0750293787800016,"HOMA","All","family","family"
"2399",0.167805163794003,"HOMA","All","family","family"
"2400",0.126985400464462,"HOMA","All","family","family"
"2401",0.107639047570071,"HOMA","All","family","family"
"2402",0.141347571777039,"HOMA","All","family","family"
"2403",0.0803025290582202,"HOMA","All","family","family"
"2404",0.177263455738252,"HOMA","All","family","family"
"2405",0.102941766770543,"HOMA","All","family","family"
"2406",0.088121706046689,"HOMA","All","family","family"
"2407",0.214966659126085,"HOMA","All","family","family"
"2408",-0.0326599171485129,"HOMA","All","family","family"
"2409",0.171923860151039,"HOMA","All","family","family"
"2410",0.125175903611893,"HOMA","All","family","family"
"2411",0.0973151230171678,"HOMA","All","family","family"
"2412",0.200536916330298,"HOMA","All","family","family"
"2413",0.150048676393447,"HOMA","All","family","family"
"2414",0.169617253345236,"HOMA","All","family","family"
"2415",0.11849135988465,"HOMA","All","family","family"
"2416",0.140623331023419,"HOMA","All","family","family"
"2417",0.227989516710916,"HOMA","All","family","family"
"2418",0.0958988170344559,"HOMA","All","family","family"
"2419",0.27707064119366,"HOMA","All","family","family"
"2420",0.142850735009821,"HOMA","All","family","family"
"2421",0.0546956313610667,"HOMA","All","family","family"
"2422",0.185552619266725,"HOMA","All","family","family"
"2423",0.162925853621535,"HOMA","All","family","family"
"2424",0.223004154859892,"HOMA","All","family","family"
"2425",0.213207761328122,"HOMA","All","family","family"
"2426",0.223664015769343,"HOMA","All","family","family"
"2427",0.0224662710208556,"HOMA","All","family","family"
"2428",0.0877676924311857,"HOMA","All","family","family"
"2429",0.138032098494352,"HOMA","All","family","family"
"2430",0.0557945451813042,"HOMA","All","family","family"
"2431",0.175059654382652,"HOMA","All","family","family"
"2432",0.162080983688732,"HOMA","All","family","family"
"2433",0.147641168892343,"HOMA","All","family","family"
"2434",0.105836741757388,"HOMA","All","family","family"
"2435",0.139860625803099,"HOMA","All","family","family"
"2436",0.271319740381085,"HOMA","All","family","family"
"2437",0.194191163189913,"HOMA","All","family","family"
"2438",0.206416234060254,"HOMA","All","family","family"
"2439",0.00140893114291507,"HOMA","All","family","family"
"2440",0.278998806137038,"HOMA","All","family","family"
"2441",0.350394269000627,"HOMA","All","family","family"
"2442",0.130273625253479,"HOMA","All","family","family"
"2443",0.104150236965508,"HOMA","All","family","family"
"2444",-0.0140502477236488,"HOMA","All","family","family"
"2445",0.072023587504382,"HOMA","All","family","family"
"2446",0.110057576180697,"HOMA","All","family","family"
"2447",0.181108022473731,"HOMA","All","family","family"
"2448",0.0627265272320701,"HOMA","All","family","family"
"2449",0.0162790103741788,"HOMA","All","family","family"
"2450",0.131460368385774,"HOMA","All","family","family"
"2451",0.248870154803781,"HOMA","All","family","family"
"2452",0.0869719441896859,"HOMA","All","family","family"
"2453",0.142973440416948,"HOMA","All","family","family"
"2454",0.17972452109673,"HOMA","All","family","family"
"2455",0.0322886086622252,"HOMA","All","family","family"
"2456",-0.0295238986416424,"HOMA","All","family","family"
"2457",0.157807366123169,"HOMA","All","family","family"
"2458",0.000606908863522992,"HOMA","All","family","family"
"2459",0.0618136753837317,"HOMA","All","family","family"
"2460",0.312471639276575,"HOMA","All","family","family"
"2461",0.118928511696581,"HOMA","All","family","family"
"2462",0.242371415413294,"HOMA","All","family","family"
"2463",0.262871837071467,"HOMA","All","family","family"
"2464",0.0930660941669457,"HOMA","All","family","family"
"2465",0.100773518297541,"HOMA","All","family","family"
"2466",0.183239622939049,"HOMA","All","family","family"
"2467",-0.0753044769782363,"HOMA","All","family","family"
"2468",0.129740812935702,"HOMA","All","family","family"
"2469",0.0491407162496804,"HOMA","All","family","family"
"2470",0.314731641508942,"HOMA","All","family","family"
"2471",0.170924017528623,"HOMA","All","family","family"
"2472",-0.097801620590625,"HOMA","All","family","family"
"2473",-0.0765225197461322,"HOMA","All","family","family"
"2474",0.189299856872807,"HOMA","All","family","family"
"2475",0.128349062444549,"HOMA","All","family","family"
"2476",0.128920651944606,"HOMA","All","family","family"
"2477",0.358157121541693,"HOMA","All","family","family"
"2478",0.19006974664256,"HOMA","All","family","family"
"2479",0.0137700244188002,"HOMA","All","family","family"
"2480",0.204973770055981,"HOMA","All","family","family"
"2481",0.143674393241672,"HOMA","All","family","family"
"2482",0.0191539126662719,"HOMA","All","family","family"
"2483",0.265609971938888,"HOMA","All","family","family"
"2484",0.227026342089175,"HOMA","All","family","family"
"2485",0.18284019121778,"HOMA","All","family","family"
"2486",0.244081794489942,"HOMA","All","family","family"
"2487",0.0716414115513044,"HOMA","All","family","family"
"2488",0.0183031878370516,"HOMA","All","family","family"
"2489",0.054012606151342,"HOMA","All","family","family"
"2490",-0.0161298757238553,"HOMA","All","family","family"
"2491",0.25497210469579,"HOMA","All","family","family"
"2492",0.143562769564067,"HOMA","All","family","family"
"2493",-0.0323981490170184,"HOMA","All","family","family"
"2494",0.143671868112147,"HOMA","All","family","family"
"2495",0.19859252857849,"HOMA","All","family","family"
"2496",0.169476864200389,"HOMA","All","family","family"
"2497",0.0292262999592481,"HOMA","All","family","family"
"2498",0.0917214502032586,"HOMA","All","family","family"
"2499",0.0375024643076323,"HOMA","All","family","family"
"2500",0.0766176645796834,"HOMA","All","family","family"
"2501",0.104693291456142,"HOMA","All","family","family"
"2502",0.0361480481146694,"HOMA","All","family","family"
"2503",0.263657304609656,"HOMA","All","family","family"
"2504",0.0162006015104295,"HOMA","All","family","family"
"2505",0.0400287174803473,"HOMA","All","family","family"
"2506",0.0753142943108001,"HOMA","All","family","family"
"2507",0.0872472809934555,"HOMA","All","family","family"
"2508",0.138073597757107,"HOMA","All","family","family"
"2509",0.0577426858917884,"HOMA","All","family","family"
"2510",0.083615703744903,"HOMA","All","family","family"
"2511",0.161451558548113,"HOMA","All","family","family"
"2512",0.0170215590643741,"HOMA","All","family","family"
"2513",-0.0220464823377127,"HOMA","All","family","family"
"2514",0.206371275433124,"HOMA","All","family","family"
"2515",0.133450211883332,"HOMA","All","family","family"
"2516",-0.0708435375940444,"HOMA","All","family","family"
"2517",0.013679778699301,"HOMA","All","family","family"
"2518",0.0723143515940603,"HOMA","All","family","family"
"2519",0.0139089620209554,"HOMA","All","family","family"
"2520",0.028544127009807,"HOMA","All","family","family"
"2521",0.0555284684290203,"HOMA","All","family","family"
"2522",-0.0633932202515564,"HOMA","All","family","family"
"2523",0.132266940194789,"HOMA","All","family","family"
"2524",0.210757692422809,"HOMA","All","family","family"
"2525",0.0082568029259027,"HOMA","All","family","family"
"2526",0.113262466082925,"HOMA","All","family","family"
"2527",0.233439080169917,"HOMA","All","family","family"
"2528",0.119375509177133,"HOMA","All","family","family"
"2529",0.269523351084345,"HOMA","All","family","family"
"2530",0.213932394211749,"HOMA","All","family","family"
"2531",0.117711422798296,"HOMA","All","family","family"
"2532",0.115726739814806,"HOMA","All","family","family"
"2533",0.216147996605647,"HOMA","All","family","family"
"2534",0.053427085255692,"HOMA","All","family","family"
"2535",0.118620505680098,"HOMA","All","family","family"
"2536",0.155831624188049,"HOMA","All","family","family"
"2537",0.198514762794999,"HOMA","All","family","family"
"2538",0.348984128823729,"HOMA","All","family","family"
"2539",0.080765865605483,"HOMA","All","family","family"
"2540",0.148428136821743,"HOMA","All","family","family"
"2541",0.235057732182714,"HOMA","All","family","family"
"2542",0.139766261802377,"HOMA","All","family","family"
"2543",0.0862575983261171,"HOMA","All","family","family"
"2544",0.144751368270392,"HOMA","All","family","family"
"2545",0.277809524497983,"HOMA","All","family","family"
"2546",0.061884746964483,"HOMA","All","family","family"
"2547",0.0424889484930984,"HOMA","All","family","family"
"2548",0.0610003466821931,"HOMA","All","family","family"
"2549",0.0803936982068307,"HOMA","All","family","family"
"2550",0.133722850502146,"HOMA","All","family","family"
"2551",0.0814141471659493,"HOMA","All","family","family"
"2552",0.216887742141111,"HOMA","All","family","family"
"2553",0.0132862522558115,"HOMA","All","family","family"
"2554",-0.0195553780500201,"HOMA","All","family","family"
"2555",0.221368150408936,"HOMA","All","family","family"
"2556",0.158864564897439,"HOMA","All","family","family"
"2557",0.20431941093304,"HOMA","All","family","family"
"2558",0.104898770806365,"HOMA","All","family","family"
"2559",0.195290232130893,"HOMA","All","family","family"
"2560",-0.0343989170440815,"HOMA","All","family","family"
"2561",0.162055234137083,"HOMA","All","family","family"
"2562",0.113090040364576,"HOMA","All","family","family"
"2563",0.0374552208090082,"HOMA","All","family","family"
"2564",0.207274720186407,"HOMA","All","family","family"
"2565",0.150277048143574,"HOMA","All","family","family"
"2566",0.0973200568487684,"HOMA","All","family","family"
"2567",0.0601277197438941,"HOMA","All","family","family"
"2568",0.207508425428028,"HOMA","All","family","family"
"2569",0.0236228810226717,"HOMA","All","family","family"
"2570",0.0464541633115496,"HOMA","All","family","family"
"2571",0.0248924928627741,"HOMA","All","family","family"
"2572",0.21300400739235,"HOMA","All","family","family"
"2573",0.0319228667273721,"HOMA","All","family","family"
"2574",0.21585869252716,"HOMA","All","family","family"
"2575",0.135777430594571,"HOMA","All","family","family"
"2576",0.172285911876584,"HOMA","All","family","family"
"2577",0.159780916138993,"HOMA","All","family","family"
"2578",0.265119287202682,"HOMA","All","family","family"
"2579",0.123283250343047,"HOMA","All","family","family"
"2580",0.155093740687732,"HOMA","All","family","family"
"2581",0.00933742225238787,"HOMA","All","family","family"
"2582",0.146720150210754,"HOMA","All","family","family"
"2583",0.281943816613977,"HOMA","All","family","family"
"2584",0.144908799846223,"HOMA","All","family","family"
"2585",0.243764070254413,"HOMA","All","family","family"
"2586",0.264576690397442,"HOMA","All","family","family"
"2587",0.0736455086690988,"HOMA","All","family","family"
"2588",0.169351483779942,"HOMA","All","family","family"
"2589",0.165606093665528,"HOMA","All","family","family"
"2590",-0.0848950752835278,"HOMA","All","family","family"
"2591",0.362914327060037,"HOMA","All","family","family"
"2592",0.118355785775041,"HOMA","All","family","family"
"2593",-0.000968007557591855,"HOMA","All","family","family"
"2594",0.221678326126151,"HOMA","All","family","family"
"2595",0.068835525309322,"HOMA","All","family","family"
"2596",0.278219235036057,"HOMA","All","family","family"
"2597",0.0726863467478631,"HOMA","All","family","family"
"2598",0.122048157128714,"HOMA","All","family","family"
"2599",0.123764629161258,"HOMA","All","family","family"
"2600",0.0926546515443494,"HOMA","All","family","family"
"2601",0.0942913832777186,"HOMA","All","family","family"
"2602",0.32626342457309,"HOMA","All","family","family"
"2603",0.256807091572518,"HOMA","All","family","family"
"2604",0.182762383154266,"HOMA","All","family","family"
"2605",0.119676150258884,"HOMA","All","family","family"
"2606",-0.087850777823356,"HOMA","All","family","family"
"2607",-0.0210547960125239,"HOMA","All","family","family"
"2608",0.093873555613027,"HOMA","All","family","family"
"2609",0.0429191733759273,"HOMA","All","family","family"
"2610",0.0630824354714534,"HOMA","All","family","family"
"2611",0.143908252662451,"HOMA","All","family","family"
"2612",0.137791990108051,"HOMA","All","family","family"
"2613",0.129047069053544,"HOMA","All","family","family"
"2614",0.097051500688528,"HOMA","All","family","family"
"2615",0.187055694659052,"HOMA","All","family","family"
"2616",0.0939690506045978,"HOMA","All","family","family"
"2617",0.120083518892116,"HOMA","All","family","family"
"2618",-0.0254044924506825,"HOMA","All","family","family"
