"","beta_plant_hat_ijk_LEMA_SCLA","focal","year","complexity.plant","complexity.animal"
"2111",-0.17069852111958,"CETE","All","code.plant","species"
"2112",0.0485777176901931,"CETE","All","code.plant","species"
"2113",-0.151533256628723,"CETE","All","code.plant","species"
"2114",0.0170197007836599,"CETE","All","code.plant","species"
"2115",-0.0783047509856254,"CETE","All","code.plant","species"
"2116",0.0421696022284626,"CETE","All","code.plant","species"
"2117",-0.0314896826057226,"CETE","All","code.plant","species"
"2118",0.0241877733112337,"CETE","All","code.plant","species"
"2119",-0.031537077195845,"CETE","All","code.plant","species"
"2120",0.123698937137902,"CETE","All","code.plant","species"
"2121",-0.15193078361665,"CETE","All","code.plant","species"
"2122",0.0868186856308968,"CETE","All","code.plant","species"
"2123",-0.185066546488468,"CETE","All","code.plant","species"
"2124",-0.113859138136252,"CETE","All","code.plant","species"
"2125",0.0109431228571537,"CETE","All","code.plant","species"
"2126",-0.0735634111895573,"CETE","All","code.plant","species"
"2127",-0.0448663578738749,"CETE","All","code.plant","species"
"2128",-0.116316834577841,"CETE","All","code.plant","species"
"2129",0.0308011887258384,"CETE","All","code.plant","species"
"2130",0.0161253578717366,"CETE","All","code.plant","species"
"2131",0.00815096653153424,"CETE","All","code.plant","species"
"2132",-0.0266604852318222,"CETE","All","code.plant","species"
"2133",0.157818556623801,"CETE","All","code.plant","species"
"2134",0.0178328983390577,"CETE","All","code.plant","species"
"2135",0.0242241311361384,"CETE","All","code.plant","species"
"2136",0.107831818698008,"CETE","All","code.plant","species"
"2137",-0.198229669165765,"CETE","All","code.plant","species"
"2138",0.0809073449452413,"CETE","All","code.plant","species"
"2139",-0.0246258192838952,"CETE","All","code.plant","species"
"2140",-0.04553539344228,"CETE","All","code.plant","species"
"2141",0.0362959693241314,"CETE","All","code.plant","species"
"2142",-0.143945602796709,"CETE","All","code.plant","species"
"2143",0.0157595033963105,"CETE","All","code.plant","species"
"2144",0.0970496711615829,"CETE","All","code.plant","species"
"2145",-0.0509923179094847,"CETE","All","code.plant","species"
"2146",0.0386599470278639,"CETE","All","code.plant","species"
"2147",0.134751805800261,"CETE","All","code.plant","species"
"2148",-0.0798767429975624,"CETE","All","code.plant","species"
"2149",-0.138502918326748,"CETE","All","code.plant","species"
"2150",-0.0262855550507404,"CETE","All","code.plant","species"
"2151",-0.178570701934436,"CETE","All","code.plant","species"
"2152",0.0171426674290178,"CETE","All","code.plant","species"
"2153",0.13357750943883,"CETE","All","code.plant","species"
"2154",0.0370010784510826,"CETE","All","code.plant","species"
"2155",0.0223772075584563,"CETE","All","code.plant","species"
"2156",0.0174535044122424,"CETE","All","code.plant","species"
"2157",0.167262749908218,"CETE","All","code.plant","species"
"2158",-0.055643649452279,"CETE","All","code.plant","species"
"2159",-0.173061779610348,"CETE","All","code.plant","species"
"2160",0.066307811122583,"CETE","All","code.plant","species"
"2161",-0.000785500946229423,"CETE","All","code.plant","species"
"2162",-0.010918107200707,"CETE","All","code.plant","species"
"2163",-0.109934591010304,"CETE","All","code.plant","species"
"2164",0.0186897325623889,"CETE","All","code.plant","species"
"2165",0.094282175837971,"CETE","All","code.plant","species"
"2166",0.166196548790474,"CETE","All","code.plant","species"
"2167",-0.102189355779877,"CETE","All","code.plant","species"
"2168",-0.0236438323368153,"CETE","All","code.plant","species"
"2169",-0.04072537558339,"CETE","All","code.plant","species"
"2170",-0.0914519337889513,"CETE","All","code.plant","species"
"2171",0.0317567715692579,"CETE","All","code.plant","species"
"2172",0.159240562788464,"CETE","All","code.plant","species"
"2173",-0.0124287232298668,"CETE","All","code.plant","species"
"2174",0.0653593298767927,"CETE","All","code.plant","species"
"2175",-0.080128075956865,"CETE","All","code.plant","species"
"2176",-0.231659381623732,"CETE","All","code.plant","species"
"2177",0.00886537309627267,"CETE","All","code.plant","species"
"2178",-0.0470803664889603,"CETE","All","code.plant","species"
"2179",-0.0471193591207447,"CETE","All","code.plant","species"
"2180",-0.0369680226782974,"CETE","All","code.plant","species"
"2181",-0.128015835808709,"CETE","All","code.plant","species"
"2182",-0.0480701053526207,"CETE","All","code.plant","species"
"2183",0.00718024925644523,"CETE","All","code.plant","species"
"2184",-0.032208744889189,"CETE","All","code.plant","species"
"2185",-0.102534584450783,"CETE","All","code.plant","species"
"2186",0.052452941783744,"CETE","All","code.plant","species"
"2187",0.00522162263999792,"CETE","All","code.plant","species"
"2188",0.0330657012193381,"CETE","All","code.plant","species"
"2189",-0.0615054561011779,"CETE","All","code.plant","species"
"2190",0.127655125838526,"CETE","All","code.plant","species"
"2191",0.0616026465107895,"CETE","All","code.plant","species"
"2192",0.130508620363911,"CETE","All","code.plant","species"
"2193",-0.0556088176771196,"CETE","All","code.plant","species"
"2194",-0.164478629784749,"CETE","All","code.plant","species"
"2195",-0.0762146190927564,"CETE","All","code.plant","species"
"2196",0.071304369498449,"CETE","All","code.plant","species"
"2197",0.0466013897743087,"CETE","All","code.plant","species"
"2198",0.0956557265076488,"CETE","All","code.plant","species"
"2199",-0.0907343046379711,"CETE","All","code.plant","species"
"2200",-0.145991352275808,"CETE","All","code.plant","species"
"2201",-0.109806607198017,"CETE","All","code.plant","species"
"2202",0.073443042579785,"CETE","All","code.plant","species"
"2203",-0.0879234229208087,"CETE","All","code.plant","species"
"2204",-0.10652152537744,"CETE","All","code.plant","species"
"2205",-0.114945634669765,"CETE","All","code.plant","species"
"2206",-0.0208397747820485,"CETE","All","code.plant","species"
"2207",-0.162076909720235,"CETE","All","code.plant","species"
"2208",0.0647528479436073,"CETE","All","code.plant","species"
"2209",-0.102403172364107,"CETE","All","code.plant","species"
"2210",-0.0908581600062571,"CETE","All","code.plant","species"
"2211",0.00898420129558275,"CETE","All","code.plant","species"
"2212",-0.0590477105876361,"CETE","All","code.plant","species"
"2213",0.0725182051834017,"CETE","All","code.plant","species"
"2214",-0.0244290004404077,"CETE","All","code.plant","species"
"2215",-0.0132054185830256,"CETE","All","code.plant","species"
"2216",-0.0744612250643243,"CETE","All","code.plant","species"
"2217",-0.00747043539548631,"CETE","All","code.plant","species"
"2218",-0.000630818818857182,"CETE","All","code.plant","species"
"2219",0.0593370401421842,"CETE","All","code.plant","species"
"2220",0.0607179999940772,"CETE","All","code.plant","species"
"2221",0.208292629225572,"CETE","All","code.plant","species"
"2222",-0.0863398511133413,"CETE","All","code.plant","species"
"2223",0.0984713929246077,"CETE","All","code.plant","species"
"2224",0.0388419864177909,"CETE","All","code.plant","species"
"2225",0.0668769192517775,"CETE","All","code.plant","species"
"2226",0.0347811824633539,"CETE","All","code.plant","species"
"2227",-0.0863306552495241,"CETE","All","code.plant","species"
"2228",-0.0372731943929296,"CETE","All","code.plant","species"
"2229",-0.0128303552803066,"CETE","All","code.plant","species"
"2230",0.0188104351184821,"CETE","All","code.plant","species"
"2231",-0.105530672095267,"CETE","All","code.plant","species"
"2232",-0.206438368165842,"CETE","All","code.plant","species"
"2233",-0.0122149448795872,"CETE","All","code.plant","species"
"2234",-0.0286762054739325,"CETE","All","code.plant","species"
"2235",0.198284511453711,"CETE","All","code.plant","species"
"2236",0.104027076266645,"CETE","All","code.plant","species"
"2237",-0.130300966180874,"CETE","All","code.plant","species"
"2238",-0.14245668515349,"CETE","All","code.plant","species"
"2239",0.297234384206528,"CETE","All","code.plant","species"
"2240",-0.0435003727439224,"CETE","All","code.plant","species"
"2241",-0.097299132639513,"CETE","All","code.plant","species"
"2242",0.0142146820176412,"CETE","All","code.plant","species"
"2243",-0.0329772343815956,"CETE","All","code.plant","species"
"2244",0.132175628581508,"CETE","All","code.plant","species"
"2245",-0.0770991895357817,"CETE","All","code.plant","species"
"2246",0.0794825886638464,"CETE","All","code.plant","species"
"2247",0.122014115313157,"CETE","All","code.plant","species"
"2248",-0.0371158821980506,"CETE","All","code.plant","species"
"2249",-0.0537893558447011,"CETE","All","code.plant","species"
"2250",-0.177334397254998,"CETE","All","code.plant","species"
"2251",-0.189023731862815,"CETE","All","code.plant","species"
"2252",-0.0134538184363556,"CETE","All","code.plant","species"
"2253",-0.126596149319612,"CETE","All","code.plant","species"
"2254",-0.156936399420461,"CETE","All","code.plant","species"
"2255",-0.189904376146562,"CETE","All","code.plant","species"
"2256",-0.142004980312383,"CETE","All","code.plant","species"
"2257",-0.215422072610354,"CETE","All","code.plant","species"
"2258",-0.0629031227510507,"CETE","All","code.plant","species"
"2259",-0.028804596282851,"CETE","All","code.plant","species"
"2260",-0.19013713076269,"CETE","All","code.plant","species"
"2261",-0.104545307012747,"CETE","All","code.plant","species"
"2262",0.0154007476243512,"CETE","All","code.plant","species"
"2263",-0.0520025693484722,"CETE","All","code.plant","species"
"2264",0.0892496912764029,"CETE","All","code.plant","species"
"2265",-0.00308405386704269,"CETE","All","code.plant","species"
"2266",-0.00266155182488259,"CETE","All","code.plant","species"
"2267",0.000992738525194659,"CETE","All","code.plant","species"
"2268",-0.0229639185533067,"CETE","All","code.plant","species"
"2269",-0.0305324242978903,"CETE","All","code.plant","species"
"2270",-0.122169872589244,"CETE","All","code.plant","species"
"2271",0.0628523231651055,"CETE","All","code.plant","species"
"2272",0.0890761049972253,"CETE","All","code.plant","species"
"2273",0.162895641159299,"CETE","All","code.plant","species"
"2274",0.218098694265426,"CETE","All","code.plant","species"
"2275",-0.11953540557941,"CETE","All","code.plant","species"
"2276",-0.152265853948987,"CETE","All","code.plant","species"
"2277",-0.0579370014427836,"CETE","All","code.plant","species"
"2278",0.24659082665286,"CETE","All","code.plant","species"
"2279",0.0216406023877727,"CETE","All","code.plant","species"
"2280",-0.105152431772858,"CETE","All","code.plant","species"
"2281",-0.00831522353884018,"CETE","All","code.plant","species"
"2282",0.0639107049499368,"CETE","All","code.plant","species"
"2283",-0.0507728502502975,"CETE","All","code.plant","species"
"2284",0.051946807305699,"CETE","All","code.plant","species"
"2285",-0.0585479295575843,"CETE","All","code.plant","species"
"2286",-0.0813271214321859,"CETE","All","code.plant","species"
"2287",-0.00324580057981305,"CETE","All","code.plant","species"
"2288",-0.141374942477135,"CETE","All","code.plant","species"
"2289",0.0892465211846836,"CETE","All","code.plant","species"
"2290",-0.100243539849858,"CETE","All","code.plant","species"
"2291",0.210364825666951,"CETE","All","code.plant","species"
"2292",-0.0750994934483947,"CETE","All","code.plant","species"
"2293",0.119423532938647,"CETE","All","code.plant","species"
"2294",-0.00268316567578664,"CETE","All","code.plant","species"
"2295",-0.115016966754867,"CETE","All","code.plant","species"
"2296",-0.068027791988727,"CETE","All","code.plant","species"
"2297",0.1660630011638,"CETE","All","code.plant","species"
"2298",0.0274914007250082,"CETE","All","code.plant","species"
"2299",0.0554662114603812,"CETE","All","code.plant","species"
"2300",-0.0202289198306332,"CETE","All","code.plant","species"
"2301",-0.146460804943169,"CETE","All","code.plant","species"
"2302",0.104598420114183,"CETE","All","code.plant","species"
"2303",0.0845626637943082,"CETE","All","code.plant","species"
"2304",-0.113231947995074,"CETE","All","code.plant","species"
"2305",0.00234760727590499,"CETE","All","code.plant","species"
"2306",0.140743777364402,"CETE","All","code.plant","species"
"2307",-0.00647979444869473,"CETE","All","code.plant","species"
"2308",0.0528804661439426,"CETE","All","code.plant","species"
"2309",-0.088240160357611,"CETE","All","code.plant","species"
"2310",-0.00259052751471789,"CETE","All","code.plant","species"
"2311",0.00609657516621742,"CETE","All","code.plant","species"
"2312",0.0372149476470942,"CETE","All","code.plant","species"
"2313",0.0698354055005803,"CETE","All","code.plant","species"
"2314",0.00444153688408444,"CETE","All","code.plant","species"
"2315",-0.0310375758605593,"CETE","All","code.plant","species"
"2316",0.0124453165870424,"CETE","All","code.plant","species"
"2317",-0.0799059851891185,"CETE","All","code.plant","species"
"2318",-0.0280730279314715,"CETE","All","code.plant","species"
"2319",-0.0373077670003453,"CETE","All","code.plant","species"
"2320",-0.0219518634267025,"CETE","All","code.plant","species"
"2321",0.00778506725206629,"CETE","All","code.plant","species"
"2322",0.0708925166755392,"CETE","All","code.plant","species"
"2323",0.0351572232387405,"CETE","All","code.plant","species"
"2324",0.0353406001392083,"CETE","All","code.plant","species"
"2325",-0.107192998432915,"CETE","All","code.plant","species"
"2326",0.0211381120530056,"CETE","All","code.plant","species"
"2327",0.193770588982987,"CETE","All","code.plant","species"
"2328",-0.0209894608765806,"CETE","All","code.plant","species"
"2329",0.0349356354947368,"CETE","All","code.plant","species"
"2330",-0.00343443799354204,"CETE","All","code.plant","species"
"2331",0.186013793430079,"CETE","All","code.plant","species"
"2332",-0.0358528101655731,"CETE","All","code.plant","species"
"2333",-0.106310988771406,"CETE","All","code.plant","species"
"2334",-0.0606468127867207,"CETE","All","code.plant","species"
"2335",-0.0192418921552169,"CETE","All","code.plant","species"
"2336",-0.00536132342920248,"CETE","All","code.plant","species"
"2337",-0.0949440931907197,"CETE","All","code.plant","species"
"2338",0.177914310932931,"CETE","All","code.plant","species"
"2339",-0.0371542087297075,"CETE","All","code.plant","species"
"2340",0.011600310194781,"CETE","All","code.plant","species"
"2341",0.000138184279199871,"CETE","All","code.plant","species"
"2342",0.119018887502423,"CETE","All","code.plant","species"
"2343",0.103470723290899,"CETE","All","code.plant","species"
"2344",-0.00703346605109223,"CETE","All","code.plant","species"
"2345",-0.0789402571668631,"CETE","All","code.plant","species"
"2346",0.00892648267335461,"CETE","All","code.plant","species"
"2347",0.0642087322437699,"CETE","All","code.plant","species"
"2348",0.052950972336097,"CETE","All","code.plant","species"
"2349",0.126837215755203,"CETE","All","code.plant","species"
"2350",0.0105371925496511,"CETE","All","code.plant","species"
"2351",-0.113553314398511,"CETE","All","code.plant","species"
"2352",0.019178212420381,"CETE","All","code.plant","species"
"2353",-0.0635782934978798,"CETE","All","code.plant","species"
"2354",-0.0912214257552179,"CETE","All","code.plant","species"
"2355",0.101888813996988,"CETE","All","code.plant","species"
"2356",0.05010904270048,"CETE","All","code.plant","species"
"2357",-0.0968474779348937,"CETE","All","code.plant","species"
"2358",-0.168959512101693,"CETE","All","code.plant","species"
"2359",0.0733728224661756,"CETE","All","code.plant","species"
"2360",-0.167358477561873,"CETE","All","code.plant","species"
"2361",0.0699714956812472,"CETE","All","code.plant","species"
"2362",0.0107771377339607,"CETE","All","code.plant","species"
"2363",0.0655729633070061,"CETE","All","code.plant","species"
"2364",0.00814463807855081,"CETE","All","code.plant","species"
"2365",-0.0367968980329954,"CETE","All","code.plant","species"
"2366",0.000356541574719538,"CETE","All","code.plant","species"
"2367",0.0500895516233635,"CETE","All","code.plant","species"
"2368",-0.0324365438750859,"CETE","All","code.plant","species"
"2369",0.0351644705707055,"CETE","All","code.plant","species"
"2370",0.121658953290106,"CETE","All","code.plant","species"
"2371",-0.176095848435587,"CETE","All","code.plant","species"
"2372",0.0164579597638457,"CETE","All","code.plant","species"
"2373",0.142251483485017,"CETE","All","code.plant","species"
"2374",-0.251000167026614,"CETE","All","code.plant","species"
"2375",0.164847063996591,"CETE","All","code.plant","species"
"2376",-0.195848074756309,"CETE","All","code.plant","species"
"2377",0.0216866209938835,"CETE","All","code.plant","species"
"2378",-0.0179804402597958,"CETE","All","code.plant","species"
"2379",0.17628118382741,"CETE","All","code.plant","species"
"2380",0.138561645241408,"CETE","All","code.plant","species"
"2381",-0.0408401948813369,"CETE","All","code.plant","species"
"2382",0.116303577988253,"CETE","All","code.plant","species"
"2383",-0.0715392561484861,"CETE","All","code.plant","species"
"2384",0.173821145607997,"CETE","All","code.plant","species"
"2385",0.0761193609665758,"CETE","All","code.plant","species"
"2386",0.147419675410937,"CETE","All","code.plant","species"
"2387",-0.204407984421109,"CETE","All","code.plant","species"
"2388",-0.0024063496702853,"CETE","All","code.plant","species"
"2389",-0.0397465822796281,"CETE","All","code.plant","species"
"2390",-0.0182699756927959,"CETE","All","code.plant","species"
"2391",0.0135713351505065,"CETE","All","code.plant","species"
"2392",0.0898181800482123,"CETE","All","code.plant","species"
"2393",-0.0784877098625802,"CETE","All","code.plant","species"
"2394",0.0947508388070162,"CETE","All","code.plant","species"
"2395",0.0206722238474331,"CETE","All","code.plant","species"
"2396",0.0317723297384913,"CETE","All","code.plant","species"
"2397",-0.211640669697017,"CETE","All","code.plant","species"
"2398",0.138092971235982,"CETE","All","code.plant","species"
"2399",-0.051712004719869,"CETE","All","code.plant","species"
"2400",-0.0592125997774079,"CETE","All","code.plant","species"
"2401",-0.0386346744175003,"CETE","All","code.plant","species"
"2402",0.0893542867630321,"CETE","All","code.plant","species"
"2403",0.0817052487891543,"CETE","All","code.plant","species"
"2404",0.0619224086826518,"CETE","All","code.plant","species"
"2405",0.136318575765478,"CETE","All","code.plant","species"
"2406",-0.0356564789126242,"CETE","All","code.plant","species"
"2407",-0.046238519846719,"CETE","All","code.plant","species"
"2408",0.0391976331380057,"CETE","All","code.plant","species"
"2409",-0.135952340029172,"CETE","All","code.plant","species"
"2410",0.121721515433401,"CETE","All","code.plant","species"
"2411",-0.135838399868171,"CETE","All","code.plant","species"
"2412",-0.0788794190176426,"CETE","All","code.plant","species"
"2413",0.112575240257748,"CETE","All","code.plant","species"
"2414",0.0775275609458499,"CETE","All","code.plant","species"
"2415",-0.10380781536724,"CETE","All","code.plant","species"
"2416",-0.100219051744537,"CETE","All","code.plant","species"
"2417",-0.00559997797166434,"CETE","All","code.plant","species"
"2418",-0.0105583793849379,"CETE","All","code.plant","species"
"2419",0.087283238066268,"CETE","All","code.plant","species"
"2420",-0.00192993708159428,"CETE","All","code.plant","species"
"2421",0.0559004705302437,"CETE","All","code.plant","species"
"2422",-0.162262863788063,"CETE","All","code.plant","species"
"2423",-0.246850529521117,"CETE","All","code.plant","species"
"2424",0.0910781465833383,"CETE","All","code.plant","species"
"2425",0.00929986381344206,"CETE","All","code.plant","species"
"2426",0.0312147257145565,"CETE","All","code.plant","species"
"2427",0.137763114372265,"CETE","All","code.plant","species"
"2428",-0.0528949821596307,"CETE","All","code.plant","species"
"2429",-0.152862001112267,"CETE","All","code.plant","species"
"2430",0.0793096092245356,"CETE","All","code.plant","species"
"2431",0.261929444512551,"CETE","All","code.plant","species"
"2432",-0.0169904402386787,"CETE","All","code.plant","species"
"2433",0.169256603871815,"CETE","All","code.plant","species"
"2434",0.074585481655385,"CETE","All","code.plant","species"
"2435",-0.0347407276242555,"CETE","All","code.plant","species"
"2436",0.0668570306951435,"CETE","All","code.plant","species"
"2437",0.00909843115045983,"CETE","All","code.plant","species"
"2438",0.0224670459211636,"CETE","All","code.plant","species"
"2439",0.0550773438152512,"CETE","All","code.plant","species"
"2440",-0.104291513866288,"CETE","All","code.plant","species"
"2441",-0.0195143682639486,"CETE","All","code.plant","species"
"2442",0.0668702207162426,"CETE","All","code.plant","species"
"2443",0.0291314233589481,"CETE","All","code.plant","species"
"2444",-0.0348870985782845,"CETE","All","code.plant","species"
"2445",0.00990750536902407,"CETE","All","code.plant","species"
"2446",-0.0351427195515228,"CETE","All","code.plant","species"
"2447",0.0451354633429002,"CETE","All","code.plant","species"
"2448",-0.014562374865144,"CETE","All","code.plant","species"
"2449",0.083773104610724,"CETE","All","code.plant","species"
"2450",-0.0664593416400456,"CETE","All","code.plant","species"
"2451",-0.0219099529266616,"CETE","All","code.plant","species"
"2452",-0.102101536297172,"CETE","All","code.plant","species"
"2453",0.127726089393996,"CETE","All","code.plant","species"
"2454",0.0368383944531441,"CETE","All","code.plant","species"
"2455",-0.0345711071459018,"CETE","All","code.plant","species"
"2456",0.024745100731197,"CETE","All","code.plant","species"
"2457",0.043822946975095,"CETE","All","code.plant","species"
"2458",-0.109875394775008,"CETE","All","code.plant","species"
"2459",0.0413588863308987,"CETE","All","code.plant","species"
"2460",-0.035440610327623,"CETE","All","code.plant","species"
"2461",0.120592222050589,"CETE","All","code.plant","species"
"2462",0.020994248302848,"CETE","All","code.plant","species"
"2463",0.0208139034701424,"CETE","All","code.plant","species"
"2464",0.125029566041089,"CETE","All","code.plant","species"
"2465",0.0728364894301095,"CETE","All","code.plant","species"
"2466",0.00593866020080847,"CETE","All","code.plant","species"
"2467",0.153660260366842,"CETE","All","code.plant","species"
"2468",0.112000467109896,"CETE","All","code.plant","species"
"2469",0.00623646891054563,"CETE","All","code.plant","species"
"2470",-0.0674441817445606,"CETE","All","code.plant","species"
"2471",-0.0365416824419597,"CETE","All","code.plant","species"
"2472",-0.0641660337222862,"CETE","All","code.plant","species"
"2473",-0.151952116608461,"CETE","All","code.plant","species"
"2474",0.00354454150441241,"CETE","All","code.plant","species"
"2475",-0.0504128968194333,"CETE","All","code.plant","species"
"2476",0.0842431984984875,"CETE","All","code.plant","species"
"2477",-0.128032891224402,"CETE","All","code.plant","species"
"2478",-0.0617001401427039,"CETE","All","code.plant","species"
"2479",-0.0634095852276422,"CETE","All","code.plant","species"
"2480",0.11361481784876,"CETE","All","code.plant","species"
"2481",-0.0373618635377365,"CETE","All","code.plant","species"
"2482",-0.0731579220077243,"CETE","All","code.plant","species"
"2483",0.0231671499212973,"CETE","All","code.plant","species"
"2484",0.0887913460147551,"CETE","All","code.plant","species"
"2485",0.155824177856423,"CETE","All","code.plant","species"
"2486",-0.0623175539020966,"CETE","All","code.plant","species"
"2487",0.10333174610293,"CETE","All","code.plant","species"
"2488",-0.0515672015183896,"CETE","All","code.plant","species"
"2489",0.0891992037359888,"CETE","All","code.plant","species"
"2490",0.0913391301992268,"CETE","All","code.plant","species"
"2491",-0.0311194439863525,"CETE","All","code.plant","species"
"2492",0.00856373609959027,"CETE","All","code.plant","species"
"2493",-0.0398637977636284,"CETE","All","code.plant","species"
"2494",-0.0872325511184832,"CETE","All","code.plant","species"
"2495",0.045688665751642,"CETE","All","code.plant","species"
"2496",-0.0198961959922672,"CETE","All","code.plant","species"
"2497",0.101121094119821,"CETE","All","code.plant","species"
"2498",-0.0857308903568135,"CETE","All","code.plant","species"
"2499",-0.00548316493604428,"CETE","All","code.plant","species"
"2500",-0.00765763178308032,"CETE","All","code.plant","species"
"2501",0.0916282015220515,"CETE","All","code.plant","species"
"2502",0.217162536040978,"CETE","All","code.plant","species"
"2503",0.0543652254997864,"CETE","All","code.plant","species"
"2504",-0.0740858848761101,"CETE","All","code.plant","species"
"2505",0.0541219845365095,"CETE","All","code.plant","species"
"2506",0.16850956823092,"CETE","All","code.plant","species"
"2507",-0.084295015823992,"CETE","All","code.plant","species"
"2508",-0.0895682832973603,"CETE","All","code.plant","species"
"2509",0.0365899521365112,"CETE","All","code.plant","species"
"2510",0.0897855620179413,"CETE","All","code.plant","species"
"2511",-0.069649604880512,"CETE","All","code.plant","species"
"2512",0.0427907158091032,"CETE","All","code.plant","species"
"2513",0.120368187992432,"CETE","All","code.plant","species"
"2514",0.117491779980714,"CETE","All","code.plant","species"
"2515",0.0451295019818592,"CETE","All","code.plant","species"
"2516",-0.12018965346343,"CETE","All","code.plant","species"
"2517",-0.073083062082605,"CETE","All","code.plant","species"
"2518",-0.129309336668598,"CETE","All","code.plant","species"
"2519",-0.10472754736858,"CETE","All","code.plant","species"
"2520",0.00472669512741297,"CETE","All","code.plant","species"
"2521",0.0134430768915026,"CETE","All","code.plant","species"
"2522",0.0561245461426478,"CETE","All","code.plant","species"
"2523",0.0387453728893243,"CETE","All","code.plant","species"
"2524",0.0506345126541048,"CETE","All","code.plant","species"
"2525",0.0561482229513168,"CETE","All","code.plant","species"
"2526",0.0309540626483586,"CETE","All","code.plant","species"
"2527",0.0289855006501771,"CETE","All","code.plant","species"
"2528",0.0757905311279337,"CETE","All","code.plant","species"
"2529",-0.0292179275741037,"CETE","All","code.plant","species"
"2530",0.03079053919007,"CETE","All","code.plant","species"
"2531",-0.064245320733567,"CETE","All","code.plant","species"
"2532",0.141597706262578,"CETE","All","code.plant","species"
"2533",0.0470592075689757,"CETE","All","code.plant","species"
"2534",-0.0345103001335412,"CETE","All","code.plant","species"
"2535",-0.235458358688265,"CETE","All","code.plant","species"
"2536",0.0127702277084147,"CETE","All","code.plant","species"
"2537",0.235665039475992,"CETE","All","code.plant","species"
"2538",0.176360703198172,"CETE","All","code.plant","species"
"2539",-0.0268868489115014,"CETE","All","code.plant","species"
"2540",-0.0181903094856654,"CETE","All","code.plant","species"
"2541",0.105469644994459,"CETE","All","code.plant","species"
"2542",0.000924672029761542,"CETE","All","code.plant","species"
"2543",0.00120801516334068,"CETE","All","code.plant","species"
"2544",0.0334240007305404,"CETE","All","code.plant","species"
"2545",-0.0723456218508221,"CETE","All","code.plant","species"
"2546",-0.0778123033623118,"CETE","All","code.plant","species"
"2547",0.0897891205354224,"CETE","All","code.plant","species"
"2548",-0.0823818161469633,"CETE","All","code.plant","species"
"2549",0.0135213927838882,"CETE","All","code.plant","species"
"2550",-0.00472378156719688,"CETE","All","code.plant","species"
"2551",0.0045388531542716,"CETE","All","code.plant","species"
"2552",0.0586733371597523,"CETE","All","code.plant","species"
"2553",-0.0606461630749164,"CETE","All","code.plant","species"
"2554",0.0983061646132979,"CETE","All","code.plant","species"
"2555",-0.0215314017496214,"CETE","All","code.plant","species"
"2556",-0.0716273304694998,"CETE","All","code.plant","species"
"2557",0.107520157463267,"CETE","All","code.plant","species"
"2558",0.0138019309722941,"CETE","All","code.plant","species"
"2559",0.0287644816254113,"CETE","All","code.plant","species"
"2560",-0.0717332419740209,"CETE","All","code.plant","species"
"2561",0.0599194086684951,"CETE","All","code.plant","species"
"2562",-0.107218414267913,"CETE","All","code.plant","species"
"2563",0.0316656645865363,"CETE","All","code.plant","species"
"2564",-0.0492544432960618,"CETE","All","code.plant","species"
"2565",-0.134689517370672,"CETE","All","code.plant","species"
"2566",0.126369718081101,"CETE","All","code.plant","species"
"2567",-0.000477478749045024,"CETE","All","code.plant","species"
"2568",-0.0132761844997596,"CETE","All","code.plant","species"
"2569",-0.0722961856827149,"CETE","All","code.plant","species"
"2570",-0.0837990739124377,"CETE","All","code.plant","species"
"2571",0.0665573147269332,"CETE","All","code.plant","species"
"2572",-0.106622254442664,"CETE","All","code.plant","species"
"2573",-0.0207434605067511,"CETE","All","code.plant","species"
"2574",-0.104146388348785,"CETE","All","code.plant","species"
"2575",0.0280824325991844,"CETE","All","code.plant","species"
"2576",0.0475021564987115,"CETE","All","code.plant","species"
"2577",0.015748272258268,"CETE","All","code.plant","species"
"2578",0.106500039854949,"CETE","All","code.plant","species"
"2579",0.000364629525376303,"CETE","All","code.plant","species"
"2580",0.0513998921611711,"CETE","All","code.plant","species"
"2581",-0.0806338447135443,"CETE","All","code.plant","species"
"2582",-0.00490790304115274,"CETE","All","code.plant","species"
"2583",0.0794426258340635,"CETE","All","code.plant","species"
"2584",0.0704884657050404,"CETE","All","code.plant","species"
"2585",-0.0456171415922331,"CETE","All","code.plant","species"
"2586",-0.0508745263724796,"CETE","All","code.plant","species"
"2587",-0.0278535425323084,"CETE","All","code.plant","species"
"2588",0.0404403639102404,"CETE","All","code.plant","species"
"2589",-0.0614317614449439,"CETE","All","code.plant","species"
"2590",-0.0354964094070664,"CETE","All","code.plant","species"
"2591",-0.0637672033328294,"CETE","All","code.plant","species"
"2592",-0.0122890502607478,"CETE","All","code.plant","species"
"2593",0.203794012696673,"CETE","All","code.plant","species"
"2594",0.0361066720383321,"CETE","All","code.plant","species"
"2595",0.0318504943937525,"CETE","All","code.plant","species"
"2596",-0.10372129482288,"CETE","All","code.plant","species"
"2597",0.0653444908817078,"CETE","All","code.plant","species"
"2598",0.0804947813780514,"CETE","All","code.plant","species"
"2599",0.0721937954026999,"CETE","All","code.plant","species"
"2600",-0.0724647571401272,"CETE","All","code.plant","species"
"2601",0.104969517336691,"CETE","All","code.plant","species"
"2602",0.00294642412665436,"CETE","All","code.plant","species"
"2603",0.071544585432235,"CETE","All","code.plant","species"
"2604",0.206653414663114,"CETE","All","code.plant","species"
"2605",-0.154770141884401,"CETE","All","code.plant","species"
"2606",0.0140101739984677,"CETE","All","code.plant","species"
