"","alpha_hat_ij_HOMA","focal","year","complexity.plant","complexity.animal"
"1836",-0.189424028506889,"LEMA","2020","code.plant","species"
"1837",-0.170449687324455,"LEMA","2020","code.plant","species"
"1838",-0.17619866043733,"LEMA","2020","code.plant","species"
"1839",-0.143242983850886,"LEMA","2020","code.plant","species"
"1840",-0.198103981196595,"LEMA","2020","code.plant","species"
"1841",-0.18843971084509,"LEMA","2020","code.plant","species"
"1842",-0.176258848864128,"LEMA","2020","code.plant","species"
"1843",-0.239015032538004,"LEMA","2020","code.plant","species"
"1844",-0.180300049913487,"LEMA","2020","code.plant","species"
"1845",-0.0525170426250253,"LEMA","2020","code.plant","species"
"1846",-0.191016171257145,"LEMA","2020","code.plant","species"
"1847",-0.144087211436582,"LEMA","2020","code.plant","species"
"1848",-0.209635088014556,"LEMA","2020","code.plant","species"
"1849",-0.206431182025679,"LEMA","2020","code.plant","species"
"1850",-0.172931408485446,"LEMA","2020","code.plant","species"
"1851",-0.233161237782506,"LEMA","2020","code.plant","species"
"1852",-0.260779933198794,"LEMA","2020","code.plant","species"
"1853",-0.0929556722657591,"LEMA","2020","code.plant","species"
"1854",-0.169466880906024,"LEMA","2020","code.plant","species"
"1855",-0.243420994109018,"LEMA","2020","code.plant","species"
"1856",-0.236069995163243,"LEMA","2020","code.plant","species"
"1857",-0.178848497672691,"LEMA","2020","code.plant","species"
"1858",-0.178634793534629,"LEMA","2020","code.plant","species"
"1859",-0.269905794620112,"LEMA","2020","code.plant","species"
"1860",-0.245666611109708,"LEMA","2020","code.plant","species"
"1861",-0.201434891048067,"LEMA","2020","code.plant","species"
"1862",-0.309302026034592,"LEMA","2020","code.plant","species"
"1863",-0.141665696387564,"LEMA","2020","code.plant","species"
"1864",-0.190804817346547,"LEMA","2020","code.plant","species"
"1865",-0.223387557390222,"LEMA","2020","code.plant","species"
"1866",-0.206294425246982,"LEMA","2020","code.plant","species"
"1867",-0.228795079935745,"LEMA","2020","code.plant","species"
"1868",-0.208469654900104,"LEMA","2020","code.plant","species"
"1869",-0.18584744045941,"LEMA","2020","code.plant","species"
"1870",-0.119715780532509,"LEMA","2020","code.plant","species"
"1871",-0.207500904839241,"LEMA","2020","code.plant","species"
"1872",-0.158033694743838,"LEMA","2020","code.plant","species"
"1873",-0.142902623776518,"LEMA","2020","code.plant","species"
"1874",-0.170462062233972,"LEMA","2020","code.plant","species"
"1875",-0.216214852211924,"LEMA","2020","code.plant","species"
"1876",-0.133278710929051,"LEMA","2020","code.plant","species"
"1877",-0.212380946788486,"LEMA","2020","code.plant","species"
"1878",-0.218695722548793,"LEMA","2020","code.plant","species"
"1879",-0.215973079883821,"LEMA","2020","code.plant","species"
"1880",-0.239842943222043,"LEMA","2020","code.plant","species"
"1881",-0.134682474969715,"LEMA","2020","code.plant","species"
"1882",-0.241885374122916,"LEMA","2020","code.plant","species"
"1883",-0.25963321302169,"LEMA","2020","code.plant","species"
"1884",-0.128487440442286,"LEMA","2020","code.plant","species"
"1885",-0.235927501064926,"LEMA","2020","code.plant","species"
"1886",-0.192298736672443,"LEMA","2020","code.plant","species"
"1887",-0.127957551439476,"LEMA","2020","code.plant","species"
"1888",-0.246423001001895,"LEMA","2020","code.plant","species"
"1889",-0.221180596074622,"LEMA","2020","code.plant","species"
"1890",-0.115141592585794,"LEMA","2020","code.plant","species"
"1891",-0.206034038386888,"LEMA","2020","code.plant","species"
"1892",-0.194536743151882,"LEMA","2020","code.plant","species"
"1893",-0.215765360751058,"LEMA","2020","code.plant","species"
"1894",-0.204084753361076,"LEMA","2020","code.plant","species"
"1895",-0.156834535481957,"LEMA","2020","code.plant","species"
"1896",-0.152585631088983,"LEMA","2020","code.plant","species"
"1897",-0.214895877733586,"LEMA","2020","code.plant","species"
"1898",-0.228146908547903,"LEMA","2020","code.plant","species"
"1899",-0.169768307217491,"LEMA","2020","code.plant","species"
"1900",-0.239909696981103,"LEMA","2020","code.plant","species"
"1901",-0.196507370519858,"LEMA","2020","code.plant","species"
"1902",-0.135938965365249,"LEMA","2020","code.plant","species"
"1903",-0.270210313115276,"LEMA","2020","code.plant","species"
"1904",-0.258140811546755,"LEMA","2020","code.plant","species"
"1905",-0.2119624394382,"LEMA","2020","code.plant","species"
"1906",-0.270576451308917,"LEMA","2020","code.plant","species"
"1907",-0.107112131961111,"LEMA","2020","code.plant","species"
"1908",-0.177300493236306,"LEMA","2020","code.plant","species"
"1909",-0.159296137413687,"LEMA","2020","code.plant","species"
"1910",-0.197728657962235,"LEMA","2020","code.plant","species"
"1911",-0.188971186324648,"LEMA","2020","code.plant","species"
"1912",-0.29455570941828,"LEMA","2020","code.plant","species"
"1913",-0.203021880236946,"LEMA","2020","code.plant","species"
"1914",-0.241506026680878,"LEMA","2020","code.plant","species"
"1915",-0.239073025911959,"LEMA","2020","code.plant","species"
"1916",-0.146584594602098,"LEMA","2020","code.plant","species"
"1917",-0.15176523938406,"LEMA","2020","code.plant","species"
"1918",-0.184074441656578,"LEMA","2020","code.plant","species"
"1919",-0.229308602455431,"LEMA","2020","code.plant","species"
"1920",-0.213819639584754,"LEMA","2020","code.plant","species"
"1921",-0.201814270511236,"LEMA","2020","code.plant","species"
"1922",-0.240831378076764,"LEMA","2020","code.plant","species"
"1923",-0.266453750544189,"LEMA","2020","code.plant","species"
"1924",-0.109604619875231,"LEMA","2020","code.plant","species"
"1925",-0.13586432282397,"LEMA","2020","code.plant","species"
"1926",-0.191094577105206,"LEMA","2020","code.plant","species"
"1927",-0.250897819280447,"LEMA","2020","code.plant","species"
"1928",-0.127080122867031,"LEMA","2020","code.plant","species"
"1929",-0.252097838562659,"LEMA","2020","code.plant","species"
"1930",-0.252436992812563,"LEMA","2020","code.plant","species"
"1931",-0.227590450556541,"LEMA","2020","code.plant","species"
"1932",-0.2018823894918,"LEMA","2020","code.plant","species"
"1933",-0.13964903282078,"LEMA","2020","code.plant","species"
"1934",-0.14795351412993,"LEMA","2020","code.plant","species"
"1935",-0.136813937182673,"LEMA","2020","code.plant","species"
"1936",-0.219927399953912,"LEMA","2020","code.plant","species"
"1937",-0.185183719496941,"LEMA","2020","code.plant","species"
"1938",-0.298205479708852,"LEMA","2020","code.plant","species"
"1939",-0.233555953382127,"LEMA","2020","code.plant","species"
"1940",-0.0960993366230565,"LEMA","2020","code.plant","species"
"1941",-0.271190753788566,"LEMA","2020","code.plant","species"
"1942",-0.151489221851722,"LEMA","2020","code.plant","species"
"1943",-0.23925477887222,"LEMA","2020","code.plant","species"
"1944",-0.126454400582351,"LEMA","2020","code.plant","species"
"1945",-0.184773837835742,"LEMA","2020","code.plant","species"
"1946",-0.234525565075673,"LEMA","2020","code.plant","species"
"1947",-0.184099778335371,"LEMA","2020","code.plant","species"
"1948",-0.179376455590845,"LEMA","2020","code.plant","species"
"1949",-0.109476021129495,"LEMA","2020","code.plant","species"
"1950",-0.255290514118161,"LEMA","2020","code.plant","species"
"1951",-0.176189400967962,"LEMA","2020","code.plant","species"
"1952",-0.283866440944667,"LEMA","2020","code.plant","species"
"1953",-0.19454182552836,"LEMA","2020","code.plant","species"
"1954",-0.281020067308425,"LEMA","2020","code.plant","species"
"1955",-0.206244170945328,"LEMA","2020","code.plant","species"
"1956",-0.256211024848079,"LEMA","2020","code.plant","species"
"1957",-0.203679368193633,"LEMA","2020","code.plant","species"
"1958",-0.240233742333533,"LEMA","2020","code.plant","species"
"1959",-0.185972502784509,"LEMA","2020","code.plant","species"
"1960",-0.250492943502208,"LEMA","2020","code.plant","species"
"1961",-0.18618736105407,"LEMA","2020","code.plant","species"
"1962",-0.1901716138776,"LEMA","2020","code.plant","species"
"1963",-0.285975130270757,"LEMA","2020","code.plant","species"
"1964",-0.244883449222448,"LEMA","2020","code.plant","species"
"1965",-0.21201030891179,"LEMA","2020","code.plant","species"
"1966",-0.181218798234825,"LEMA","2020","code.plant","species"
"1967",-0.130726076333411,"LEMA","2020","code.plant","species"
"1968",-0.160364539366251,"LEMA","2020","code.plant","species"
"1969",-0.160595156866015,"LEMA","2020","code.plant","species"
"1970",-0.2198974111543,"LEMA","2020","code.plant","species"
"1971",-0.113818054350186,"LEMA","2020","code.plant","species"
"1972",-0.223007488582417,"LEMA","2020","code.plant","species"
"1973",-0.262718182826779,"LEMA","2020","code.plant","species"
"1974",-0.180511892169497,"LEMA","2020","code.plant","species"
"1975",-0.152503607346566,"LEMA","2020","code.plant","species"
"1976",-0.182847022406595,"LEMA","2020","code.plant","species"
"1977",-0.229468371840402,"LEMA","2020","code.plant","species"
"1978",-0.206452322554071,"LEMA","2020","code.plant","species"
"1979",-0.21705667807628,"LEMA","2020","code.plant","species"
"1980",-0.176832222978097,"LEMA","2020","code.plant","species"
"1981",-0.130819055285515,"LEMA","2020","code.plant","species"
"1982",-0.0806498801376831,"LEMA","2020","code.plant","species"
"1983",-0.238539524404793,"LEMA","2020","code.plant","species"
"1984",-0.183583567433151,"LEMA","2020","code.plant","species"
"1985",-0.269869165186316,"LEMA","2020","code.plant","species"
"1986",-0.195269551614765,"LEMA","2020","code.plant","species"
"1987",-0.269397746815821,"LEMA","2020","code.plant","species"
"1988",-0.216814222583979,"LEMA","2020","code.plant","species"
"1989",-0.259585003864645,"LEMA","2020","code.plant","species"
"1990",-0.114008442620036,"LEMA","2020","code.plant","species"
"1991",-0.231607993952289,"LEMA","2020","code.plant","species"
"1992",-0.265006313969768,"LEMA","2020","code.plant","species"
"1993",-0.174132057784406,"LEMA","2020","code.plant","species"
"1994",-0.194565935909208,"LEMA","2020","code.plant","species"
"1995",-0.22601598960857,"LEMA","2020","code.plant","species"
"1996",-0.219661249258712,"LEMA","2020","code.plant","species"
"1997",-0.25886830895581,"LEMA","2020","code.plant","species"
"1998",-0.220257104910682,"LEMA","2020","code.plant","species"
"1999",-0.280391489733255,"LEMA","2020","code.plant","species"
"2000",-0.18317472951022,"LEMA","2020","code.plant","species"
"2001",-0.179611329564722,"LEMA","2020","code.plant","species"
"2002",-0.100468060061034,"LEMA","2020","code.plant","species"
"2003",-0.272055079660531,"LEMA","2020","code.plant","species"
"2004",-0.18220640553825,"LEMA","2020","code.plant","species"
"2005",-0.206614830012908,"LEMA","2020","code.plant","species"
"2006",-0.192895881091897,"LEMA","2020","code.plant","species"
"2007",-0.215779522833995,"LEMA","2020","code.plant","species"
"2008",-0.16736719016381,"LEMA","2020","code.plant","species"
"2009",-0.195431912731383,"LEMA","2020","code.plant","species"
"2010",-0.189978098506215,"LEMA","2020","code.plant","species"
"2011",-0.275448604778377,"LEMA","2020","code.plant","species"
"2012",-0.197585380545168,"LEMA","2020","code.plant","species"
"2013",-0.174631601950408,"LEMA","2020","code.plant","species"
"2014",-0.218860244159139,"LEMA","2020","code.plant","species"
"2015",-0.204773062041857,"LEMA","2020","code.plant","species"
"2016",-0.222934330078363,"LEMA","2020","code.plant","species"
"2017",-0.235460663748971,"LEMA","2020","code.plant","species"
"2018",-0.251476036575625,"LEMA","2020","code.plant","species"
"2019",-0.175982935112101,"LEMA","2020","code.plant","species"
"2020",-0.261313892177398,"LEMA","2020","code.plant","species"
"2021",-0.212286305312119,"LEMA","2020","code.plant","species"
"2022",-0.200059491481148,"LEMA","2020","code.plant","species"
"2023",-0.263641362511463,"LEMA","2020","code.plant","species"
"2024",-0.123208759529496,"LEMA","2020","code.plant","species"
"2025",-0.0788922309004024,"LEMA","2020","code.plant","species"
"2026",-0.272425339916119,"LEMA","2020","code.plant","species"
"2027",-0.343465264865984,"LEMA","2020","code.plant","species"
"2028",-0.169225728360558,"LEMA","2020","code.plant","species"
"2029",-0.137482864795261,"LEMA","2020","code.plant","species"
"2030",-0.176534466000912,"LEMA","2020","code.plant","species"
"2031",-0.151554628133164,"LEMA","2020","code.plant","species"
"2032",-0.163079621857198,"LEMA","2020","code.plant","species"
"2033",-0.12704710083276,"LEMA","2020","code.plant","species"
"2034",-0.0992463082461896,"LEMA","2020","code.plant","species"
"2035",-0.134365942522426,"LEMA","2020","code.plant","species"
"2036",-0.230551690243191,"LEMA","2020","code.plant","species"
"2037",-0.195778126821943,"LEMA","2020","code.plant","species"
"2038",-0.168732827651626,"LEMA","2020","code.plant","species"
"2039",-0.202909567554059,"LEMA","2020","code.plant","species"
"2040",-0.212210413835521,"LEMA","2020","code.plant","species"
"2041",-0.163141249021729,"LEMA","2020","code.plant","species"
"2042",-0.288790579874632,"LEMA","2020","code.plant","species"
"2043",-0.229488827881853,"LEMA","2020","code.plant","species"
"2044",-0.260117534276196,"LEMA","2020","code.plant","species"
"2045",-0.168552994856767,"LEMA","2020","code.plant","species"
"2046",-0.265351941212484,"LEMA","2020","code.plant","species"
"2047",-0.244029050151832,"LEMA","2020","code.plant","species"
"2048",-0.138618180073471,"LEMA","2020","code.plant","species"
"2049",-0.19697251848897,"LEMA","2020","code.plant","species"
"2050",-0.239263305844983,"LEMA","2020","code.plant","species"
"2051",-0.269944068657869,"LEMA","2020","code.plant","species"
"2052",-0.105599842558145,"LEMA","2020","code.plant","species"
"2053",-0.257645099720874,"LEMA","2020","code.plant","species"
"2054",-0.230603723506813,"LEMA","2020","code.plant","species"
"2055",-0.224957831162408,"LEMA","2020","code.plant","species"
"2056",-0.232759047951538,"LEMA","2020","code.plant","species"
"2057",-0.160025503453107,"LEMA","2020","code.plant","species"
"2058",-0.194450649779492,"LEMA","2020","code.plant","species"
"2059",-0.243305868033749,"LEMA","2020","code.plant","species"
"2060",-0.219927557699704,"LEMA","2020","code.plant","species"
"2061",-0.221740780471819,"LEMA","2020","code.plant","species"
"2062",-0.172064730956256,"LEMA","2020","code.plant","species"
"2063",-0.140889697528194,"LEMA","2020","code.plant","species"
"2064",-0.306691467002022,"LEMA","2020","code.plant","species"
"2065",-0.207347297860683,"LEMA","2020","code.plant","species"
"2066",-0.200036812378365,"LEMA","2020","code.plant","species"
"2067",-0.175919651060574,"LEMA","2020","code.plant","species"
"2068",-0.253217416324813,"LEMA","2020","code.plant","species"
"2069",-0.258196549802647,"LEMA","2020","code.plant","species"
"2070",-0.18969622697771,"LEMA","2020","code.plant","species"
"2071",-0.231098209756137,"LEMA","2020","code.plant","species"
"2072",-0.170466081224393,"LEMA","2020","code.plant","species"
"2073",-0.213566568423109,"LEMA","2020","code.plant","species"
"2074",-0.152611796641653,"LEMA","2020","code.plant","species"
"2075",-0.277306954683607,"LEMA","2020","code.plant","species"
"2076",-0.204655294418705,"LEMA","2020","code.plant","species"
"2077",-0.13551548675415,"LEMA","2020","code.plant","species"
"2078",-0.222295155864854,"LEMA","2020","code.plant","species"
"2079",-0.232724352634337,"LEMA","2020","code.plant","species"
"2080",-0.311975215740071,"LEMA","2020","code.plant","species"
"2081",-0.172873262761765,"LEMA","2020","code.plant","species"
"2082",-0.192976693300906,"LEMA","2020","code.plant","species"
"2083",-0.249034911964264,"LEMA","2020","code.plant","species"
"2084",-0.226175260944096,"LEMA","2020","code.plant","species"
"2085",-0.175305465428987,"LEMA","2020","code.plant","species"
"2086",-0.100330100187946,"LEMA","2020","code.plant","species"
"2087",-0.168993947776788,"LEMA","2020","code.plant","species"
"2088",-0.140452630436785,"LEMA","2020","code.plant","species"
"2089",-0.290525323114753,"LEMA","2020","code.plant","species"
"2090",-0.162523393330613,"LEMA","2020","code.plant","species"
"2091",-0.152168934709727,"LEMA","2020","code.plant","species"
"2092",-0.233455116859706,"LEMA","2020","code.plant","species"
"2093",-0.125270394666876,"LEMA","2020","code.plant","species"
"2094",-0.20702115258186,"LEMA","2020","code.plant","species"
"2095",-0.154049818686307,"LEMA","2020","code.plant","species"
"2096",-0.174300135221415,"LEMA","2020","code.plant","species"
"2097",-0.171015730409715,"LEMA","2020","code.plant","species"
"2098",-0.14057676059246,"LEMA","2020","code.plant","species"
"2099",-0.24518094947958,"LEMA","2020","code.plant","species"
"2100",-0.195600206159093,"LEMA","2020","code.plant","species"
"2101",-0.142234615899967,"LEMA","2020","code.plant","species"
"2102",-0.191795029920364,"LEMA","2020","code.plant","species"
"2103",-0.283692061288992,"LEMA","2020","code.plant","species"
"2104",-0.222852361854896,"LEMA","2020","code.plant","species"
"2105",-0.231340554643002,"LEMA","2020","code.plant","species"
"2106",-0.195051569110078,"LEMA","2020","code.plant","species"
"2107",-0.192279132865558,"LEMA","2020","code.plant","species"
"2108",-0.22102929477834,"LEMA","2020","code.plant","species"
"2109",-0.217959172100096,"LEMA","2020","code.plant","species"
"2110",-0.253050869280915,"LEMA","2020","code.plant","species"
"2111",-0.0865571339935377,"LEMA","2020","code.plant","species"
"2112",-0.209171617815606,"LEMA","2020","code.plant","species"
"2113",-0.267704529902987,"LEMA","2020","code.plant","species"
"2114",-0.209885686383227,"LEMA","2020","code.plant","species"
"2115",-0.155692431368307,"LEMA","2020","code.plant","species"
"2116",-0.187866987984077,"LEMA","2020","code.plant","species"
"2117",-0.131445703208383,"LEMA","2020","code.plant","species"
"2118",-0.222007493214891,"LEMA","2020","code.plant","species"
"2119",-0.107427034083776,"LEMA","2020","code.plant","species"
"2120",-0.154190278957542,"LEMA","2020","code.plant","species"
"2121",-0.141655828448211,"LEMA","2020","code.plant","species"
"2122",-0.243295693808671,"LEMA","2020","code.plant","species"
"2123",-0.224981155251363,"LEMA","2020","code.plant","species"
"2124",-0.23019821687226,"LEMA","2020","code.plant","species"
"2125",-0.26769029734948,"LEMA","2020","code.plant","species"
"2126",-0.204181449760208,"LEMA","2020","code.plant","species"
"2127",-0.152267121342741,"LEMA","2020","code.plant","species"
"2128",-0.227347271267595,"LEMA","2020","code.plant","species"
"2129",-0.14065278693448,"LEMA","2020","code.plant","species"
"2130",-0.181281184171865,"LEMA","2020","code.plant","species"
"2131",-0.190473924534989,"LEMA","2020","code.plant","species"
"2132",-0.197223140492202,"LEMA","2020","code.plant","species"
"2133",-0.113672329591294,"LEMA","2020","code.plant","species"
"2134",-0.241879441380916,"LEMA","2020","code.plant","species"
"2135",-0.246797435629788,"LEMA","2020","code.plant","species"
"2136",-0.228685686516459,"LEMA","2020","code.plant","species"
"2137",-0.184178227542559,"LEMA","2020","code.plant","species"
"2138",-0.191843936264893,"LEMA","2020","code.plant","species"
"2139",-0.220918586332382,"LEMA","2020","code.plant","species"
"2140",-0.140214864731816,"LEMA","2020","code.plant","species"
"2141",-0.141652534508705,"LEMA","2020","code.plant","species"
"2142",-0.234321822022116,"LEMA","2020","code.plant","species"
"2143",-0.257985835476298,"LEMA","2020","code.plant","species"
"2144",-0.0794168130364163,"LEMA","2020","code.plant","species"
"2145",-0.138304134384636,"LEMA","2020","code.plant","species"
"2146",-0.155364002955333,"LEMA","2020","code.plant","species"
"2147",-0.212154311884638,"LEMA","2020","code.plant","species"
"2148",-0.205987146205318,"LEMA","2020","code.plant","species"
"2149",-0.300502140052678,"LEMA","2020","code.plant","species"
"2150",-0.182056025476159,"LEMA","2020","code.plant","species"
"2151",-0.133670477580293,"LEMA","2020","code.plant","species"
"2152",-0.247304695187231,"LEMA","2020","code.plant","species"
"2153",-0.182420703336954,"LEMA","2020","code.plant","species"
"2154",-0.204151494091236,"LEMA","2020","code.plant","species"
"2155",-0.177639552393643,"LEMA","2020","code.plant","species"
"2156",-0.232162550002498,"LEMA","2020","code.plant","species"
"2157",-0.18872061795867,"LEMA","2020","code.plant","species"
"2158",-0.160645859767798,"LEMA","2020","code.plant","species"
"2159",-0.253974681959716,"LEMA","2020","code.plant","species"
"2160",-0.240655118535353,"LEMA","2020","code.plant","species"
"2161",-0.29307272635761,"LEMA","2020","code.plant","species"
"2162",-0.116916657299732,"LEMA","2020","code.plant","species"
"2163",-0.132218526499694,"LEMA","2020","code.plant","species"
"2164",-0.271923946548157,"LEMA","2020","code.plant","species"
"2165",-0.181399779132167,"LEMA","2020","code.plant","species"
"2166",-0.131501988697343,"LEMA","2020","code.plant","species"
"2167",-0.182266292659357,"LEMA","2020","code.plant","species"
"2168",-0.275720632457852,"LEMA","2020","code.plant","species"
"2169",-0.204945285677801,"LEMA","2020","code.plant","species"
"2170",-0.169991895091175,"LEMA","2020","code.plant","species"
"2171",-0.167396194785465,"LEMA","2020","code.plant","species"
"2172",-0.122587575672169,"LEMA","2020","code.plant","species"
"2173",-0.150326892745436,"LEMA","2020","code.plant","species"
"2174",-0.292927580872271,"LEMA","2020","code.plant","species"
"2175",-0.177404063292707,"LEMA","2020","code.plant","species"
"2176",-0.183574232179924,"LEMA","2020","code.plant","species"
"2177",-0.231846266053773,"LEMA","2020","code.plant","species"
"2178",-0.233208899125137,"LEMA","2020","code.plant","species"
"2179",-0.162117613929683,"LEMA","2020","code.plant","species"
"2180",-0.156003926389059,"LEMA","2020","code.plant","species"
"2181",-0.104028616081792,"LEMA","2020","code.plant","species"
"2182",-0.0677870928781222,"LEMA","2020","code.plant","species"
"2183",-0.243731453849018,"LEMA","2020","code.plant","species"
"2184",-0.299345320000035,"LEMA","2020","code.plant","species"
"2185",-0.194363172432603,"LEMA","2020","code.plant","species"
"2186",-0.22488197863385,"LEMA","2020","code.plant","species"
"2187",-0.307498142201961,"LEMA","2020","code.plant","species"
"2188",-0.229063500369341,"LEMA","2020","code.plant","species"
"2189",-0.169048699160633,"LEMA","2020","code.plant","species"
"2190",-0.21874589604221,"LEMA","2020","code.plant","species"
"2191",-0.163053433269566,"LEMA","2020","code.plant","species"
"2192",-0.243380386746584,"LEMA","2020","code.plant","species"
"2193",-0.228608405219574,"LEMA","2020","code.plant","species"
"2194",-0.168512710824385,"LEMA","2020","code.plant","species"
"2195",-0.239696349078004,"LEMA","2020","code.plant","species"
"2196",-0.285497653774289,"LEMA","2020","code.plant","species"
"2197",-0.146720505010015,"LEMA","2020","code.plant","species"
"2198",-0.216106265733467,"LEMA","2020","code.plant","species"
"2199",-0.190443135535126,"LEMA","2020","code.plant","species"
"2200",-0.10515422640059,"LEMA","2020","code.plant","species"
"2201",-0.183515183794361,"LEMA","2020","code.plant","species"
"2202",-0.212651662342525,"LEMA","2020","code.plant","species"
"2203",-0.267686224321856,"LEMA","2020","code.plant","species"
"2204",-0.267673498892669,"LEMA","2020","code.plant","species"
"2205",-0.177067630736072,"LEMA","2020","code.plant","species"
"2206",-0.111677093360405,"LEMA","2020","code.plant","species"
"2207",-0.267362293907745,"LEMA","2020","code.plant","species"
"2208",-0.231749995292361,"LEMA","2020","code.plant","species"
"2209",-0.210219127561935,"LEMA","2020","code.plant","species"
"2210",-0.0857240381688839,"LEMA","2020","code.plant","species"
"2211",-0.209004394369883,"LEMA","2020","code.plant","species"
"2212",-0.14504134022701,"LEMA","2020","code.plant","species"
"2213",-0.330187469403867,"LEMA","2020","code.plant","species"
"2214",-0.192206552391181,"LEMA","2020","code.plant","species"
"2215",-0.148781501868491,"LEMA","2020","code.plant","species"
"2216",-0.239885839595774,"LEMA","2020","code.plant","species"
"2217",-0.210184761383681,"LEMA","2020","code.plant","species"
"2218",-0.231697739979413,"LEMA","2020","code.plant","species"
"2219",-0.272538667876551,"LEMA","2020","code.plant","species"
"2220",-0.214433260671713,"LEMA","2020","code.plant","species"
"2221",-0.321438282356634,"LEMA","2020","code.plant","species"
"2222",-0.216993783344909,"LEMA","2020","code.plant","species"
"2223",-0.28319346585522,"LEMA","2020","code.plant","species"
"2224",-0.344409990002122,"LEMA","2020","code.plant","species"
"2225",-0.123840030979353,"LEMA","2020","code.plant","species"
"2226",-0.117408318106666,"LEMA","2020","code.plant","species"
"2227",-0.157365347995882,"LEMA","2020","code.plant","species"
"2228",-0.200722671455978,"LEMA","2020","code.plant","species"
"2229",-0.147400161836828,"LEMA","2020","code.plant","species"
"2230",-0.150685877332036,"LEMA","2020","code.plant","species"
"2231",-0.201488036004124,"LEMA","2020","code.plant","species"
"2232",-0.165539681022732,"LEMA","2020","code.plant","species"
"2233",-0.255594556346078,"LEMA","2020","code.plant","species"
"2234",-0.123289826478227,"LEMA","2020","code.plant","species"
"2235",-0.273844196658445,"LEMA","2020","code.plant","species"
"2236",-0.208692931359516,"LEMA","2020","code.plant","species"
"2237",-0.161958850156448,"LEMA","2020","code.plant","species"
"2238",-0.174824146883133,"LEMA","2020","code.plant","species"
"2239",-0.242844519059856,"LEMA","2020","code.plant","species"
"2240",-0.169607750494693,"LEMA","2020","code.plant","species"
"2241",-0.119238488285386,"LEMA","2020","code.plant","species"
"2242",-0.190349764018381,"LEMA","2020","code.plant","species"
"2243",-0.234619692834907,"LEMA","2020","code.plant","species"
"2244",-0.194177552156001,"LEMA","2020","code.plant","species"
"2245",-0.169296913625135,"LEMA","2020","code.plant","species"
"2246",-0.108029098229539,"LEMA","2020","code.plant","species"
"2247",-0.221659469298137,"LEMA","2020","code.plant","species"
"2248",-0.172630639069754,"LEMA","2020","code.plant","species"
"2249",-0.207683052100585,"LEMA","2020","code.plant","species"
"2250",-0.0916216159452108,"LEMA","2020","code.plant","species"
"2251",-0.177493832138596,"LEMA","2020","code.plant","species"
"2252",-0.159807715141364,"LEMA","2020","code.plant","species"
"2253",-0.124386117635028,"LEMA","2020","code.plant","species"
"2254",-0.198373691848695,"LEMA","2020","code.plant","species"
"2255",-0.110391286889028,"LEMA","2020","code.plant","species"
"2256",-0.144582813140033,"LEMA","2020","code.plant","species"
"2257",-0.219597834025905,"LEMA","2020","code.plant","species"
"2258",-0.121065765833289,"LEMA","2020","code.plant","species"
"2259",-0.189819132971696,"LEMA","2020","code.plant","species"
"2260",-0.223640319686206,"LEMA","2020","code.plant","species"
"2261",-0.279208737127808,"LEMA","2020","code.plant","species"
"2262",-0.284621153742764,"LEMA","2020","code.plant","species"
"2263",-0.157953052676419,"LEMA","2020","code.plant","species"
"2264",-0.243058523338126,"LEMA","2020","code.plant","species"
"2265",-0.150175744839511,"LEMA","2020","code.plant","species"
"2266",-0.246056581898458,"LEMA","2020","code.plant","species"
"2267",-0.232720623044339,"LEMA","2020","code.plant","species"
"2268",-0.204615465666237,"LEMA","2020","code.plant","species"
"2269",-0.204118453782923,"LEMA","2020","code.plant","species"
"2270",-0.237847199922447,"LEMA","2020","code.plant","species"
"2271",-0.219755957284897,"LEMA","2020","code.plant","species"
"2272",-0.174964125764866,"LEMA","2020","code.plant","species"
"2273",-0.267792627858734,"LEMA","2020","code.plant","species"
"2274",-0.25300115297485,"LEMA","2020","code.plant","species"
"2275",-0.272835253899429,"LEMA","2020","code.plant","species"
"2276",-0.147609155773595,"LEMA","2020","code.plant","species"
"2277",-0.258012215732856,"LEMA","2020","code.plant","species"
"2278",-0.264062739859094,"LEMA","2020","code.plant","species"
"2279",-0.100966032594824,"LEMA","2020","code.plant","species"
"2280",-0.194555950254016,"LEMA","2020","code.plant","species"
"2281",-0.201148406796883,"LEMA","2020","code.plant","species"
"2282",-0.268026924954596,"LEMA","2020","code.plant","species"
"2283",-0.134921673770753,"LEMA","2020","code.plant","species"
"2284",-0.178698725789041,"LEMA","2020","code.plant","species"
"2285",-0.0717705772206743,"LEMA","2020","code.plant","species"
"2286",-0.267025668734031,"LEMA","2020","code.plant","species"
"2287",-0.252187870308753,"LEMA","2020","code.plant","species"
"2288",-0.175928231499065,"LEMA","2020","code.plant","species"
"2289",-0.123103112327367,"LEMA","2020","code.plant","species"
"2290",-0.288124940029542,"LEMA","2020","code.plant","species"
"2291",-0.167391375585731,"LEMA","2020","code.plant","species"
"2292",-0.125459202150055,"LEMA","2020","code.plant","species"
"2293",-0.277061880073623,"LEMA","2020","code.plant","species"
"2294",-0.162192855822601,"LEMA","2020","code.plant","species"
"2295",-0.261850824980892,"LEMA","2020","code.plant","species"
"2296",-0.29758407411532,"LEMA","2020","code.plant","species"
"2297",-0.246038502835573,"LEMA","2020","code.plant","species"
"2298",-0.113955867837842,"LEMA","2020","code.plant","species"
"2299",-0.257010012575858,"LEMA","2020","code.plant","species"
"2300",-0.214890886450186,"LEMA","2020","code.plant","species"
