"","gamma_H_hat_ih_beetle","beta_plant_hat_ijk_Forb_Grass","beta_plant_hat_ijk_Grass_LEMA","beta_H_hat_ijh_Grass_leafhopper","beta_H_hat_ijh_Forb_mite","focal","year","complexity.plant","complexity.animal"
"1978",0.116835917049103,0.212472295253723,0.174754737307292,-0.0929190126263617,-0.194524630188544,"LEMA","All","class","group"
"1979",0.227265820928542,0.128949313892946,0.224149998820924,0.0612295569172705,-0.189410713072583,"LEMA","All","class","group"
"1980",0.044653225602783,0.122426683481459,0.208648172127369,-0.087432045605676,-0.138103769619686,"LEMA","All","class","group"
"1981",0.0841964814984393,0.115934147310894,-0.117665435427251,-0.215884178659025,-0.145915542406769,"LEMA","All","class","group"
"1982",0.161785266331593,0.346834021685369,0.0510589119053562,-0.222608778177525,-0.20249544955321,"LEMA","All","class","group"
"1983",0.252679449696358,0.148434800107286,0.101184990195057,-0.188373471530589,-0.138217150596224,"LEMA","All","class","group"
"1984",0.248800502528955,0.0208543640671903,0.0497869782732185,-0.229266494995035,-0.137267688157857,"LEMA","All","class","group"
"1985",0.173063996718801,0.0761613124683937,0.0898311834810495,-0.295131466698846,-0.0431825543031348,"LEMA","All","class","group"
"1986",0.334115298273273,0.124225191425796,-0.0393815642100457,-0.113209669553137,0.0218461035390125,"LEMA","All","class","group"
"1987",0.193459687782142,0.132805013710043,0.0217639311695774,-0.28002007756259,-0.238642361882065,"LEMA","All","class","group"
"1988",0.162374706321897,0.180691690863453,0.0431199920373029,-0.358617872570932,-0.212993300989964,"LEMA","All","class","group"
"1989",0.237473535466397,0.0253272214930043,0.0650626242042998,-0.127865803142141,-0.220530110995901,"LEMA","All","class","group"
"1990",0.0886061275635093,0.0736062838362797,0.0644593235400419,-0.180247737095577,-0.110056894698411,"LEMA","All","class","group"
"1991",0.157779029689161,0.338974490064722,0.111942055179439,-0.223645137862893,-0.208565407497922,"LEMA","All","class","group"
"1992",0.0226237704387877,0.156642013407573,0.192090976852966,-0.193607739482579,-0.0525704231826098,"LEMA","All","class","group"
"1993",0.244099089512396,0.22114985160474,0.0237759661520911,-0.175647856289185,-0.268579199377526,"LEMA","All","class","group"
"1994",0.109027371679961,0.0364510053383549,0.0956392641628776,-0.260570947923357,-0.117195617610744,"LEMA","All","class","group"
"1995",0.15078274548248,0.204057458421303,0.19463424686587,-0.126830242582477,-0.10284241073849,"LEMA","All","class","group"
"1996",0.260878630383429,0.363363115103954,0.169599321191717,-0.0828817198886822,-0.237332013343535,"LEMA","All","class","group"
"1997",0.211926983868547,0.0514048003558651,-0.0135517670375052,-0.244298121028121,-0.191889458773861,"LEMA","All","class","group"
"1998",0.237554881523261,0.0499632741009233,-0.0214971147941861,-0.189192682335151,-0.112947506313415,"LEMA","All","class","group"
"1999",0.186272714649047,0.24880806082865,0.0365631545983325,-0.215593670253989,-0.00107904155024985,"LEMA","All","class","group"
"2000",0.196763503044337,0.317840912854344,0.037230353809655,-0.0545293389482371,-0.109035646874841,"LEMA","All","class","group"
"2001",0.277609587130671,0.0771931431105548,-0.0879104520760555,-0.136400809589461,-0.0638231269313683,"LEMA","All","class","group"
"2002",0.271042953481685,0.139043954870116,0.0351262443402998,-0.125841725379178,-0.0352019848626905,"LEMA","All","class","group"
"2003",0.170026349610933,0.236028793677629,0.104087434963266,-0.120126937444782,-0.0647214586894308,"LEMA","All","class","group"
"2004",0.216864220800022,-0.044832420148335,-0.0520431916857541,-0.133493957856269,-0.122752526520257,"LEMA","All","class","group"
"2005",0.176310464737099,0.18525482993644,-0.0318532310886095,-0.23214378469187,-0.1361732906413,"LEMA","All","class","group"
"2006",-0.0298794623501701,0.209824453663582,-0.0407795124388476,-0.158389049558115,-0.207559031346354,"LEMA","All","class","group"
"2007",0.0712228362679541,-0.132069514617402,0.237134344078095,-0.126549990719606,-0.129233592794602,"LEMA","All","class","group"
"2008",0.102785594325007,0.180654085114194,-0.0105576064417512,-0.188960129055465,-0.100951406266769,"LEMA","All","class","group"
"2009",0.148899384721236,0.223462669363073,0.155939561037704,-0.189603732349796,-0.169038734548487,"LEMA","All","class","group"
"2010",0.293783048824303,0.120729668161956,-0.0671031932985566,-0.0585976761476491,-0.0995301145349685,"LEMA","All","class","group"
"2011",0.251358160859541,0.201300741583406,0.15752509792191,-0.107143416258041,-0.183620584597572,"LEMA","All","class","group"
"2012",0.116522562980377,0.186502061344913,0.0505883263559641,-0.209967046187954,-0.0499343373261721,"LEMA","All","class","group"
"2013",0.185763425642489,0.106205211413219,0.0915455829756824,-0.0177179784729492,-0.0982080807275614,"LEMA","All","class","group"
"2014",0.149565824490548,0.226220271503474,0.0401669118543369,-0.160080157184615,-0.178530356061066,"LEMA","All","class","group"
"2015",0.134952037211035,0.0464863712001642,0.0611518921849517,-0.0858180679836911,-0.224466975424558,"LEMA","All","class","group"
"2016",0.268486286570924,0.12839364081629,-0.0420986982597462,-0.244927812130969,-0.0957094262824695,"LEMA","All","class","group"
"2017",0.214933687990728,0.174747904579545,0.0691508170893924,-0.129782386388705,-0.0638468820094045,"LEMA","All","class","group"
"2018",0.35707780064158,0.181494288294787,-0.00748174804316382,-0.088463155763037,-0.0311635235246839,"LEMA","All","class","group"
"2019",0.340582571899966,0.345153929542295,-0.0702947645940858,-0.174047596514237,-0.0150279930587215,"LEMA","All","class","group"
"2020",0.245892854039634,0.40158184224548,0.0358004354748152,-0.190556629941839,-0.34075522441151,"LEMA","All","class","group"
"2021",0.218866362853328,0.0127872587844666,0.124714994926388,-0.307700553403541,-0.144063922978228,"LEMA","All","class","group"
"2022",0.320850913263482,0.184472795177874,0.0525827465346034,-0.226980788557655,-0.159652127016544,"LEMA","All","class","group"
"2023",0.229380921227005,0.259836284572612,0.171622373120532,-0.160129506953543,-0.118801515384206,"LEMA","All","class","group"
"2024",0.140437064055033,0.13768554985633,-0.0939441752624652,-0.218146021543222,-0.237204855124782,"LEMA","All","class","group"
"2025",0.206029855157408,0.286178673433075,0.0308585564609998,-0.0717326932537337,-0.103964351934054,"LEMA","All","class","group"
"2026",0.0440694748865964,0.198816801802264,0.00184730271315559,-0.219305794953475,-0.0914612328201283,"LEMA","All","class","group"
"2027",0.221979986437704,0.270787223899532,0.04981722694126,-0.269246205795276,-0.21966829038982,"LEMA","All","class","group"
"2028",0.121142245723695,0.134104312246646,-0.0353757699309594,-0.10748923625601,-0.203208606682915,"LEMA","All","class","group"
"2029",0.0897201517708368,0.184149244060076,0.0816272565665686,-0.163420262614759,-0.0141938734213803,"LEMA","All","class","group"
"2030",0.197079578052489,0.0798400412275877,0.0968909923842804,-0.10425216797102,-0.0854772942546479,"LEMA","All","class","group"
"2031",0.2522601013251,0.28438238394776,0.0471578608488261,-0.392220668777727,-0.204111376031616,"LEMA","All","class","group"
"2032",0.282446832352624,0.247592964022489,0.0879703219354842,-0.26714969964725,-0.151670822086835,"LEMA","All","class","group"
"2033",0.157657647416652,0.166546848906121,0.0457930200948615,-0.0421579558198213,-0.276142706338504,"LEMA","All","class","group"
"2034",-0.003982008739701,0.114120171386157,0.103416204956859,-0.118868638993859,-0.27755895072998,"LEMA","All","class","group"
"2035",0.0776045073783829,0.295430888297064,0.000872332263775366,-0.154679783804128,0.045813090971591,"LEMA","All","class","group"
"2036",0.275223265974237,0.0895303335073283,0.119907733538851,-0.154493768820483,-0.341735425417378,"LEMA","All","class","group"
"2037",0.215842036385329,0.0728066144751307,0.156793326652301,-0.287443901606357,-0.0273319185266393,"LEMA","All","class","group"
"2038",0.216018616477927,0.142622492739981,-0.171083221059743,-0.216957219779568,-0.0888522631425951,"LEMA","All","class","group"
"2039",0.0910293554411918,0.175085243584651,-0.0375602452625967,-0.075404351862102,-0.0383259868162447,"LEMA","All","class","group"
"2040",0.269286281951387,0.13293115008157,0.108318591651993,-0.169700117707631,-0.0476545052071332,"LEMA","All","class","group"
"2041",0.178542497211697,-0.0213881427254446,-0.00857937078444548,-0.184544540377784,-0.29168651221074,"LEMA","All","class","group"
"2042",0.242934332688764,-0.0132093738309542,0.155437531473555,-0.204723767099929,-0.0607304147600352,"LEMA","All","class","group"
"2043",0.212803373348439,0.138507651850574,0.156762678822491,-0.149059029183438,-0.133317775364593,"LEMA","All","class","group"
"2044",0.238409736700829,0.111163879347867,-0.0749125716438855,-0.244977970469838,-0.0980686435987119,"LEMA","All","class","group"
"2045",0.136415215225923,0.00666850935711771,0.0839226665006794,-0.093900905889562,-0.159208591961841,"LEMA","All","class","group"
"2046",0.224114607186254,0.140935677455989,0.0906023341562765,-0.172931765105329,-0.187444340532621,"LEMA","All","class","group"
"2047",0.175990867945945,0.263869476541031,0.176455865030777,-0.154331209087175,-0.180441201795152,"LEMA","All","class","group"
"2048",0.227303408287627,0.0777264990117601,-0.0976910729614233,-0.0448055651391965,-0.135508406874984,"LEMA","All","class","group"
"2049",0.112864966559502,0.128894254672477,0.0166427985000888,-0.112480942746377,-0.171624623698456,"LEMA","All","class","group"
"2050",0.276535920298236,0.187700006181514,0.0961949211558253,-0.150890968546587,-0.150486313497164,"LEMA","All","class","group"
"2051",0.190319062478644,0.103010477826471,0.11667955529787,-0.275822419984373,-0.155682033871988,"LEMA","All","class","group"
"2052",0.195627966408386,0.271631569471791,0.193618714491948,-0.0528182062736902,-0.069789857247504,"LEMA","All","class","group"
"2053",0.0930484996005883,0.125101716159129,-0.0103690306099729,-0.0571969587447536,-0.0702301835587407,"LEMA","All","class","group"
"2054",0.120918933313996,0.0237747078005373,0.344467062085358,-0.20976967793566,-0.0895542420926781,"LEMA","All","class","group"
"2055",0.197073619953427,0.186338112423788,0.0240826546680755,-0.194108913990595,-0.145708959854715,"LEMA","All","class","group"
"2056",0.241388315648596,0.0792698484643837,0.0155602865141082,-0.0128982568782183,-0.0529029671338543,"LEMA","All","class","group"
"2057",0.321353622890152,0.268445040959647,-0.0249871581137118,-0.0723887937801018,-0.198986835743438,"LEMA","All","class","group"
"2058",0.165969712877215,0.102979311148196,0.0415577750030902,-0.152926338593597,-0.137798955316133,"LEMA","All","class","group"
"2059",0.203177902162614,0.18346541726955,0.109390658474198,-0.17097289455744,-0.14203855429193,"LEMA","All","class","group"
"2060",0.251311417943836,0.0806813973130556,0.149773668133504,-0.131285851074883,-0.0479368515603145,"LEMA","All","class","group"
"2061",0.115498777955934,0.129076778563874,-0.0498814265780092,-0.135741819142078,-0.318180006193442,"LEMA","All","class","group"
"2062",0.123178515800447,0.132661929520337,0.0845112904378353,-0.223224166132299,0.046697659105168,"LEMA","All","class","group"
"2063",0.295286175265614,0.200714218849094,0.0777090472808528,-0.122239040576626,-0.259115936090094,"LEMA","All","class","group"
"2064",0.166782804186499,0.0598465317614103,0.0467504487069434,0.0120037321951452,-0.103187126107067,"LEMA","All","class","group"
"2065",0.188812758270186,0.0528340618427403,0.0893542527174445,-0.393829076581893,-0.0708624189827406,"LEMA","All","class","group"
"2066",0.164322601378161,0.119971086308933,-0.0376244149810319,-0.213632513228549,-0.116842552477268,"LEMA","All","class","group"
"2067",-0.00739578860927448,0.00304786215001052,0.244949435428647,-0.133394540506806,-0.0568591233537807,"LEMA","All","class","group"
"2068",0.236136044034948,0.210234502468457,0.0932141061109701,-0.181958904920698,-0.308514853914144,"LEMA","All","class","group"
"2069",0.171814259252204,0.157243849734968,0.0574822415534213,-0.235962277732899,0.0166771754214585,"LEMA","All","class","group"
"2070",0.322336302523048,0.304825406871151,0.187229402161215,-0.155273676193946,-0.0955239717201527,"LEMA","All","class","group"
"2071",0.315007562692722,0.247314379671677,0.0908137129456608,-0.0592777131689444,-0.244149720812506,"LEMA","All","class","group"
"2072",0.150358615282754,0.213173084966776,0.104618618758962,-0.11665920523942,-0.131187546161354,"LEMA","All","class","group"
"2073",0.130064890406158,0.0734305281718179,0.110272578109997,-0.011706085179971,-0.124315407280518,"LEMA","All","class","group"
"2074",0.311860278926891,0.194790533486537,0.023312028471467,-0.262271068391339,-0.0321044943775101,"LEMA","All","class","group"
"2075",0.0824760680616963,0.204806730845026,-0.00747762146104569,-0.104031578247158,-0.114115601428761,"LEMA","All","class","group"
"2076",0.173386248994573,0.113016389881995,-0.106542147787768,-0.0774127890182473,-0.088891909239776,"LEMA","All","class","group"
"2077",0.141019636488549,0.0587387720011261,-0.0329523916012076,-0.214568581587819,-0.188215793443307,"LEMA","All","class","group"
"2078",0.138588873988447,0.249872432378657,0.015452404193766,-0.239291002090719,-0.114770710026376,"LEMA","All","class","group"
"2079",0.298539681846209,0.201333893686006,0.116016110833753,-0.0353869969760746,-0.202521435745277,"LEMA","All","class","group"
"2080",0.281246914704562,0.139927538775842,0.230657214025005,-0.230091795911284,-0.146744674345424,"LEMA","All","class","group"
"2081",0.210851320173382,0.17535291940107,-0.0733339107754032,-0.254949551185296,-0.126855019670746,"LEMA","All","class","group"
"2082",0.287526240650871,0.12801982926045,0.125558071460919,-0.254660092551766,-0.262656371588684,"LEMA","All","class","group"
"2083",0.160819173515315,0.254199102369542,0.123499340807429,-0.105809725166011,0.0102397264094927,"LEMA","All","class","group"
"2084",0.145395891089901,0.117720207428915,-0.0631306009330559,-0.136179032588482,-0.0213011107278199,"LEMA","All","class","group"
"2085",0.21499557404846,0.0822302025713595,0.0455253640255808,-0.115607321339989,-0.180298307880287,"LEMA","All","class","group"
"2086",0.0968688784607195,0.12103550328672,0.000239435639205254,-0.217235999254399,-0.184954673896172,"LEMA","All","class","group"
"2087",0.25111198268482,0.19182679966783,0.00654850639109572,-0.139526273229336,-0.079473015902309,"LEMA","All","class","group"
"2088",0.123599843412014,0.181209934474935,0.1091706507026,-0.035235388099226,-0.235564038274106,"LEMA","All","class","group"
"2089",0.250824325993703,0.15146145504441,0.170331262660716,-0.00372598027311188,-0.252591988497417,"LEMA","All","class","group"
"2090",0.00452071851476732,0.196007159657841,-0.00309654310198537,-0.134535660400471,-0.0951419412594259,"LEMA","All","class","group"
"2091",0.208360071079273,0.0557200251591219,0.0898758954416139,-0.0560704762306775,-0.219266642183133,"LEMA","All","class","group"
"2092",0.0397675551923014,0.245629649481247,0.148904922240434,-0.243093066367886,-0.219352068654723,"LEMA","All","class","group"
"2093",0.248017363608388,0.159208420590737,0.100281728430368,-0.191575368815607,-0.179840271212696,"LEMA","All","class","group"
"2094",-0.0223588239796526,0.123676772029923,0.179772039462728,-0.122492072387888,-0.173497315050315,"LEMA","All","class","group"
"2095",0.176864817494827,0.173063944974924,-0.0134140483550846,-0.243664229992315,-0.226307975138756,"LEMA","All","class","group"
"2096",0.252761821560537,0.108516422952116,0.0419186193446999,-0.260037890451283,-0.0467380879076289,"LEMA","All","class","group"
"2097",0.216616877584753,0.175159215616517,0.11762875603636,-0.132887862275692,-0.133415964263027,"LEMA","All","class","group"
"2098",0.189328699622098,0.170304176180088,-0.183041250588598,-0.254820323210818,-0.071096115398587,"LEMA","All","class","group"
"2099",0.245592177906828,0.249641059643289,0.254413511001756,-0.234812894280867,-0.13500885984951,"LEMA","All","class","group"
"2100",0.183594885128484,0.115948599310107,0.147628502505915,-0.202509375164339,0.00962213466357276,"LEMA","All","class","group"
"2101",0.125951372691736,0.142660334237529,-0.0404720970324642,-0.305290734424087,0.04502517408675,"LEMA","All","class","group"
"2102",0.175820962642226,0.0856587893235781,0.21181326676065,-0.0866898221878855,-0.171465059775883,"LEMA","All","class","group"
"2103",0.290410035929913,0.0230934581657725,0.12382065122613,-0.162931538313837,-0.197271653709761,"LEMA","All","class","group"
"2104",0.264807097621761,0.153999206195116,0.0757015220319333,-0.291511440886405,-0.33120151611409,"LEMA","All","class","group"
"2105",0.171427225983861,0.325207359549456,0.0832219302026582,-0.310468119297904,-0.214848529224427,"LEMA","All","class","group"
"2106",0.179660553638468,0.23880952800569,-0.00838137805389583,-0.246672300409072,-0.0149634246031642,"LEMA","All","class","group"
"2107",0.27103771564567,0.226533429908585,0.00541488106807786,-0.215557883574431,-0.0386000067619493,"LEMA","All","class","group"
"2108",0.219318308643627,0.150375362915508,0.128545765122183,-0.264454071885713,-0.135117810904757,"LEMA","All","class","group"
"2109",0.229842352137009,0.218047602056611,0.111731305544609,-0.0285791906310796,-0.0716245175553009,"LEMA","All","class","group"
"2110",0.247909426550244,0.211571948281541,0.09423696630173,-0.272719474544486,-0.251924356726066,"LEMA","All","class","group"
"2111",0.225330515477318,0.150217829212767,0.0890528857825028,-0.281775430837291,-0.123343936131006,"LEMA","All","class","group"
"2112",0.11030038309886,0.212188957536313,-0.0959765359681028,-0.0907179358595293,-0.12064396460811,"LEMA","All","class","group"
"2113",0.121071368376821,0.232484811479794,0.0835336138269835,-0.275696199787047,-0.0319165472829943,"LEMA","All","class","group"
"2114",0.246034954263207,0.158991552546301,0.0723214724605428,-0.0975357369180713,-0.0263793741666122,"LEMA","All","class","group"
"2115",0.182250034094331,0.296186357905162,0.122050041138412,-0.11205884911075,-0.211012490366822,"LEMA","All","class","group"
"2116",0.0855985806317721,0.284098068338129,0.0781363535277901,-0.165328615878165,-0.172731549763904,"LEMA","All","class","group"
"2117",0.138467973463725,0.0773126350246269,0.229583439420766,-0.157922838644404,-0.230958533261716,"LEMA","All","class","group"
"2118",0.161620687473242,0.155487573653648,0.0787849091178674,-0.298878427965364,-0.144674118265438,"LEMA","All","class","group"
"2119",0.182895500206326,0.174436496541801,0.255838680816573,-0.172019210764529,-0.152785290706202,"LEMA","All","class","group"
"2120",0.225092656139631,0.245903360862351,0.0319298978629483,-0.156710349133959,-0.0630144600977105,"LEMA","All","class","group"
"2121",0.248928814573388,0.199277086138062,0.0390919099542564,-0.0818512157383678,-0.350275400266749,"LEMA","All","class","group"
"2122",0.0290947773370556,-0.0235159587765531,-0.00108939165296085,-0.125200496364882,-0.172862874091073,"LEMA","All","class","group"
"2123",0.307575984373631,0.220059016648785,0.139394758186276,0.0625735716244187,-0.185093322079636,"LEMA","All","class","group"
"2124",0.149666180271584,0.165618570707303,0.0414144516654991,-0.297357515924421,-0.23167399356304,"LEMA","All","class","group"
"2125",0.176862376819354,0.278867742381722,0.115815221796107,-0.0959903935656724,-0.205652649162585,"LEMA","All","class","group"
"2126",0.10201197771764,0.155975645126783,0.163422093154509,-0.182497658535798,-0.239776461380985,"LEMA","All","class","group"
"2127",0.0149357902777896,0.183596949306167,-0.024005969388907,-0.14956474158164,-0.144759453761064,"LEMA","All","class","group"
"2128",0.134417292434017,0.103744386563565,-0.0219198447944884,-0.208048135682619,-0.317129496706589,"LEMA","All","class","group"
"2129",0.180938203330839,0.119382832009828,0.129592924182986,-0.186320913799816,-0.166178961616851,"LEMA","All","class","group"
"2130",0.107891014152261,0.154470135574393,0.0791331171439733,-0.270657423300535,-0.0835578311594618,"LEMA","All","class","group"
"2131",0.321915901794616,0.0800669876733286,0.0991916704879496,-0.135638944232846,-0.0563138952370411,"LEMA","All","class","group"
"2132",0.0561987165993538,0.120376859087017,-0.166260740967013,-0.265435204531446,-0.0695891196948483,"LEMA","All","class","group"
"2133",0.132256330606855,0.233363334186709,0.11808145041433,-0.329015011494596,-0.132575610100282,"LEMA","All","class","group"
"2134",0.205679468160119,0.103484791080088,-0.215320864445359,-0.195853108865456,-0.153786061833417,"LEMA","All","class","group"
"2135",0.269109478917602,-0.00585156167950029,0.108648968041783,-0.103126359543119,-0.089250944325716,"LEMA","All","class","group"
"2136",0.173277303820518,0.201980313766385,0.0568794716850392,-0.190368088506156,-0.0988993795779444,"LEMA","All","class","group"
"2137",0.162551725898991,0.123691741677703,0.264450970973237,-0.185890283181495,0.0307175859289759,"LEMA","All","class","group"
"2138",0.214659600452565,0.208331791862973,0.0779162930193882,-0.182900615249144,-0.079594808694195,"LEMA","All","class","group"
"2139",0.165204432525323,0.163079057150589,0.0282697486542751,-0.0783607282855349,-0.012747452128491,"LEMA","All","class","group"
"2140",0.0723886166979022,0.0655231964201437,-0.114420933598166,-0.254890545211094,-0.105691991861558,"LEMA","All","class","group"
"2141",0.344863040540705,0.150705418364522,0.0400834556446039,-0.250965904524793,-0.30002495334117,"LEMA","All","class","group"
"2142",0.285229252188665,0.0295682808861231,-0.0075912675160722,-0.166716684882208,-0.128627740697849,"LEMA","All","class","group"
"2143",0.198614212865772,0.137083690050941,-0.0202563432965168,-0.131837562135382,-0.330266035068421,"LEMA","All","class","group"
"2144",0.210090160858815,0.254142034962541,0.0682396697118068,-0.322154406848979,-0.178603907256655,"LEMA","All","class","group"
"2145",-0.0152127485552309,0.249341800427095,-0.116774678743801,-0.226848840329823,-0.180222457070888,"LEMA","All","class","group"
"2146",0.30577570301203,0.0356617801607109,-0.039291741169259,-0.116006649046083,-0.0315388730023918,"LEMA","All","class","group"
"2147",0.269177171614808,0.153047993341241,0.10613606562925,-0.0528958249683867,0.0492723889003113,"LEMA","All","class","group"
"2148",0.0789167428534268,0.171539445682175,0.0860857785982383,-0.225926362626316,-0.0709060653450729,"LEMA","All","class","group"
"2149",0.0942493257979298,0.152926873325775,-0.013209267854704,-0.0962401930049348,-0.156066745152793,"LEMA","All","class","group"
"2150",0.242782101993888,0.131266548210189,0.146406411710126,-0.17889365367865,-0.22814346679597,"LEMA","All","class","group"
"2151",0.309220314803731,0.157827799224753,-0.0209588680256916,-0.098751076690522,-0.170254114844905,"LEMA","All","class","group"
"2152",0.138520634828816,0.292673563731648,0.219582492306372,-0.325256362726462,0.0194031079604016,"LEMA","All","class","group"
"2153",0.301678663873207,0.180050010568622,0.132500249386219,-0.301515072952985,-0.201729301926901,"LEMA","All","class","group"
"2154",0.223172867457647,0.281788416251154,0.0422782301288347,-0.370089121135877,-0.193431925298412,"LEMA","All","class","group"
"2155",0.165054272674257,0.140509193991692,-0.05142791009116,-0.0439126866987873,-0.142579359041821,"LEMA","All","class","group"
"2156",0.0672692353386746,0.103735093892016,0.164249953980552,0.0224886463009111,-0.230289131952278,"LEMA","All","class","group"
"2157",0.201156276548897,0.248946870767451,-0.010489226693029,0.0827694492389974,-0.0698026655952186,"LEMA","All","class","group"
"2158",0.365259612436219,0.0824185010732641,0.0280490212881954,-0.0942088992466831,-0.166209205517255,"LEMA","All","class","group"
"2159",0.255170376468413,0.161591189760401,0.0857918529643991,-0.123913234522772,-0.0434114125961017,"LEMA","All","class","group"
"2160",0.20697001926821,0.380962689288413,0.181393846385243,-0.0527098328271401,-0.0687484124000712,"LEMA","All","class","group"
"2161",0.176344709457608,0.0955123470021937,0.0559984966860698,-0.167681262747585,-0.132422114438714,"LEMA","All","class","group"
"2162",0.164131748667185,0.161872965585219,-0.0565787268983157,-0.189543537247231,-0.128205636142112,"LEMA","All","class","group"
"2163",0.185171239823436,0.0899772157249132,0.168699405920737,-0.223348944227031,-0.18709980973222,"LEMA","All","class","group"
"2164",0.224488665673217,0.155079408549544,0.228085761469778,0.0280750243484909,0.00691883868003162,"LEMA","All","class","group"
"2165",0.141012089899358,-0.0398005786592176,-0.170593762121121,-0.106322649800758,-0.398491676812738,"LEMA","All","class","group"
"2166",0.160883881630282,0.122366855934175,0.206297270568463,-0.160200005541149,0.0714454406081617,"LEMA","All","class","group"
"2167",0.0619002896390601,0.177479386426992,-0.165243526604302,-0.276705237383456,-0.0673043263963616,"LEMA","All","class","group"
"2168",0.307928848766796,0.097618329340716,0.157397732751784,-0.123506068250471,-0.14517258571957,"LEMA","All","class","group"
"2169",0.227664578070814,0.0528007470028389,0.041907690647065,-0.100740667150239,-0.21010031298562,"LEMA","All","class","group"
"2170",0.216875214270604,0.121425791390133,0.102191788455138,-0.0592880268530138,-0.128184670575317,"LEMA","All","class","group"
"2171",0.250167886090126,0.177384603519082,0.237572379856656,-0.30117195540675,-0.0758833700427931,"LEMA","All","class","group"
"2172",0.201467741550011,0.237380153884055,-0.0704627460013791,-0.298999818059101,-0.168938609779496,"LEMA","All","class","group"
"2173",0.247777564806906,0.35814227461281,0.194056546478762,-0.116399899726683,0.0629972980030578,"LEMA","All","class","group"
"2174",0.137828091362093,0.297605048125997,-0.056978090303892,-0.227164858852316,-0.316495138623227,"LEMA","All","class","group"
"2175",0.310403211571904,0.114101963629787,0.236082383986069,-0.270388787328684,-0.0753651238420651,"LEMA","All","class","group"
"2176",0.285710607856006,0.100376061970036,0.134548946250919,-0.191356728279263,-0.172389112029528,"LEMA","All","class","group"
"2177",0.105451641507959,0.0484426677016587,0.0128391112666522,-0.0697752338507672,0.0382663924644746,"LEMA","All","class","group"
"2178",0.0316436228664707,0.19998148711187,-0.0518230039920931,-0.0711295004616752,-0.103031381992172,"LEMA","All","class","group"
"2179",0.200614007301118,0.296279319745214,0.146367982250368,-0.139611075731594,-0.141035253924745,"LEMA","All","class","group"
"2180",0.0713393921119323,0.256212854979896,0.0634918467823098,-0.165998789942537,-0.300064479443681,"LEMA","All","class","group"
"2181",0.210079814582333,0.135525093123167,0.051638378579496,-0.181204956735605,0.0490659209551247,"LEMA","All","class","group"
"2182",0.114177054024725,0.0654465181058896,0.160677719827413,-0.256269259506583,-0.100282435908467,"LEMA","All","class","group"
"2183",0.280909678346793,0.225259017460207,0.222123198238172,-0.310114023284475,-0.218671989659021,"LEMA","All","class","group"
"2184",0.245021520415995,0.156861332237571,-0.00778904078370812,-0.157915782557112,-0.159398066872275,"LEMA","All","class","group"
"2185",0.239693674904671,0.128349698560584,0.0902155124681292,-0.0639104113996313,-0.117255936099902,"LEMA","All","class","group"
"2186",0.201942764574582,0.0423861311494598,0.130765695284207,-0.104723205140235,-0.210595741186444,"LEMA","All","class","group"
"2187",0.307370603885668,0.156980539476085,0.087927021309935,-0.27006790070444,-0.0818950871711164,"LEMA","All","class","group"
"2188",0.17707961201421,0.151801031550839,0.235588477653841,-0.0957736104821524,-0.140122997556146,"LEMA","All","class","group"
"2189",0.304853272134734,0.170064380692782,0.00191383635076647,-0.101588586317353,0.0353699998207933,"LEMA","All","class","group"
"2190",0.183235250803211,0.0478575523732918,-0.0242485443433677,-0.229197759369253,-0.130988279692513,"LEMA","All","class","group"
"2191",0.0817647949816993,0.100950258629786,-0.0946654458109236,0.0547534132140426,-0.0821458883610816,"LEMA","All","class","group"
"2192",0.301118295177407,-0.0152263444674722,0.150433083910512,-0.131572496145986,-0.177554071772551,"LEMA","All","class","group"
"2193",0.169947061129156,0.0851235423258188,-0.026528120553269,-0.105485462736647,-0.0794321219620427,"LEMA","All","class","group"
"2194",0.220079163856868,0.108768304837708,-0.0245725653182693,-0.2738130043274,-0.14003799006717,"LEMA","All","class","group"
"2195",0.0890221187800955,0.127900586922343,-0.0662110910712945,-0.14939979994905,-0.0833116154396895,"LEMA","All","class","group"
"2196",-0.0102398540381747,0.0894322439026263,0.163980818831194,-0.277052544139557,-0.204629209952465,"LEMA","All","class","group"
"2197",0.169838148319874,0.31587367193872,-0.00853323823822982,-0.152304976867619,-0.0941534322216673,"LEMA","All","class","group"
"2198",0.140447948013801,0.284832840115738,0.00817129525711713,-0.22039976216802,-0.115636701022011,"LEMA","All","class","group"
"2199",0.166539864909406,0.176906181601566,0.119574921424079,-0.164805369841284,-0.148887455754861,"LEMA","All","class","group"
"2200",0.2425527517466,0.224770920089149,-0.0351925156991997,-0.0502217493109799,0.00527851870238627,"LEMA","All","class","group"
"2201",0.260509374443568,0.182926920057073,0.0942481117992242,-0.242243063971462,-0.154073116013486,"LEMA","All","class","group"
"2202",0.230418315448609,0.192611883486453,0.123176227432443,-0.12504986788086,-0.13710555484752,"LEMA","All","class","group"
"2203",0.145374168210853,0.126028300688978,0.0791290746647106,-0.181118767943789,-0.0872420260735629,"LEMA","All","class","group"
"2204",0.129212546828464,0.211401190013156,-0.0900260443763041,-0.138808855875854,-0.208507196219438,"LEMA","All","class","group"
"2205",0.164099817882174,0.132931903691543,0.263315229157027,-0.16674929878608,-0.0950569470245941,"LEMA","All","class","group"
