"","alpha_hat_ij_Plantaginaceae","alpha_hat_ij_Ranunculuc","gamma_FV_hat_if_Bibionidae","gamma_H_hat_ih_Nitidulidae","beta_plant_hat_ijk_Fabaceae_Poaceae","beta_plant_hat_ijk_Poaceae_LEMA","beta_H_hat_ijh_Poaceae_Geomitridae","beta_FV_hat_ijf_NA","focal","year","complexity.plant","complexity.animal"
"2475",-0.12157600139272,0.159766687729906,0.179058024468167,0.159073889561873,-0.0218786078786796,0.100181955284051,-0.135182492720215,0.0260300076651061,"LEMA","All","family","family"
"2476",0.00504078261862895,0.0754353612287813,0.270256028718184,0.0791066220864161,0.0241283234873397,0.287640627038007,-0.279487621900807,-0.0671997661429744,"LEMA","All","family","family"
"2477",-0.289008223179049,0.107334700975573,0.120160566634617,0.283906783354209,0.142439360641055,-0.0209511577666959,-0.180241670091731,-0.298752394474215,"LEMA","All","family","family"
"2478",-0.156808558994392,0.153275174847404,0.101199292344767,0.158345836652209,0.0251327055501671,-0.0861722830181397,-0.116443731901622,0.0778801002727403,"LEMA","All","family","family"
"2479",-0.0155191608866195,0.107430342305441,0.218274148926846,0.0786043296593264,0.241749329371658,0.131530296327438,-0.116826342600502,0.0068972637561413,"LEMA","All","family","family"
"2480",-0.0650276604782374,0.200114831710724,0.0632657848207396,0.310027756704405,0.0473098503362308,0.130650457378736,0.0140180469828284,-0.138755776772969,"LEMA","All","family","family"
"2481",-0.0713038517388476,0.0781471164812286,0.102328433634017,0.312243982027239,0.0948129080991749,0.184905117271821,-0.287888261443252,-0.0241610526830155,"LEMA","All","family","family"
"2482",-0.264293827230694,0.0462404706934563,0.0892176587049178,0.396188449768021,0.105624045583172,-0.0120992233300986,-0.178703208277876,-0.32260562810486,"LEMA","All","family","family"
"2483",-0.149632607250895,-0.011698977083508,0.132402365254355,0.063472311821279,0.0645895951071374,-0.145291404653887,-0.124185701677416,-0.0391469771798412,"LEMA","All","family","family"
"2484",-0.209167583092618,0.192381444223431,0.18888721285761,0.0801073305839164,0.0245224810602573,0.0313502816399613,-0.0348245527365524,0.0123421750224759,"LEMA","All","family","family"
"2485",-0.131237757222463,-0.0709147438641073,0.190741194409957,0.0773496145198678,-0.0694752540945754,0.0839704754271648,-0.202756798336544,0.0154377398436312,"LEMA","All","family","family"
"2486",-0.07372042562158,0.184141695167059,0.114308940316136,0.344019913617651,0.0656168202815197,-0.215019884210794,-0.0669774924529687,-0.197131073646216,"LEMA","All","family","family"
"2487",-0.152431614005828,0.132299317950371,0.245874536082874,0.144387222888708,-0.00757578828699412,0.0492982601783074,-0.286762366424336,-0.0871065465809572,"LEMA","All","family","family"
"2488",-0.074110364240969,0.20618494621262,0.117203249284399,0.177212298632009,-0.00666903449369916,0.201978332363481,-0.295829300255254,-0.0783591986779274,"LEMA","All","family","family"
"2489",-0.110176987645649,0.160610788761441,0.278978861306914,0.137101288216243,0.163097043233766,0.0266695202307625,-0.284158193084823,-0.0833855751517588,"LEMA","All","family","family"
"2490",-0.0800405724422258,0.15493785210986,0.235147707786565,0.0751334285968925,0.120383444729196,0.223827908237269,-0.0329254081058202,-0.411694115049211,"LEMA","All","family","family"
"2491",-0.00790971561026177,0.00569286409619463,0.248075015246005,0.21086771821792,0.163702387000487,-0.00232676805025467,-0.057766988240683,-0.0522149476507882,"LEMA","All","family","family"
"2492",0.00470731285222969,0.225745379129948,0.0890897167948752,0.22844986360723,0.0767689226682355,0.109325944387381,-0.148981179506458,-0.0112226557072214,"LEMA","All","family","family"
"2493",-0.038469013257609,0.110042626881915,0.0206718504779877,0.275543574443365,0.215642600918938,0.15934418174156,-0.179726296118736,-0.133756559885158,"LEMA","All","family","family"
"2494",-0.191450274872105,0.0132504363473356,0.325957280756982,0.172843127369422,-0.0376024889243293,0.00962940780577659,-0.117773811017478,-0.0391505466297414,"LEMA","All","family","family"
"2495",-0.123170172703681,-0.108013078766314,0.0598043596064879,0.0283177504456327,0.126154304221247,-0.0193609110652144,-0.211852781581827,-0.170343978927319,"LEMA","All","family","family"
"2496",-0.0315896286146241,0.0813260563448406,0.176659425263928,0.210824078343032,0.12280143808076,0.0992313420071009,0.0362984774575477,0.00643439325785988,"LEMA","All","family","family"
"2497",-0.0796267711965378,0.22962423638315,0.169090337685049,0.0558671146929424,-0.0194453922627786,0.0795669554329645,-0.187227580885317,-0.0385328602409608,"LEMA","All","family","family"
"2498",-0.172806153847896,0.197479211458347,0.23437994538189,0.0519745487546941,0.125335477141959,0.139083359560829,-0.0768900970572788,0.0238029633652426,"LEMA","All","family","family"
"2499",-0.297406407497821,0.0443641558245593,0.303182110515706,0.179764527847204,-0.0130905036924472,-0.0127732560055525,-0.108182906982433,-0.0690784035834322,"LEMA","All","family","family"
"2500",0.0313949135309581,0.150381446513264,0.161432721274849,0.0952132351868311,0.0868739037320723,0.0987627466961534,-0.19424281900493,-0.196428930726808,"LEMA","All","family","family"
"2501",-0.0843219632026811,-0.0350105460459864,0.0482774984149621,0.151087502670408,0.102109460289947,0.120521511932502,-0.0739206349753595,0.133193894876317,"LEMA","All","family","family"
"2502",-0.151921757374298,0.173434376733486,0.235415916728491,0.056726581999234,0.0278321988471855,-0.140136954885536,-0.142379886975073,-0.13256535662828,"LEMA","All","family","family"
"2503",-0.0815274371004346,0.160739005690731,0.241107627946223,0.126566407966068,-0.0357445027103462,0.137889426235558,-0.122184119147778,-0.100175889499983,"LEMA","All","family","family"
"2504",-0.0571122592084392,0.0487416857667982,0.0442286820819884,0.333265840948885,0.0382337908433015,-0.0469417574512029,-0.0596569718305345,-0.0738062461689095,"LEMA","All","family","family"
"2505",0.0293323003107462,-0.002600809694013,0.226542819268932,0.0761723193358825,-0.0263849385988172,-0.0231543226646891,0.0172474154890834,0.162382115611259,"LEMA","All","family","family"
"2506",-0.0595892259515066,-0.0669230952721774,0.0777359207841597,0.156649658636101,0.0432239250600734,0.132466351728171,-0.023252247203766,-0.141381239988546,"LEMA","All","family","family"
"2507",0.040802324019908,0.107266934944985,0.269666557214014,0.125869212067607,-0.0238366094452565,0.161295245744574,-0.0439983917520029,-0.015766079543056,"LEMA","All","family","family"
"2508",0.0634537841109106,0.105861900232352,0.0804406336806396,0.17225392044011,0.137583121051424,0.1970468323327,-0.114699268732473,0.0225419106934375,"LEMA","All","family","family"
"2509",-0.0808112850482902,-0.038196621688464,0.127021346732128,0.269267455927025,0.0132341060428587,0.146079891096357,-0.0820538764221381,-0.0696136372322997,"LEMA","All","family","family"
"2510",-0.168689747860083,-0.00799346073354745,0.166665850473881,0.141507973608617,0.0495390803019,0.072130579357228,-0.229749967927562,-0.0226068967353003,"LEMA","All","family","family"
"2511",-0.147348901669179,-0.0555585916126857,0.0609465883156299,0.162604714756015,-0.0337917370370646,0.217016692220317,-0.249967613903461,0.0766842093044733,"LEMA","All","family","family"
"2512",-0.132059655381177,-0.0704565987971097,0.160684556463798,0.0351934892020691,0.0803786873871024,-0.0793495394979593,-0.136866592366094,-0.104256904028687,"LEMA","All","family","family"
"2513",-0.0405937600006937,0.0669502863777767,0.135305732673816,0.119949137778603,0.167801163735456,0.134097233386502,-0.201914224983956,0.00923694129990316,"LEMA","All","family","family"
"2514",-0.107334678029218,0.00102150817585334,0.166894158534671,0.242398917871704,0.0944573651839073,0.2159621661101,-0.090494763952473,-0.0740618334490641,"LEMA","All","family","family"
"2515",-0.217323866770728,0.0801471220547951,0.164128456989685,0.232677726260565,0.0881625757733007,0.131756097208278,-0.116196205819241,0.0210691061770549,"LEMA","All","family","family"
"2516",-0.0755029519900016,0.116499879300457,0.206186352353123,0.146800014225096,-0.0732756062243993,0.00284503715692663,-0.0162823042744136,-0.182397873302714,"LEMA","All","family","family"
"2517",-0.259376219366502,0.0686895168489534,0.111361161133912,0.0377235930324515,-0.109290662068617,0.0605189734561988,-0.182136847908267,-0.287957041616416,"LEMA","All","family","family"
"2518",-0.111847784672374,0.117287014849187,0.173564248191696,0.190530713248666,-0.140672279869682,0.0721487724754957,-0.140649295745889,-0.147629270312794,"LEMA","All","family","family"
"2519",-0.0844741708343436,0.116174873941854,0.312452083851663,0.231731230557737,0.106051042123142,0.128342758788661,-0.0557446377078433,-0.0580315879546985,"LEMA","All","family","family"
"2520",0.00692399890902196,0.187402321034619,0.223836378334915,0.105532138134081,0.249702735535505,-0.0336377916592264,-0.072396670875966,-0.124794420460476,"LEMA","All","family","family"
"2521",-0.163857480749643,0.181560602928488,0.184012237355344,0.117674839145314,0.118002700167914,-0.0119272449159004,-0.0531360589150393,-0.0733832915166741,"LEMA","All","family","family"
"2522",-0.0196876465432098,0.167642220998194,0.258838508276094,0.0670680329785451,0.120244862447241,0.0704341470019545,-0.0385957706919152,0.0204177252217435,"LEMA","All","family","family"
"2523",-0.122379067557454,0.0322659293145149,-0.0030031797910669,0.0162521954017552,-0.038222825318128,0.0319335763063808,-0.204402217082877,-0.0860152127018198,"LEMA","All","family","family"
"2524",-0.151568951819819,-0.0375616037198196,0.148853674205548,0.139667466965599,0.160524398134484,0.127716546327244,-0.115066443547769,-0.100298714109848,"LEMA","All","family","family"
"2525",0.0245478714765075,0.24245553759581,0.248545101694456,0.0133524889169763,0.00876528706283342,-0.0167677323339692,-0.269927345960611,-0.0148783264041961,"LEMA","All","family","family"
"2526",0.099498064849544,0.266962260441532,0.163588235969383,0.275340633732363,-0.0773801572015259,0.0713041539502612,-0.251106890126379,0.148673628539624,"LEMA","All","family","family"
"2527",-0.0101733644151106,0.0823295261237038,0.201259898095524,-0.000741423865381008,-0.00535428147475137,0.0292408569783651,-0.151105886941969,0.0436834626935165,"LEMA","All","family","family"
"2528",-0.0015469863629497,0.137692384787499,0.194352197388185,0.152281696609565,0.0146095034100113,-0.0583154977706288,-0.158526953484001,0.201527245827476,"LEMA","All","family","family"
"2529",-0.294587083658504,0.085349345211543,0.264560614719158,0.21069937242042,0.078140410807408,0.119742209811279,-0.112291679709165,-0.0559939070112394,"LEMA","All","family","family"
"2530",-0.0930632286876861,0.0494476684386629,0.179979099759161,0.0933776737485172,0.0390163659085556,-0.0178675327047799,-0.0786333171177425,-0.150755241753968,"LEMA","All","family","family"
"2531",-0.172459038654375,0.0646428886593569,0.222433914158354,0.0976472422311037,0.0460687681699921,-0.00730156830439654,-0.130503041206925,-0.161916823923346,"LEMA","All","family","family"
"2532",-0.128018778080561,0.0547788102944189,0.163520697209282,0.249864124861325,-0.0422833929926394,0.123633572620223,-0.168273335237512,-0.20494198839923,"LEMA","All","family","family"
"2533",0.00432932769628591,0.0728619933419212,0.106269691429102,-0.00266061383506744,0.0727913753470923,0.116592942949521,-0.175141166847631,-0.270882952560993,"LEMA","All","family","family"
"2534",-0.0650000810263994,-0.0364749656450891,0.142594161322023,0.194153097042794,-0.00572880590726255,-0.12451715595696,-0.126149824638179,0.0657152976400572,"LEMA","All","family","family"
"2535",0.140742725809945,0.133798679424329,0.0429441321687904,0.21808053313315,0.113329124538838,0.0790601982892833,-0.0992684833878354,0.0781556235868961,"LEMA","All","family","family"
"2536",-0.147151935030776,-0.0603382938520571,0.190449941657388,0.0716813119017721,0.0681694035255103,0.0401944454228123,-0.151513307302954,-0.0129904314873327,"LEMA","All","family","family"
"2537",-0.108354190557813,0.189632672801698,0.193887678924009,0.107120018103287,0.0863931727994018,0.00616268847275059,0.012330733747663,-0.0861582948751428,"LEMA","All","family","family"
"2538",0.085844945391589,0.142112981267203,0.213466583590459,0.259544393619633,0.211890461378836,-0.127220698327615,-0.163105782853657,0.0666804113068926,"LEMA","All","family","family"
"2539",-0.00770371787604507,0.0229811749363706,0.258627285229829,-0.0285588404246434,-0.0380839888142006,0.203057243770278,-0.0526803557386988,-0.0935480740119334,"LEMA","All","family","family"
"2540",-0.0346796188923725,0.155883829467832,0.126649720331049,-0.00267409951048025,-0.0904802723237433,0.0210946512033408,-0.0815805807813239,0.0432041774344012,"LEMA","All","family","family"
"2541",0.0882208764657391,0.131953880102715,0.242369987160426,0.0828699829021953,0.00959760779855934,0.214375113792802,-0.0901097518497707,-0.0968002333042339,"LEMA","All","family","family"
"2542",-0.062382165103347,0.109669658469089,0.090876559550406,0.0501149209956298,-0.0485679253165763,0.0557051041987204,-0.194033658973916,-0.138954061748341,"LEMA","All","family","family"
"2543",0.112216208172784,0.0472346515309119,0.138946566515503,0.13826149685263,0.0145705967108012,0.25443529740079,-0.0339478760513313,-0.0397856495219884,"LEMA","All","family","family"
"2544",-0.0182248340748816,0.102852549510877,0.235937560369002,0.165473062267508,0.0147815667446798,0.052572044466944,-0.125388848321658,-0.0903859304975209,"LEMA","All","family","family"
"2545",-0.12532920526007,-0.00257643041842071,0.109842887073923,0.172692775000702,0.0636962360986522,0.090285164279484,-0.0936259627022589,0.0332211281452164,"LEMA","All","family","family"
"2546",0.00273015531454046,0.0454547546216517,0.215306471786074,0.0767364608747567,0.18019246834562,0.108390805002569,-0.13907991117607,-0.0202987392472717,"LEMA","All","family","family"
"2547",-0.11586447702811,0.0955657497938878,0.038723688695836,0.0403540245305056,-0.139330321137748,0.0969919445669862,-0.266380962246432,-0.072847567561188,"LEMA","All","family","family"
"2548",-0.153990739617105,0.0361652501574314,0.141594709747282,0.0386936187882496,0.0197205503611195,0.0391819347933291,-0.185766215400302,0.130245623082984,"LEMA","All","family","family"
"2549",0.133681973223067,0.0876525357916169,0.17835355566976,0.0334120232020236,0.0922140144363441,0.0229206542696216,-0.171207781207878,-0.120655101093882,"LEMA","All","family","family"
"2550",-0.1388532368159,0.0464384453122531,0.104422439129828,0.117750278073967,-0.0547251589126533,0.128964989718708,-0.0908041993744685,-0.0717345740738173,"LEMA","All","family","family"
"2551",-0.0187037057057948,0.0836867714915259,0.156419638081639,0.153641076897771,0.0575914862898246,0.0897663955808328,-0.0495884459262691,0.0278332347783583,"LEMA","All","family","family"
"2552",-0.196159310614789,-0.0138952247352645,0.176800590401373,0.167430051328843,-0.0581042147675733,0.0284696168474337,-0.215118056848881,-0.101506388736732,"LEMA","All","family","family"
"2553",-0.0077714777643505,0.153610320027247,0.143840199939576,0.073361882999107,0.251887401590516,0.0881759587564181,-0.0586377639457193,-0.165068279704206,"LEMA","All","family","family"
"2554",-0.137801672699191,0.116215813999152,0.073685715212146,0.0931271219666112,-0.0757723432454696,0.143926221065035,-0.0447707755356963,-0.0172014078771267,"LEMA","All","family","family"
"2555",-0.0769864099120898,0.117125886311023,-0.040343597488724,0.266134513948401,0.245150010969027,0.100683198585786,-0.0432977944157651,-0.137679505699456,"LEMA","All","family","family"
"2556",0.0443735170832482,-0.0476934408948909,0.0962470096130614,0.180418361921006,0.223732756455075,0.132978632272199,-0.0458589142065418,-0.220566661840209,"LEMA","All","family","family"
"2557",-0.0835087679310318,0.0623709816812168,0.0637121238416472,0.202874729603808,-0.136765957995394,0.187152787315431,-0.241435857383322,-0.146078177392516,"LEMA","All","family","family"
"2558",0.105065259104663,0.197636207361751,0.114247351354242,0.219566175620762,0.179579998466206,0.101327271139589,-0.122795983924665,-0.0285988570603662,"LEMA","All","family","family"
"2559",-0.139197561267626,-0.0099312664347303,0.100269318209121,0.119147521668289,0.0603933011902529,0.0854336540596248,-0.244269556034162,-0.111934550658891,"LEMA","All","family","family"
"2560",0.0277164677238353,0.103008407427963,0.139571889367003,0.298655096562489,-0.0449664680917026,0.143268141687329,-0.203884819906134,-0.129049976280576,"LEMA","All","family","family"
"2561",-0.235173829911604,0.0908417000092641,0.217136570269757,0.113945833366602,-0.154126442684826,0.0573365102843855,-0.155636049591513,0.0474756762980371,"LEMA","All","family","family"
"2562",-0.133259741078054,0.00680406808188661,0.268905254748146,0.0729048159122621,0.0130830294999702,0.0172643993554618,-0.148690935303763,-0.226420191013074,"LEMA","All","family","family"
"2563",-0.0862709076734207,-0.0147363559855181,0.120889819993883,0.059940325146564,0.0686569548958682,0.0230882892419133,-0.0514688134072551,-0.112576212371149,"LEMA","All","family","family"
"2564",0.0341987859556139,0.00847307623602944,0.199223025514076,0.235622430679002,0.0389495660313477,0.00900422073172868,-0.0522835020622374,-0.181792849527232,"LEMA","All","family","family"
"2565",-0.224563906707939,-0.118205026524068,0.168400704189349,0.204665769329905,0.0498745217072778,0.0315998368098338,-0.0919142218057374,-0.0738183277352246,"LEMA","All","family","family"
"2566",-0.0805198628056797,-0.000341984343470214,0.0912832641490622,-0.0347532737320077,0.0475559311332745,0.0728424235509677,-0.0136596616245241,-0.20170030425826,"LEMA","All","family","family"
"2567",-0.128354835316172,0.0235880818008558,0.194619183850356,0.0127807729080966,0.0369501165464658,0.137770130688693,0.00222146174231752,-0.102964608392945,"LEMA","All","family","family"
"2568",-0.0732819353638851,-0.137565002118996,0.336097020898291,0.201232352647361,0.0250960473848818,0.0535533957630119,-0.113558379182725,-0.216688071465055,"LEMA","All","family","family"
"2569",0.138931447942306,0.0118483754445946,0.149599600189211,0.0934052822119724,0.128940097469789,-0.0369393447007943,-0.148771432487822,-0.00467151109961794,"LEMA","All","family","family"
"2570",0.121821079346799,-0.00984399861495489,0.269764189501054,0.19233939824646,0.0223519316540957,0.0221482680403686,-0.087362311177651,-0.201237129584255,"LEMA","All","family","family"
"2571",-0.240453183874956,0.274865514144115,0.13492316563189,0.0551742548275898,0.104237939406289,0.06773173138763,-0.250290449076507,-0.205930174271436,"LEMA","All","family","family"
"2572",0.033240115988322,0.0377745854406004,0.242040758998502,0.0254572325034228,-0.0495259529051086,-0.0230351810353783,-0.172450148765295,-0.134895736012218,"LEMA","All","family","family"
"2573",-0.0447084342310238,-0.0425144310978569,0.204741940101618,0.170287341344066,0.123920737986849,0.0429147040050615,-0.22767377715192,-0.0942842905000453,"LEMA","All","family","family"
"2574",-0.0706781892937611,0.0588742538972957,0.281488762780308,0.197262756880486,0.0811276410213262,0.0916364996685717,-0.26154706712888,-0.206092404797074,"LEMA","All","family","family"
"2575",-0.0388834298976497,0.129371278830452,0.120941635796356,0.0912063763765694,0.0014932148486011,0.0818519358309129,-0.150129785814033,-0.155663327427689,"LEMA","All","family","family"
"2576",-0.188400817992976,0.197877615955839,0.22970188724741,0.067262587326695,0.133967203159387,0.119043950391668,-0.181133377394636,0.0339293319436702,"LEMA","All","family","family"
"2577",-0.377214673142255,0.0570643639357913,0.125257754605322,0.197381313897369,0.0455008217729707,0.0179658661772477,-0.189412900941892,0.0232341673736753,"LEMA","All","family","family"
"2578",0.0662917749234178,-0.0850393564572937,0.0235284804490377,0.0634303996403516,-0.0546516459866395,0.11618879926286,-0.160263430070458,0.055046865064649,"LEMA","All","family","family"
"2579",-0.0216748603023063,-0.0199176523156459,0.260597037665685,0.218740166062656,0.0990253645609247,0.205774077851602,-0.0494698377455089,-0.146756684413902,"LEMA","All","family","family"
"2580",0.00201995121871668,0.119891126057312,0.0473047698863542,0.162120372393178,0.08645185167182,0.2413764397102,-0.0460809681190905,-0.0078777693701676,"LEMA","All","family","family"
"2581",-0.16826564018388,0.213659656959845,0.209201766373708,-0.0466388699552159,0.0029178247380981,0.15249834187229,-0.0503620302152927,-0.0547221494551104,"LEMA","All","family","family"
"2582",-0.157732701767724,0.135484548708488,0.185462278848082,0.129843988349797,-0.0860986291642735,0.158323141107937,-0.00648509226637295,-0.00394560508168618,"LEMA","All","family","family"
"2583",-0.164910778760331,0.0910846314728189,0.203186752905322,0.217082511362991,0.0275682067628431,0.160825435005116,-0.242190955987907,-0.166024202017408,"LEMA","All","family","family"
"2584",-0.186898322702393,0.072556737678571,0.174487953429792,-0.0131177107078981,0.0741148223381225,-0.0136420019816196,-0.0459026256430584,-0.0455125459685762,"LEMA","All","family","family"
"2585",-0.176027360141809,0.146168482609543,0.318752976188841,0.317228768888328,0.0214852374527488,0.0430800133038063,-0.0162829156935368,-0.037977576503916,"LEMA","All","family","family"
"2586",0.0786283421910932,-0.0790914329083008,0.101014837022819,0.237693098812537,-0.0269418683184781,0.17684188360009,-0.0322445181287966,-0.183099580207048,"LEMA","All","family","family"
"2587",0.178619177477529,0.0666925757650976,0.194625008725959,0.185488813865897,0.146703419469666,0.130238824615003,-0.0535577624440641,0.138472473860007,"LEMA","All","family","family"
"2588",-0.123387311307208,-0.128466879879843,0.263375264094772,0.0995591973047896,0.0127744487449022,0.202567826043726,-0.11181263945848,0.031019790166086,"LEMA","All","family","family"
"2589",-0.0753044252444669,0.140768632470508,0.172373019996157,0.127598167618574,0.00543240943120127,-0.0144599541629119,-0.0470559222846177,-0.0260722813123883,"LEMA","All","family","family"
"2590",-0.115630258867466,-0.0277211808986194,0.0844249474321921,0.192158895119561,-0.0382101651378228,0.174701667843147,-0.30890144047786,0.10153755767714,"LEMA","All","family","family"
"2591",0.152153783912952,0.0569619811855553,0.105926337866746,0.159993953748817,0.0593444589925061,0.0302736802238754,-0.165841683162612,-0.183694801266433,"LEMA","All","family","family"
"2592",-0.072856326837817,0.123456227536428,0.125474315746464,0.0961380039646516,0.111526879070664,0.136929088645199,-0.133899795035198,0.0680443014179419,"LEMA","All","family","family"
"2593",-0.134750398774856,-0.0387823399854984,0.0860647660197515,0.212843288934357,0.0769765182933488,0.207493425617599,-0.189764634966398,0.0729092294500204,"LEMA","All","family","family"
"2594",0.00410802426943113,0.0595790624630783,0.211045009948899,0.0953464846348067,0.112942606251633,0.12465564847839,-0.0885123366753137,-0.148517241842217,"LEMA","All","family","family"
"2595",-0.0273038593690814,0.157950250086796,0.213208976577459,0.0893407730137095,0.064285273497471,0.0715232623898416,-0.148630383180219,-0.203404860427124,"LEMA","All","family","family"
"2596",0.0492126831986506,0.0381227454762991,0.0367182813280089,0.135935138335681,0.171076594512385,0.217630534346475,-0.0808197970485929,-0.0863683003226469,"LEMA","All","family","family"
"2597",-0.120005767781647,0.101214178828499,0.31454416915051,0.154142557591682,0.03724043067011,0.0547155434357054,-0.0469295175154981,-0.252413572544873,"LEMA","All","family","family"
"2598",-0.116568211735826,0.222304333931789,0.194909458484605,0.128096498422976,0.130211193291585,-0.0362340152457722,-0.153103950233971,0.0088300646428694,"LEMA","All","family","family"
"2599",0.098440012035691,-0.0255081885853752,0.167044852270879,0.160755034954011,0.0874104800805724,-0.0516157557840421,0.0397483292681158,-0.150295788469024,"LEMA","All","family","family"
"2600",0.00908898162830707,0.00126927923537101,0.0137848892973729,0.00140532293222972,0.0568234722415306,0.109947136676554,-0.252064444431952,-0.106465206914259,"LEMA","All","family","family"
"2601",0.0919868157093922,0.126564190351418,0.170762515081945,0.117682522615011,-0.0887383151899948,-0.0168198844756562,-0.130764606558824,-0.0941950315496553,"LEMA","All","family","family"
"2602",-0.151469082205956,0.171906310204089,0.247474204172785,-0.089993903546599,-0.0189488797579547,0.0605693815711437,-0.218227738074637,0.0552115007368079,"LEMA","All","family","family"
"2603",-0.167504413691404,0.00414818792421601,0.28886735360256,0.106478956355196,-0.0120073596185577,0.0442665538691378,-0.184250623951289,-0.0320490234117929,"LEMA","All","family","family"
"2604",-0.182361692152283,-0.054727048038664,0.0847850790377325,0.157040458725594,0.00760169287603207,0.192574450160221,-0.218874073328083,-0.0486248338597107,"LEMA","All","family","family"
"2605",0.0831221993308113,0.149728791141466,0.104241468952596,0.198180587727986,0.0203814464420549,0.128706158856208,-0.0111482272727845,-0.158898416050951,"LEMA","All","family","family"
"2606",-0.216555814930674,0.175216057186068,0.165154399539313,0.0827050145796753,0.0143828577874581,0.222047896375754,-0.258078646205539,0.00120782255348462,"LEMA","All","family","family"
"2607",-0.187240194049421,0.0665101929730403,0.241389094839269,0.161756700639809,0.0273070855359949,0.0688194226204972,-0.154875632235133,-0.09232048564533,"LEMA","All","family","family"
"2608",-0.188923470952868,0.0189903056970508,0.132526879694171,0.0702196705396385,0.032744993302239,0.216904240216942,-0.12166356768466,0.0462204747691575,"LEMA","All","family","family"
"2609",-0.209651373610956,0.163558093298376,0.151583353472704,-0.0208321488775605,0.158876044761186,0.135441100521724,-0.113328556289274,-0.0801717641186764,"LEMA","All","family","family"
"2610",-0.0765298216454467,0.112029728067466,0.103640527995521,-0.0267796045281271,0.088926414712746,0.0999242684966961,-0.0821774058730739,0.0237598149100144,"LEMA","All","family","family"
"2611",-0.0810759810008116,0.177990917017019,0.330956597745665,0.0868667107798393,0.169493849292184,-0.0490372521691178,-0.19244304490284,-0.0823132651115037,"LEMA","All","family","family"
"2612",-0.0571275662879717,0.0632315311517753,0.0685068162577842,0.0809787566595763,-0.0278375335983426,0.0982823388637803,-0.144644668668667,-0.205166355693932,"LEMA","All","family","family"
"2613",-0.080332831279874,0.0419181331751262,0.266565826671033,0.148263925926981,0.146852953888184,0.172129979376522,-0.252169773034237,-0.0201584670003867,"LEMA","All","family","family"
"2614",0.0641657030723588,0.091744406353347,0.155987181544581,-0.0287754500504118,-0.0586852303266386,0.0502901980713533,-0.0654449804721472,-0.0951976990653258,"LEMA","All","family","family"
"2615",0.0111970702847586,0.202705469174597,0.191084693851879,0.0424446479842449,0.117002019225804,0.216882159162507,-0.174287042819913,-0.1277762897066,"LEMA","All","family","family"
"2616",0.0118181901858037,0.0732819454675084,0.0567850817301248,0.192948438334018,-0.0469574072849959,0.158522047807909,-0.18097744989192,-0.0243876977435956,"LEMA","All","family","family"
"2617",-0.0292451056093369,-0.0121383265576016,0.22478620757688,0.0634880279552279,0.00253218608734329,0.17045909276463,-0.0826804438337886,-0.0808517955683087,"LEMA","All","family","family"
"2618",-0.0989187922234447,0.0781224894590569,0.139785376503962,0.319963295772714,0.179999517890797,0.150906780051178,-0.264586004992174,0.0176105298531197,"LEMA","All","family","family"
"2619",-0.0133284119874747,0.169363742804568,0.147435643583263,0.141859830104073,0.162684108252487,0.0683680587471924,-0.253505087405465,0.0124244973547516,"LEMA","All","family","family"
"2620",0.0758373544067656,0.0702215063034779,0.221400213872501,0.0444073585204825,0.0165629083506222,0.237831879670486,-0.122189922139798,-0.020944950061337,"LEMA","All","family","family"
"2621",0.0152766922401872,0.154348051841072,0.193424016865843,0.0875501638874909,0.0834513714104008,0.111719096395518,-0.17711688696241,-0.177996544002806,"LEMA","All","family","family"
"2622",-0.0448491606792376,-0.0271473076642242,0.0132985425350867,0.151139540243157,-0.0750846057577058,0.186856254744349,-0.102304464593537,-0.0574057890919231,"LEMA","All","family","family"
"2623",-0.128399975222647,0.0398589614889227,0.200050033904151,0.223841110262238,0.0303358295529392,0.0397228703981034,-0.0388987430723072,0.0291851681351991,"LEMA","All","family","family"
"2624",-0.128526680338182,-0.105887551684691,0.258758145540054,0.10055960866959,-0.0088323303533463,-0.0533517398476876,-0.124630217812112,-0.0328430488450696,"LEMA","All","family","family"
"2625",-0.125689651730749,0.0863850806717823,0.316213594542367,0.1088215731303,0.160918110633267,-0.0466559512038552,-0.0863844657227056,-0.116200199971915,"LEMA","All","family","family"
"2626",0.0200613864068104,0.205979139707009,0.193771754216788,0.136774526449619,0.0252731159284945,0.127394269763783,-0.117569697111739,-0.110987312059314,"LEMA","All","family","family"
"2627",-0.145602117572453,0.200429070886173,0.136680827888857,0.235857631470995,-0.0264187169854055,0.154874434499545,-0.0610966807730903,-0.162827184230833,"LEMA","All","family","family"
"2628",0.0196104651114064,0.162090242816174,0.0340654421798146,0.1653534776924,-0.0473664163675558,-0.134901622503733,-0.168612581855505,0.029867426458438,"LEMA","All","family","family"
"2629",-0.073941150917293,-0.00684998231747846,0.12185225268399,0.140887210649193,0.00228588759080139,0.085423900250021,-0.182814432484566,-0.115094020946545,"LEMA","All","family","family"
"2630",-0.134347613822033,0.163739444621498,0.125370431603186,0.297144789811484,-0.0587535968072035,0.0529557341275664,-0.0683147232915935,-0.0334212353262592,"LEMA","All","family","family"
"2631",-0.151457297483883,0.123201235786631,0.238272771426524,0.030290140931303,-0.0216327702985035,0.159813516321564,-0.0977863901952924,-0.179577142192746,"LEMA","All","family","family"
