"","alpha_hat_ij_Poaceae","focal","year","complexity.plant","complexity.animal"
"1949",-0.137799345565024,"LEMA","2019","family","family"
"1950",-0.166774376345389,"LEMA","2019","family","family"
"1951",-0.135844552500051,"LEMA","2019","family","family"
"1952",-0.158003619264517,"LEMA","2019","family","family"
"1953",-0.148575372079943,"LEMA","2019","family","family"
"1954",-0.30658537506599,"LEMA","2019","family","family"
"1955",-0.184374460744687,"LEMA","2019","family","family"
"1956",-0.135935540887744,"LEMA","2019","family","family"
"1957",-0.142885796696105,"LEMA","2019","family","family"
"1958",-0.197422948134714,"LEMA","2019","family","family"
"1959",-0.131764584935681,"LEMA","2019","family","family"
"1960",-0.24017339423353,"LEMA","2019","family","family"
"1961",-0.213595086714137,"LEMA","2019","family","family"
"1962",-0.221552535841888,"LEMA","2019","family","family"
"1963",-0.0996986711333606,"LEMA","2019","family","family"
"1964",-0.0937461723423906,"LEMA","2019","family","family"
"1965",-0.236348713923774,"LEMA","2019","family","family"
"1966",-0.131954116104586,"LEMA","2019","family","family"
"1967",-0.0954235138698531,"LEMA","2019","family","family"
"1968",-0.176648861174679,"LEMA","2019","family","family"
"1969",-0.0544445329961589,"LEMA","2019","family","family"
"1970",-0.129797827988141,"LEMA","2019","family","family"
"1971",-0.336528146252906,"LEMA","2019","family","family"
"1972",-0.190709613334485,"LEMA","2019","family","family"
"1973",-0.248213273711808,"LEMA","2019","family","family"
"1974",-0.2083792748654,"LEMA","2019","family","family"
"1975",-0.16412354705214,"LEMA","2019","family","family"
"1976",-0.118250682025518,"LEMA","2019","family","family"
"1977",-0.102392787684261,"LEMA","2019","family","family"
"1978",-0.195969532636219,"LEMA","2019","family","family"
"1979",-0.204997387060034,"LEMA","2019","family","family"
"1980",-0.248638645655198,"LEMA","2019","family","family"
"1981",-0.171818066289521,"LEMA","2019","family","family"
"1982",-0.186670857973238,"LEMA","2019","family","family"
"1983",-0.184676401642316,"LEMA","2019","family","family"
"1984",-0.123216711517206,"LEMA","2019","family","family"
"1985",-0.243224010244712,"LEMA","2019","family","family"
"1986",-0.174124305235489,"LEMA","2019","family","family"
"1987",-0.330741087424783,"LEMA","2019","family","family"
"1988",-0.253653369686943,"LEMA","2019","family","family"
"1989",-0.0813737740050313,"LEMA","2019","family","family"
"1990",-0.101267130022728,"LEMA","2019","family","family"
"1991",-0.165825856041226,"LEMA","2019","family","family"
"1992",-0.200333211473922,"LEMA","2019","family","family"
"1993",-0.0813156991281764,"LEMA","2019","family","family"
"1994",-0.207466996818105,"LEMA","2019","family","family"
"1995",-0.154449110343906,"LEMA","2019","family","family"
"1996",-0.153221065370835,"LEMA","2019","family","family"
"1997",-0.151824366395521,"LEMA","2019","family","family"
"1998",-0.171446623616887,"LEMA","2019","family","family"
"1999",-0.165424971454146,"LEMA","2019","family","family"
"2000",-0.228197420308999,"LEMA","2019","family","family"
"2001",-0.0460960990724373,"LEMA","2019","family","family"
"2002",-0.140700279228166,"LEMA","2019","family","family"
"2003",-0.168096936583331,"LEMA","2019","family","family"
"2004",-0.171928580381295,"LEMA","2019","family","family"
"2005",-0.118540929563621,"LEMA","2019","family","family"
"2006",-0.228319470249806,"LEMA","2019","family","family"
"2007",-0.0160768803848246,"LEMA","2019","family","family"
"2008",-0.12292642717978,"LEMA","2019","family","family"
"2009",-0.18748773026513,"LEMA","2019","family","family"
"2010",-0.159582353612508,"LEMA","2019","family","family"
"2011",-0.249397203355337,"LEMA","2019","family","family"
"2012",-0.280958605760439,"LEMA","2019","family","family"
"2013",-0.223560776881604,"LEMA","2019","family","family"
"2014",-0.295513376097619,"LEMA","2019","family","family"
"2015",-0.224281911682773,"LEMA","2019","family","family"
"2016",-0.243064990771494,"LEMA","2019","family","family"
"2017",-0.246421228560619,"LEMA","2019","family","family"
"2018",-0.231382427589714,"LEMA","2019","family","family"
"2019",-0.135659556441408,"LEMA","2019","family","family"
"2020",-0.256406273326605,"LEMA","2019","family","family"
"2021",-0.0532228784707537,"LEMA","2019","family","family"
"2022",-0.220626069708252,"LEMA","2019","family","family"
"2023",-0.200290000905838,"LEMA","2019","family","family"
"2024",-0.112179756481973,"LEMA","2019","family","family"
"2025",-0.122002973553752,"LEMA","2019","family","family"
"2026",-0.134075669159085,"LEMA","2019","family","family"
"2027",-0.110889468726463,"LEMA","2019","family","family"
"2028",-0.398237040731115,"LEMA","2019","family","family"
"2029",-0.290163663694067,"LEMA","2019","family","family"
"2030",-0.163333805036379,"LEMA","2019","family","family"
"2031",-0.157518703402167,"LEMA","2019","family","family"
"2032",-0.123100006028568,"LEMA","2019","family","family"
"2033",-0.104563261401022,"LEMA","2019","family","family"
"2034",-0.0928343875080512,"LEMA","2019","family","family"
"2035",-0.154656959549689,"LEMA","2019","family","family"
"2036",-0.144473754065584,"LEMA","2019","family","family"
"2037",-0.19835581008655,"LEMA","2019","family","family"
"2038",-0.192710247905392,"LEMA","2019","family","family"
"2039",-0.200486200049342,"LEMA","2019","family","family"
"2040",-0.130616322903641,"LEMA","2019","family","family"
"2041",-0.164731832103664,"LEMA","2019","family","family"
"2042",-0.137236566739503,"LEMA","2019","family","family"
"2043",-0.237116067010832,"LEMA","2019","family","family"
"2044",-0.122019036862025,"LEMA","2019","family","family"
"2045",-0.282429589415144,"LEMA","2019","family","family"
"2046",-0.323453601241123,"LEMA","2019","family","family"
"2047",-0.133081138553903,"LEMA","2019","family","family"
"2048",-0.0529473157197341,"LEMA","2019","family","family"
"2049",-0.218586611546436,"LEMA","2019","family","family"
"2050",-0.155735648530708,"LEMA","2019","family","family"
"2051",-0.150495279316081,"LEMA","2019","family","family"
"2052",-0.115042457019748,"LEMA","2019","family","family"
"2053",-0.192215328650197,"LEMA","2019","family","family"
"2054",-0.128065340595708,"LEMA","2019","family","family"
"2055",-0.195108086193092,"LEMA","2019","family","family"
"2056",-0.174157692520788,"LEMA","2019","family","family"
"2057",-0.114298464099617,"LEMA","2019","family","family"
"2058",-0.015074432578895,"LEMA","2019","family","family"
"2059",-0.0706103205452677,"LEMA","2019","family","family"
"2060",-0.297890419858746,"LEMA","2019","family","family"
"2061",-0.281391260677208,"LEMA","2019","family","family"
"2062",-0.201963871807625,"LEMA","2019","family","family"
"2063",-0.289047650622642,"LEMA","2019","family","family"
"2064",-0.232135731952935,"LEMA","2019","family","family"
"2065",-0.173880009134645,"LEMA","2019","family","family"
"2066",-0.0861276528980354,"LEMA","2019","family","family"
"2067",-0.110200162092396,"LEMA","2019","family","family"
"2068",-0.186200688481658,"LEMA","2019","family","family"
"2069",-0.150584880522283,"LEMA","2019","family","family"
"2070",-0.221298452982003,"LEMA","2019","family","family"
"2071",-0.161586952157255,"LEMA","2019","family","family"
"2072",-0.32598326011779,"LEMA","2019","family","family"
"2073",-0.203363015730915,"LEMA","2019","family","family"
"2074",-0.104400395584676,"LEMA","2019","family","family"
"2075",-0.155975743138207,"LEMA","2019","family","family"
"2076",-0.194357554157906,"LEMA","2019","family","family"
"2077",-0.115721854421186,"LEMA","2019","family","family"
"2078",-0.172312292481368,"LEMA","2019","family","family"
"2079",-0.140782864240439,"LEMA","2019","family","family"
"2080",-0.0733696375378626,"LEMA","2019","family","family"
"2081",-0.157506775209803,"LEMA","2019","family","family"
"2082",-0.0825421229880542,"LEMA","2019","family","family"
"2083",-0.200124049875816,"LEMA","2019","family","family"
"2084",-0.132509402465285,"LEMA","2019","family","family"
"2085",-0.270333885763583,"LEMA","2019","family","family"
"2086",-0.116749310225679,"LEMA","2019","family","family"
"2087",-0.202241026432791,"LEMA","2019","family","family"
"2088",-0.149691242469878,"LEMA","2019","family","family"
"2089",-0.129128342970212,"LEMA","2019","family","family"
"2090",-0.19830513815298,"LEMA","2019","family","family"
"2091",-0.190649848492381,"LEMA","2019","family","family"
"2092",-0.0493988693370179,"LEMA","2019","family","family"
"2093",-0.101484075049264,"LEMA","2019","family","family"
"2094",-0.305086739225225,"LEMA","2019","family","family"
"2095",-0.142519797271688,"LEMA","2019","family","family"
"2096",-0.118388112940899,"LEMA","2019","family","family"
"2097",-0.204942889727385,"LEMA","2019","family","family"
"2098",-0.23619786902651,"LEMA","2019","family","family"
"2099",-0.220992588716096,"LEMA","2019","family","family"
"2100",-0.0719108184649689,"LEMA","2019","family","family"
"2101",-0.184633769069474,"LEMA","2019","family","family"
"2102",-0.212169620569108,"LEMA","2019","family","family"
"2103",-0.218295491867426,"LEMA","2019","family","family"
"2104",-0.114918346117813,"LEMA","2019","family","family"
"2105",-0.198008619561892,"LEMA","2019","family","family"
"2106",-0.258200917642753,"LEMA","2019","family","family"
"2107",-0.230934184740755,"LEMA","2019","family","family"
"2108",-0.131926622699287,"LEMA","2019","family","family"
"2109",-0.256096707888938,"LEMA","2019","family","family"
"2110",-0.143619504903483,"LEMA","2019","family","family"
"2111",-0.177589141933461,"LEMA","2019","family","family"
"2112",-0.134717728717556,"LEMA","2019","family","family"
"2113",-0.276038467800728,"LEMA","2019","family","family"
"2114",-0.127755455364058,"LEMA","2019","family","family"
"2115",-0.203616741961466,"LEMA","2019","family","family"
"2116",-0.241320285321018,"LEMA","2019","family","family"
"2117",-0.0990631376128552,"LEMA","2019","family","family"
"2118",-0.168191431796822,"LEMA","2019","family","family"
"2119",-0.17713581174774,"LEMA","2019","family","family"
"2120",-0.192696186979107,"LEMA","2019","family","family"
"2121",-0.246619350779193,"LEMA","2019","family","family"
"2122",-0.193925892479531,"LEMA","2019","family","family"
"2123",-0.223689307961217,"LEMA","2019","family","family"
"2124",-0.177200913097037,"LEMA","2019","family","family"
"2125",-0.180598960087228,"LEMA","2019","family","family"
"2126",-0.18626509368782,"LEMA","2019","family","family"
"2127",-0.304496172395154,"LEMA","2019","family","family"
"2128",-0.110544170678728,"LEMA","2019","family","family"
"2129",-0.236258607004462,"LEMA","2019","family","family"
"2130",-0.31824732329481,"LEMA","2019","family","family"
"2131",-0.179863559781211,"LEMA","2019","family","family"
"2132",-0.161423035699991,"LEMA","2019","family","family"
"2133",-0.160529465907781,"LEMA","2019","family","family"
"2134",-0.214512480760296,"LEMA","2019","family","family"
"2135",-0.217180381989134,"LEMA","2019","family","family"
"2136",-0.287845466227547,"LEMA","2019","family","family"
"2137",-0.329061151556884,"LEMA","2019","family","family"
"2138",-0.28052047215782,"LEMA","2019","family","family"
"2139",-0.195599986030133,"LEMA","2019","family","family"
"2140",-0.131244858863294,"LEMA","2019","family","family"
"2141",-0.12104932690691,"LEMA","2019","family","family"
"2142",-0.185454720366053,"LEMA","2019","family","family"
"2143",-0.160722544711173,"LEMA","2019","family","family"
"2144",-0.259093900960944,"LEMA","2019","family","family"
"2145",-0.088313079364197,"LEMA","2019","family","family"
"2146",-0.133076270657186,"LEMA","2019","family","family"
"2147",-0.156250199218624,"LEMA","2019","family","family"
"2148",-0.163338179536506,"LEMA","2019","family","family"
"2149",-0.147247305537458,"LEMA","2019","family","family"
"2150",-0.0749325664122676,"LEMA","2019","family","family"
"2151",-0.225354312395268,"LEMA","2019","family","family"
"2152",-0.0876930438500982,"LEMA","2019","family","family"
"2153",-0.229815504564678,"LEMA","2019","family","family"
"2154",-0.150538589822757,"LEMA","2019","family","family"
"2155",-0.206490632537052,"LEMA","2019","family","family"
"2156",-0.258825718575018,"LEMA","2019","family","family"
"2157",-0.210959999775563,"LEMA","2019","family","family"
"2158",-0.199203484432164,"LEMA","2019","family","family"
"2159",-0.245690816514632,"LEMA","2019","family","family"
"2160",-0.0521524566650218,"LEMA","2019","family","family"
"2161",-0.131681131463543,"LEMA","2019","family","family"
"2162",-0.0884871661356323,"LEMA","2019","family","family"
"2163",-0.217179764791579,"LEMA","2019","family","family"
"2164",-0.0888953895971341,"LEMA","2019","family","family"
"2165",-0.0421077101478826,"LEMA","2019","family","family"
"2166",-0.189940813439268,"LEMA","2019","family","family"
"2167",-0.129126057668585,"LEMA","2019","family","family"
"2168",-0.194530300702146,"LEMA","2019","family","family"
"2169",-0.17162556631981,"LEMA","2019","family","family"
"2170",-0.196411701628885,"LEMA","2019","family","family"
"2171",-0.0765648767636448,"LEMA","2019","family","family"
"2172",-0.175527455688874,"LEMA","2019","family","family"
"2173",-0.0621251488865808,"LEMA","2019","family","family"
"2174",-0.116478868867358,"LEMA","2019","family","family"
"2175",-0.250987671831895,"LEMA","2019","family","family"
"2176",-0.197452152150261,"LEMA","2019","family","family"
"2177",-0.204880941851779,"LEMA","2019","family","family"
"2178",-0.242688150810709,"LEMA","2019","family","family"
"2179",-0.129639386330168,"LEMA","2019","family","family"
"2180",-0.0863282870348174,"LEMA","2019","family","family"
"2181",-0.181416965983666,"LEMA","2019","family","family"
"2182",-0.174337338726927,"LEMA","2019","family","family"
"2183",-0.151976736630237,"LEMA","2019","family","family"
"2184",-0.134150690765285,"LEMA","2019","family","family"
"2185",-0.242567528073496,"LEMA","2019","family","family"
"2186",-0.234196092017787,"LEMA","2019","family","family"
"2187",-0.148398649937653,"LEMA","2019","family","family"
"2188",-0.16238615227763,"LEMA","2019","family","family"
"2189",-0.0866516515534091,"LEMA","2019","family","family"
"2190",-0.172271613534322,"LEMA","2019","family","family"
"2191",-0.0992672439085981,"LEMA","2019","family","family"
"2192",-0.21491982748454,"LEMA","2019","family","family"
"2193",-0.170212256791035,"LEMA","2019","family","family"
"2194",-0.225313739031516,"LEMA","2019","family","family"
"2195",-0.0740673881735113,"LEMA","2019","family","family"
"2196",-0.20737063283479,"LEMA","2019","family","family"
"2197",-0.0483641684495554,"LEMA","2019","family","family"
"2198",-0.175911683913158,"LEMA","2019","family","family"
"2199",-0.291616427973851,"LEMA","2019","family","family"
"2200",-0.0537023741404877,"LEMA","2019","family","family"
"2201",-0.197900458747314,"LEMA","2019","family","family"
"2202",-0.117895819802769,"LEMA","2019","family","family"
"2203",-0.127416237622872,"LEMA","2019","family","family"
"2204",-0.120791520900661,"LEMA","2019","family","family"
"2205",-0.165478397863344,"LEMA","2019","family","family"
"2206",-0.1132143673341,"LEMA","2019","family","family"
"2207",-0.233347932599067,"LEMA","2019","family","family"
"2208",-0.117899887291966,"LEMA","2019","family","family"
"2209",-0.0957976591801759,"LEMA","2019","family","family"
"2210",-0.222318658486563,"LEMA","2019","family","family"
"2211",-0.112414534037239,"LEMA","2019","family","family"
"2212",-0.162453224834763,"LEMA","2019","family","family"
"2213",-0.134737902794749,"LEMA","2019","family","family"
"2214",-0.232367702411433,"LEMA","2019","family","family"
"2215",-0.139308091044458,"LEMA","2019","family","family"
"2216",-0.132623414837141,"LEMA","2019","family","family"
"2217",-0.156439570369755,"LEMA","2019","family","family"
"2218",-0.173242713123738,"LEMA","2019","family","family"
"2219",-0.199106066758675,"LEMA","2019","family","family"
"2220",-0.273335440946787,"LEMA","2019","family","family"
"2221",-0.233359039477974,"LEMA","2019","family","family"
"2222",-0.139112541472052,"LEMA","2019","family","family"
"2223",-0.271622905587126,"LEMA","2019","family","family"
"2224",-0.255768163945551,"LEMA","2019","family","family"
"2225",-0.285111835411925,"LEMA","2019","family","family"
"2226",-0.224342322833786,"LEMA","2019","family","family"
"2227",-0.00949698986669412,"LEMA","2019","family","family"
"2228",0.00984059814838734,"LEMA","2019","family","family"
"2229",-0.149545817731693,"LEMA","2019","family","family"
"2230",-0.107634565550196,"LEMA","2019","family","family"
"2231",-0.217635471384222,"LEMA","2019","family","family"
"2232",-0.234661990537209,"LEMA","2019","family","family"
"2233",-0.170847886164681,"LEMA","2019","family","family"
"2234",-0.148133489631299,"LEMA","2019","family","family"
"2235",-0.254580535964926,"LEMA","2019","family","family"
"2236",-0.251194883832072,"LEMA","2019","family","family"
"2237",-0.183930374550602,"LEMA","2019","family","family"
"2238",-0.293374823665625,"LEMA","2019","family","family"
"2239",-0.259652097837323,"LEMA","2019","family","family"
"2240",-0.0465350614163709,"LEMA","2019","family","family"
"2241",-0.148905073120039,"LEMA","2019","family","family"
"2242",-0.154223186617337,"LEMA","2019","family","family"
"2243",-0.124835466724293,"LEMA","2019","family","family"
"2244",-0.213826035193963,"LEMA","2019","family","family"
"2245",-0.164161092523842,"LEMA","2019","family","family"
"2246",-0.0964375389553869,"LEMA","2019","family","family"
"2247",-0.281101866947146,"LEMA","2019","family","family"
"2248",0.0391951447501804,"LEMA","2019","family","family"
"2249",-0.161098726420046,"LEMA","2019","family","family"
"2250",-0.315935698120038,"LEMA","2019","family","family"
"2251",-0.130947263321849,"LEMA","2019","family","family"
"2252",-0.197068958089079,"LEMA","2019","family","family"
"2253",-0.142956465762752,"LEMA","2019","family","family"
"2254",-0.135123559188092,"LEMA","2019","family","family"
"2255",-0.2437294511468,"LEMA","2019","family","family"
"2256",-0.194392057735983,"LEMA","2019","family","family"
"2257",-0.136196300717385,"LEMA","2019","family","family"
"2258",-0.200595872248634,"LEMA","2019","family","family"
"2259",-0.249451017277341,"LEMA","2019","family","family"
"2260",-0.129088352424671,"LEMA","2019","family","family"
"2261",-0.113720246150899,"LEMA","2019","family","family"
"2262",-0.120054350960515,"LEMA","2019","family","family"
"2263",-0.120818965827218,"LEMA","2019","family","family"
"2264",-0.205418873247866,"LEMA","2019","family","family"
"2265",-0.193019210959485,"LEMA","2019","family","family"
"2266",-0.208318652080294,"LEMA","2019","family","family"
"2267",-0.163514817648791,"LEMA","2019","family","family"
"2268",-0.233670601620931,"LEMA","2019","family","family"
"2269",-0.164925315409256,"LEMA","2019","family","family"
"2270",-0.142931876150708,"LEMA","2019","family","family"
"2271",-0.238138130528273,"LEMA","2019","family","family"
"2272",-0.0817934600198369,"LEMA","2019","family","family"
"2273",-0.212821314229738,"LEMA","2019","family","family"
"2274",-0.180593787274283,"LEMA","2019","family","family"
"2275",-0.0656141200114209,"LEMA","2019","family","family"
"2276",-0.162127360011011,"LEMA","2019","family","family"
"2277",-0.143389368628447,"LEMA","2019","family","family"
"2278",-0.201173504060004,"LEMA","2019","family","family"
"2279",-0.191177567128294,"LEMA","2019","family","family"
"2280",-0.235432222185966,"LEMA","2019","family","family"
"2281",-0.192225048634939,"LEMA","2019","family","family"
"2282",-0.181306677359337,"LEMA","2019","family","family"
"2283",-0.168658419910077,"LEMA","2019","family","family"
"2284",-0.132271757311612,"LEMA","2019","family","family"
"2285",-0.229428483998098,"LEMA","2019","family","family"
"2286",-0.168016087436413,"LEMA","2019","family","family"
"2287",-0.154123877850079,"LEMA","2019","family","family"
"2288",-0.144652948026014,"LEMA","2019","family","family"
"2289",-0.150202502143543,"LEMA","2019","family","family"
"2290",-0.159785813251717,"LEMA","2019","family","family"
"2291",-0.149011831919004,"LEMA","2019","family","family"
"2292",-0.338319588335181,"LEMA","2019","family","family"
"2293",-0.198058567051534,"LEMA","2019","family","family"
"2294",-0.194390252859041,"LEMA","2019","family","family"
"2295",-0.249617492093667,"LEMA","2019","family","family"
"2296",-0.272371942315333,"LEMA","2019","family","family"
"2297",-0.229819674815876,"LEMA","2019","family","family"
"2298",-0.244499349004884,"LEMA","2019","family","family"
"2299",-0.0946669061791315,"LEMA","2019","family","family"
"2300",-0.101279893285239,"LEMA","2019","family","family"
"2301",-0.389456838480594,"LEMA","2019","family","family"
"2302",-0.199726678490003,"LEMA","2019","family","family"
"2303",-0.160844321840224,"LEMA","2019","family","family"
"2304",-0.208438785290453,"LEMA","2019","family","family"
"2305",-0.25154203995257,"LEMA","2019","family","family"
"2306",-0.129170303895466,"LEMA","2019","family","family"
"2307",-0.243894343924136,"LEMA","2019","family","family"
"2308",-0.0347718912466727,"LEMA","2019","family","family"
"2309",-0.140465854673532,"LEMA","2019","family","family"
"2310",-0.105466779927596,"LEMA","2019","family","family"
"2311",-0.302282316805719,"LEMA","2019","family","family"
"2312",-0.0865040072718091,"LEMA","2019","family","family"
"2313",-0.264758534340572,"LEMA","2019","family","family"
"2314",-0.108339760258853,"LEMA","2019","family","family"
"2315",-0.26069373677191,"LEMA","2019","family","family"
"2316",-0.109987647133544,"LEMA","2019","family","family"
"2317",-0.249706841651625,"LEMA","2019","family","family"
"2318",-0.207262365384934,"LEMA","2019","family","family"
"2319",-0.1670153028582,"LEMA","2019","family","family"
"2320",-0.268481055072341,"LEMA","2019","family","family"
"2321",-0.187552482712269,"LEMA","2019","family","family"
"2322",-0.18591934382498,"LEMA","2019","family","family"
"2323",-0.220137796519933,"LEMA","2019","family","family"
"2324",-0.183481978737007,"LEMA","2019","family","family"
"2325",-0.191159551185954,"LEMA","2019","family","family"
"2326",-0.257070837507906,"LEMA","2019","family","family"
"2327",-0.259757003237281,"LEMA","2019","family","family"
"2328",-0.177051097322521,"LEMA","2019","family","family"
"2329",-0.26895932190116,"LEMA","2019","family","family"
"2330",-0.125557694753612,"LEMA","2019","family","family"
"2331",-0.14535542948412,"LEMA","2019","family","family"
"2332",-0.127553871038096,"LEMA","2019","family","family"
"2333",-0.215447194378287,"LEMA","2019","family","family"
"2334",-0.296471819070398,"LEMA","2019","family","family"
"2335",-0.226735755280877,"LEMA","2019","family","family"
"2336",-0.180217715538818,"LEMA","2019","family","family"
"2337",-0.189457104793223,"LEMA","2019","family","family"
"2338",-0.104565539494185,"LEMA","2019","family","family"
"2339",-0.121035531305949,"LEMA","2019","family","family"
"2340",-0.173945399213718,"LEMA","2019","family","family"
"2341",-0.269286781806362,"LEMA","2019","family","family"
"2342",-0.196232007801631,"LEMA","2019","family","family"
"2343",-0.313133751228637,"LEMA","2019","family","family"
"2344",-0.142166740161978,"LEMA","2019","family","family"
"2345",-0.0566586408956944,"LEMA","2019","family","family"
"2346",-0.151391798840394,"LEMA","2019","family","family"
"2347",-0.140425205286589,"LEMA","2019","family","family"
"2348",-0.166448900368069,"LEMA","2019","family","family"
"2349",-0.206574900530979,"LEMA","2019","family","family"
"2350",-0.267875080989058,"LEMA","2019","family","family"
"2351",-0.23215569342483,"LEMA","2019","family","family"
"2352",-0.236329619670391,"LEMA","2019","family","family"
"2353",-0.226674464801014,"LEMA","2019","family","family"
"2354",-0.123240692146351,"LEMA","2019","family","family"
"2355",-0.0964133563887783,"LEMA","2019","family","family"
"2356",-0.135968756403941,"LEMA","2019","family","family"
"2357",-0.127096907054447,"LEMA","2019","family","family"
"2358",-0.110733706352849,"LEMA","2019","family","family"
"2359",-0.131209363060197,"LEMA","2019","family","family"
"2360",-0.242732780727692,"LEMA","2019","family","family"
"2361",-0.277837328601971,"LEMA","2019","family","family"
"2362",-0.197889586414275,"LEMA","2019","family","family"
"2363",-0.24490234471529,"LEMA","2019","family","family"
"2364",-0.10960735504605,"LEMA","2019","family","family"
"2365",-0.246856835040406,"LEMA","2019","family","family"
"2366",-0.223537440572925,"LEMA","2019","family","family"
"2367",-0.1182995092619,"LEMA","2019","family","family"
"2368",-0.245381707142045,"LEMA","2019","family","family"
"2369",-0.110120940015213,"LEMA","2019","family","family"
"2370",-0.124648277760341,"LEMA","2019","family","family"
"2371",-0.216213479901918,"LEMA","2019","family","family"
"2372",-0.195788768244264,"LEMA","2019","family","family"
"2373",-0.237650205382576,"LEMA","2019","family","family"
"2374",-0.146765915596262,"LEMA","2019","family","family"
"2375",-0.206209267444925,"LEMA","2019","family","family"
"2376",-0.186299365155627,"LEMA","2019","family","family"
"2377",-0.189705840156331,"LEMA","2019","family","family"
"2378",-0.196566822232911,"LEMA","2019","family","family"
"2379",-0.132223511089846,"LEMA","2019","family","family"
"2380",-0.108305041363939,"LEMA","2019","family","family"
"2381",-0.201189609605084,"LEMA","2019","family","family"
"2382",-0.214987544781108,"LEMA","2019","family","family"
"2383",-0.23031473417971,"LEMA","2019","family","family"
"2384",-0.198756652340648,"LEMA","2019","family","family"
"2385",-0.171527185956997,"LEMA","2019","family","family"
"2386",-0.203547578051033,"LEMA","2019","family","family"
"2387",-0.194741019876571,"LEMA","2019","family","family"
"2388",-0.179143633322542,"LEMA","2019","family","family"
"2389",-0.216582807598724,"LEMA","2019","family","family"
"2390",-0.214084003740726,"LEMA","2019","family","family"
"2391",-0.224212989251238,"LEMA","2019","family","family"
"2392",-0.243042906062251,"LEMA","2019","family","family"
"2393",-0.0512137315986615,"LEMA","2019","family","family"
"2394",-0.0978896820287379,"LEMA","2019","family","family"
"2395",-0.202695966590048,"LEMA","2019","family","family"
"2396",-0.0832003209226221,"LEMA","2019","family","family"
"2397",-0.245971632327813,"LEMA","2019","family","family"
"2398",-0.153795181867837,"LEMA","2019","family","family"
"2399",-0.186316318143414,"LEMA","2019","family","family"
"2400",-0.148091626901473,"LEMA","2019","family","family"
"2401",-0.246664560954608,"LEMA","2019","family","family"
"2402",-0.148285034940277,"LEMA","2019","family","family"
"2403",-0.225951151971529,"LEMA","2019","family","family"
"2404",-0.142608364927196,"LEMA","2019","family","family"
"2405",-0.251929011814687,"LEMA","2019","family","family"
"2406",-0.163413001231923,"LEMA","2019","family","family"
"2407",-0.148599607099861,"LEMA","2019","family","family"
"2408",-0.176616820088762,"LEMA","2019","family","family"
"2409",-0.161723128823347,"LEMA","2019","family","family"
"2410",-0.151308333862333,"LEMA","2019","family","family"
"2411",-0.240880921886242,"LEMA","2019","family","family"
"2412",-0.096276268475615,"LEMA","2019","family","family"
"2413",-0.182562640423559,"LEMA","2019","family","family"
"2414",-0.16141305529712,"LEMA","2019","family","family"
"2415",-0.23029958881978,"LEMA","2019","family","family"
"2416",-0.160611235398178,"LEMA","2019","family","family"
"2417",-0.25663317550939,"LEMA","2019","family","family"
"2418",-0.297464195116794,"LEMA","2019","family","family"
"2419",-0.139874851850186,"LEMA","2019","family","family"
"2420",-0.256420101487939,"LEMA","2019","family","family"
"2421",-0.223379892859535,"LEMA","2019","family","family"
"2422",-0.287572575468057,"LEMA","2019","family","family"
"2423",-0.186141664820764,"LEMA","2019","family","family"
"2424",-0.205522377285412,"LEMA","2019","family","family"
"2425",-0.268753458908383,"LEMA","2019","family","family"
"2426",-0.169643974339828,"LEMA","2019","family","family"
"2427",-0.212169808269855,"LEMA","2019","family","family"
"2428",-0.0961670951839615,"LEMA","2019","family","family"
"2429",-0.262575728622572,"LEMA","2019","family","family"
"2430",-0.235456139277964,"LEMA","2019","family","family"
"2431",-0.173287543242808,"LEMA","2019","family","family"
"2432",-0.156445935737525,"LEMA","2019","family","family"
"2433",-0.24655423417326,"LEMA","2019","family","family"
"2434",-0.0963315810097083,"LEMA","2019","family","family"
"2435",-0.204190190764356,"LEMA","2019","family","family"
"2436",-0.148763792968612,"LEMA","2019","family","family"
"2437",-0.156413029489431,"LEMA","2019","family","family"
"2438",-0.134840034214337,"LEMA","2019","family","family"
"2439",-0.154064104716602,"LEMA","2019","family","family"
"2440",-0.203795573771757,"LEMA","2019","family","family"
"2441",-0.221354057222489,"LEMA","2019","family","family"
"2442",-0.0949142411496917,"LEMA","2019","family","family"
"2443",-0.185717242193894,"LEMA","2019","family","family"
"2444",-0.261460387852582,"LEMA","2019","family","family"
"2445",-0.0965037691844164,"LEMA","2019","family","family"
"2446",-0.118772571432257,"LEMA","2019","family","family"
"2447",-0.168080413087581,"LEMA","2019","family","family"
"2448",-0.20027500406819,"LEMA","2019","family","family"
"2449",-0.2421418432339,"LEMA","2019","family","family"
"2450",-0.198511597389275,"LEMA","2019","family","family"
"2451",-0.34078310261578,"LEMA","2019","family","family"
"2452",-0.206056132285452,"LEMA","2019","family","family"
"2453",-0.145494622550996,"LEMA","2019","family","family"
"2454",-0.288269079110172,"LEMA","2019","family","family"
"2455",-0.178988715731722,"LEMA","2019","family","family"
"2456",-0.0558215022691764,"LEMA","2019","family","family"
"2457",-0.14525000800925,"LEMA","2019","family","family"
"2458",-0.136352068497749,"LEMA","2019","family","family"
"2459",-0.195717141481623,"LEMA","2019","family","family"
"2460",-0.102649511028027,"LEMA","2019","family","family"
"2461",-0.21249745624731,"LEMA","2019","family","family"
"2462",-0.137053478577216,"LEMA","2019","family","family"
"2463",-0.251715389457539,"LEMA","2019","family","family"
