"","alpha_hat_ij_MEEL","alpha_hat_ij_PAIN","alpha_hat_ij_RAPE","alpha_hat_ij_SPRU","alpha_hat_ij_SUSP","gamma_FV_hat_if_Dilophus_spp","gamma_FV_hat_if_Musca_spp","gamma_FV_hat_if_Ulidiidae_sp_wings_with_pattern","beta_plant_hat_ijk_LEMA_MEEL","beta_FV_hat_ijf_LEMA_Eucera_spp","focal","year","complexity.plant","complexity.animal"
"1730",-0.0413259434503018,-0.229658585744549,-0.127477087990896,-0.0688966417536072,-0.138252675457385,0.249421498921926,0.0338941527503536,-0.0355033989776069,0.24159183266881,-0.0119434442635101,"CHFU","All","code.plant","species"
"1731",-0.0185180652078248,-0.0698757524766822,-0.106913132952479,0.147221198187815,0.0111189480304765,0.307991989538675,-0.247166186423784,-0.10778202359372,0.0736075533392075,0.00939129426698959,"CHFU","All","code.plant","species"
"1732",-0.124701145634349,-0.144776746895907,-0.157775978547382,-0.176681670875304,-0.0387192297452642,0.327433940802575,-0.134377790178645,-0.145092176678903,-0.143597481378842,0.0344865197632527,"CHFU","All","code.plant","species"
"1733",-0.143191706431352,0.0188638592327945,-0.134868725417361,-0.087401952907163,-0.114107069943131,0.173283089278505,-0.110892444306651,-0.0768488048875762,0.0807819841811479,0.104670686620234,"CHFU","All","code.plant","species"
"1734",-0.180208429079792,0.0858630945459375,-0.110468642375645,-0.0652051629200089,-0.0792871338254518,0.269992889233939,-0.231992313392423,-0.239779525630718,-0.0142704518493555,0.0273730790310067,"CHFU","All","code.plant","species"
"1735",-0.0924911681991252,-0.0651916679768775,0.0258398473743933,0.026699585801875,0.010978181880368,0.177294307921033,-0.107342550732865,-0.107647099950748,-0.200332060708235,0.104963146061096,"CHFU","All","code.plant","species"
"1736",-0.135041012219126,0.265346241936258,0.0102555839086749,-0.0395862279208696,-0.0144192997079181,0.156153192418016,-0.111754178039857,-0.179312014217411,-0.0865746330066266,0.0448769045422737,"CHFU","All","code.plant","species"
"1737",-0.0750429275595953,0.0758961218293643,-0.0562003430901311,-0.0634178187601048,-0.161477958888586,0.0344600058459426,0.00847545757442791,-0.120778660445605,-0.159047123580675,0.0113615495897537,"CHFU","All","code.plant","species"
"1738",-0.250731344705702,-0.00447273507816037,-0.00220320740212532,-0.0838458441326311,-0.254776526559694,0.210918802745544,-0.0638066053117904,-0.154265656763892,-0.0045891128930754,0.0757743126712627,"CHFU","All","code.plant","species"
"1739",-0.216361966481787,-0.0571420478158029,-0.206523534010535,-0.182584582352794,-0.0201731711118205,0.0329602055347344,-0.0617536061369673,-0.192909831420473,0.115358643915651,-0.0520243712451204,"CHFU","All","code.plant","species"
"1740",-0.0550246849756056,0.0150320230633809,0.00856700787545384,-0.0338718383530713,0.179291925760324,0.225412877946212,-0.0682108355491957,-0.0565246948143548,0.0851056109055865,0.00463162960411601,"CHFU","All","code.plant","species"
"1741",-0.0907796248790541,-0.154772345830292,-0.0504685959723259,-0.0305027619382662,-0.0976246789757734,0.327374688305729,0.0247092278485901,-0.231024809724256,0.085611849664238,0.114247829845151,"CHFU","All","code.plant","species"
"1742",-0.351623962779746,0.154062419251149,-0.0957461438414197,-0.164333393428222,-0.0680488176468053,0.295765421914485,-0.162159016766731,-0.160215192057065,0.0776809616841208,-0.112557951813982,"CHFU","All","code.plant","species"
"1743",-0.133012307327509,-0.0664312365028745,0.0317442368140357,-0.170127029767812,-0.134373769156198,0.112817262111117,0.0112497473372897,-0.0108709380681028,-0.0487156620194679,-0.103066456718401,"CHFU","All","code.plant","species"
"1744",-0.180039079139922,-0.0124494885680511,-0.0140203932835933,-0.0160543637566753,0.0305524196126488,0.11193269932283,-0.0366026331076423,-0.0618866940431251,-0.232398975136485,0.109238337031691,"CHFU","All","code.plant","species"
"1745",0.0107104450133284,0.206912249897158,-0.0981189013466613,-0.0388325730783816,-0.0487697620560157,0.163654529530551,-0.0942673584437835,-0.255756997636132,-0.0466810830233034,-0.0426915670986592,"CHFU","All","code.plant","species"
"1746",-0.110674989287935,-0.0085817234543778,-0.0694333326580676,-0.188647252426714,0.065607939866301,0.248880785435478,-0.0468516811168777,-0.228943834079685,-0.00394020064276612,0.105855055642668,"CHFU","All","code.plant","species"
"1747",-0.237836736539913,0.040892189410924,-0.114242868158296,-0.0272375853091656,-0.0860605552834003,0.211599007438642,-0.143674086583452,-0.0406584561368175,-0.190090874786687,0.0757522573122003,"CHFU","All","code.plant","species"
"1748",-0.22631283882302,0.148889502198,-0.131800347399018,0.025838715194896,-0.0674384618066767,0.349239911020309,-0.200192790973887,-0.262817453386222,0.220025191547988,0.0757492537968192,"CHFU","All","code.plant","species"
"1749",-0.222798715123011,0.0111246892799419,0.152872242149368,-0.129818768050456,0.0361215911364894,0.178462876412429,0.0956378673754583,0.0492239334743985,0.0430294020410029,-0.0303130622503525,"CHFU","All","code.plant","species"
"1750",-0.168318281688395,-0.139015466094659,-0.157053228223405,-0.036227516873929,-0.0345291994600907,0.326304303848052,0.0951087546864757,-0.118813358484781,-0.0137876623746639,0.0171242566233065,"CHFU","All","code.plant","species"
"1751",-0.188901170464882,0.0454648554528188,-0.000519848118660238,-0.158917411551142,-0.0462534805796619,0.224245320981631,0.0778034867346629,0.0575801134837901,0.102821652469125,-0.101839205936548,"CHFU","All","code.plant","species"
"1752",-0.0724603938593336,-0.189147986642032,-0.0650239278415697,-0.168787277831987,-0.0952926631261083,0.111498118112793,-0.00547540622693277,-0.0578566759983101,-0.13139366295522,-0.14417008383174,"CHFU","All","code.plant","species"
"1753",-0.0922667517869121,0.0283857541462909,-0.128619249211579,0.0896649819004596,-0.0319866866030002,0.315504146557321,-0.123859063695957,-0.114966442785408,-0.0269742442763047,-0.0791515900339206,"CHFU","All","code.plant","species"
"1754",-0.0984900618014123,-0.0704970947389919,-0.110396110338434,0.0745322331262579,-0.0889129993657897,0.193904427289094,-0.124582681711167,0.0383847249921632,0.328795660672049,-0.144624918427051,"CHFU","All","code.plant","species"
"1755",-0.281436083494036,-0.0406425735980098,-0.102961981949767,0.00694698823469309,0.127514083730743,0.344410599335209,-0.271843221235098,-0.262056666348226,0.0148761371515769,0.109106850934561,"CHFU","All","code.plant","species"
"1756",-0.214782045863641,0.0320626673889537,-0.144887467526385,0.0149812189639484,0.140025323359185,0.106600676011282,-0.06619788342527,-0.169997697235446,-0.1743978063161,-0.0768886508147303,"CHFU","All","code.plant","species"
"1757",-0.0190961283282618,-0.00259748202511578,-0.13266843772653,0.0580120594567703,-0.174935671317413,0.161709814319439,-0.065428746040626,-0.0668835083081908,0.00525949322350616,0.0843015389919612,"CHFU","All","code.plant","species"
"1758",-0.0514118942873584,-0.069556392332396,-0.02440200102215,-0.248551803173632,-0.154621358014585,0.205048616650696,-0.14564533462954,0.055855290624381,0.016548738697481,0.0397639513921435,"CHFU","All","code.plant","species"
"1759",-0.274246347538463,-0.0349949477581215,-0.0924025743587016,0.0414874281786264,-0.176789633101761,0.189522399138868,-0.0586232177916246,-0.214613655714512,0.0479349971070162,0.312910605003608,"CHFU","All","code.plant","species"
"1760",-0.284484077338899,-0.0842339902807741,-0.0309259938778007,-0.0128742181476004,0.00401508414464202,0.253270786898502,-0.121902614226684,-0.145096710005333,0.0904182856845448,-0.161717018785595,"CHFU","All","code.plant","species"
"1761",-0.0538306485778252,-0.207273969790139,0.0316802324478269,-0.0126737863645363,0.0195152193950836,0.0830862797500782,0.149586916428631,-0.077974846288184,-0.0828518977442707,0.144676459538186,"CHFU","All","code.plant","species"
"1762",-0.141944802449805,-0.147408999421451,0.00268208940254699,0.0496277320286573,-0.220680658485812,0.197757331568274,-0.134753780111592,0.0846261975210536,0.0106340480329097,-0.018401232866,"CHFU","All","code.plant","species"
"1763",-0.126139989188403,-0.0706515417136245,0.0265332973016019,0.0202002108033266,0.0797952364283747,0.310820712028514,0.0420818984409286,-0.0499303022174614,-0.205251001631602,0.179579556935142,"CHFU","All","code.plant","species"
"1764",-0.0640541607894189,-0.112870551171413,-0.0416592145614572,0.0184744206695344,-0.0497505739495382,0.242114032453741,-0.0168022039929226,0.0456703404172349,-0.00218976473857191,0.010410981093268,"CHFU","All","code.plant","species"
"1765",-0.121899642067508,-0.180283801877461,-0.122905148506523,-0.155049216708577,-0.0340695202649681,0.0724716388536741,-0.182266698992175,-0.0410073330858668,-0.0698799342108144,0.181839450700992,"CHFU","All","code.plant","species"
"1766",-0.188173147478275,0.109519156718341,-0.0215780504140974,-0.127628717983218,0.0963099220548331,0.239727307404221,-0.102725028882086,-0.158177673779567,0.049693404238246,0.0108730763086189,"CHFU","All","code.plant","species"
"1767",-0.210832364873547,0.112089481186617,0.0385994339679701,-0.119392084368598,-0.0972840358372999,0.182843449791191,-0.159230486279769,0.0050968444939552,0.121279678633551,-0.043463532547348,"CHFU","All","code.plant","species"
"1768",-0.146654838527509,0.118206682121095,-0.0552889331770087,0.0775985973815998,0.0535503379235389,0.29841576155802,-0.182325664766572,-0.257264830921812,-0.124618144298595,-0.0344207191660572,"CHFU","All","code.plant","species"
"1769",-0.314990675344267,0.136557215857357,0.0247818572164646,-0.135969386838847,0.0565927984628825,0.197460205732617,-0.0907429043616919,-0.101714497110865,0.19641625449833,0.0769127245882832,"CHFU","All","code.plant","species"
"1770",-0.279684893360179,-0.049592813188068,-0.0966109411460203,-0.0574272473280001,0.221573635088252,0.223083807850446,-0.0766332416895068,-0.0902986886784847,0.0239084270179932,0.00887508477175891,"CHFU","All","code.plant","species"
"1771",-0.189606347963209,-0.181588633264902,0.114692607298829,-0.139791383766958,0.0427171628669334,0.184826704239702,-0.0265925100682206,-0.0794033029911458,0.0126430740520547,0.0570918909535865,"CHFU","All","code.plant","species"
"1772",-0.149879504894942,-0.175762673040577,-0.046770255177997,0.030889179346036,-0.104854783385904,0.144580792450646,-0.235400272255574,-0.205660573596569,-0.0967499389959608,0.113791945587428,"CHFU","All","code.plant","species"
"1773",-0.268425265380704,-0.12265170983063,0.146062140261164,0.0254495748527988,-0.0513927952474835,0.323949950348809,0.0129193494546698,-0.173691921030783,0.0726382446347298,-0.0756869669200269,"CHFU","All","code.plant","species"
"1774",-0.186524400469829,-0.0683084971912619,-0.0838139108816985,-0.109741856892787,-0.155044998787875,0.189074889109124,-0.125903767846864,-0.23741772832319,0.224977048538205,-0.0919632984747113,"CHFU","All","code.plant","species"
"1775",-0.18891824515685,-0.0728535590701118,-0.0259319125764169,-0.127559888613416,-0.0979688408496764,0.122835388818261,-0.0633034646164534,-0.207504959811633,0.0831504333998716,-0.039283139655493,"CHFU","All","code.plant","species"
"1776",-0.206261761494308,-0.0208651225450781,-0.12267325525286,-0.178850763063035,-0.00988780100747733,0.122282195130318,-0.0386804401277775,-0.0259946987396822,0.0296415105140815,0.0451336963987941,"CHFU","All","code.plant","species"
"1777",-0.297109234236448,-0.0636385737201363,0.0326085118583355,-0.296814647916738,-0.0746395762237001,0.204905605353533,-0.117814049387769,-0.255963693916712,-0.0953370016471011,-0.0362498047038311,"CHFU","All","code.plant","species"
"1778",-0.36277574837827,0.00407179509331335,-0.0212894018319584,-0.13315881744205,-0.0841273344748278,0.113162953817584,0.0469401085167476,-0.109628485578212,-0.0156666794287064,-0.0931554179423132,"CHFU","All","code.plant","species"
"1779",-0.127720473602843,0.0807125780702049,-0.0637866491068348,0.0391771366877562,0.153211891302918,0.184160555225167,-0.0548908080333362,-0.137538507983102,0.0331089604141706,-0.0595389408048314,"CHFU","All","code.plant","species"
"1780",-0.284182891798143,0.0644544158187641,-0.0575774630625815,-0.163016976055332,-0.0160797658856328,0.287221059692579,-0.0939374258432962,-0.139617373699383,-0.0857530952721146,0.202721804107136,"CHFU","All","code.plant","species"
"1781",-0.162995471567236,-0.0890425402207684,0.0168798196053512,-0.0912798243014057,-0.129042314257468,0.206797186313834,-0.0893397178453503,0.0422764734699279,0.0696196926413402,-0.00644298863081705,"CHFU","All","code.plant","species"
"1782",0.0238342377330301,-0.0542216323119863,-0.0684415241839531,0.0521225542191435,-0.0963384259399345,0.221676859401623,0.0604555253755734,-0.101960941336519,0.182812171704815,0.122494667640658,"CHFU","All","code.plant","species"
"1783",-0.127261265698047,-0.107491889550218,-0.0856252206845235,-0.0852837513883004,-0.104923819978183,0.152943029774082,0.0323005944029362,-0.0993305121835297,0.220617194090601,0.0316316870534479,"CHFU","All","code.plant","species"
"1784",-0.244855952195977,0.00204547238236907,-0.0319057928831589,-0.0848049204872396,0.0227808432600087,0.121660533771101,-0.0303863637183661,-0.0280556935654301,0.298896540838599,-0.113938964202389,"CHFU","All","code.plant","species"
"1785",-0.0364526062107045,-0.153303684415953,-0.020581089610344,-0.066177284356342,-0.0037270996217319,0.337101717729088,-0.154124477181618,-0.059047497891677,0.0133159468104336,0.217294667040082,"CHFU","All","code.plant","species"
"1786",-0.220653542357138,-0.0143937389305688,-0.0616388433233643,-0.0598891085661352,0.0547222836490218,0.0820213893426414,-0.0231778425845277,-0.0904442186145727,-0.0895290023187266,-0.0992023717336562,"CHFU","All","code.plant","species"
"1787",-0.116746950185248,-0.104506657400869,0.057748283039448,-0.0412664001411968,-0.0777552845491293,0.218467595008717,-0.104375853667002,-0.171634677391856,-0.21128611540493,0.137625358594064,"CHFU","All","code.plant","species"
"1788",-0.258280818804773,-0.0741533372523823,-0.112902328037937,-0.010198680733311,0.131726223670681,0.103710157577671,-3.31675799469799e-06,-0.11669441471422,-0.105921792417847,0.117907398176997,"CHFU","All","code.plant","species"
"1789",-0.173852687834807,-0.0673703765999264,-0.0488174663094244,-0.0477308624087108,0.103618592989494,0.166090705307247,0.0420757773933016,-0.192407446168738,0.014055177452903,0.101443627516789,"CHFU","All","code.plant","species"
"1790",-0.252804269876932,0.00319184753758361,0.122548257922188,-0.0203269850419252,0.11123993684626,0.19849684485968,0.00819707528157076,-0.128165040955458,0.148916485048616,-0.107518617718951,"CHFU","All","code.plant","species"
"1791",-0.148164294289754,-0.154086025649309,-0.0606076221784548,-0.11283671173402,-0.0581989309220606,0.30043527109015,-0.255666957421389,-0.139546678016008,0.00216546209939494,-0.131524174879753,"CHFU","All","code.plant","species"
"1792",-0.178269471133997,-0.196396027637811,0.0243432478901464,-0.0334279211624681,0.002090286247179,0.221771133910896,0.138485703202783,-0.051394625457422,0.0230000531973507,-0.000128222529952704,"CHFU","All","code.plant","species"
"1793",-0.236207122567452,-0.0653148241061192,0.0110312088866062,0.125818199176023,-0.107868704995572,0.333288581439224,-0.0851881572786835,0.0452228743987069,-0.0770453399022246,-0.181779291601609,"CHFU","All","code.plant","species"
"1794",-0.155642616459312,-0.148749143488516,0.140903384998995,-0.25923325893033,-0.15089184894732,0.290195091156112,-0.0395884523821454,-0.121487914075419,0.0876548239663613,0.0738945833549576,"CHFU","All","code.plant","species"
"1795",-0.168841693955199,-0.133742493562335,0.0533682613108246,-0.152634674344807,0.074154604319534,0.212340611940233,0.0363150991283772,-0.0713523461252361,0.00279730719795523,0.0748536698504287,"CHFU","All","code.plant","species"
"1796",-0.347260416650788,-0.102179172808273,0.0531086824806664,-0.184295307996011,0.0874423978746595,0.239144205502687,-0.0127027187077844,-0.114280469938902,0.067726589083003,-0.0823967900938962,"CHFU","All","code.plant","species"
"1797",-0.303842684755676,0.0175351896180793,-0.252104039471736,-0.191349299773259,0.0597339219901747,0.440260636858635,-0.00608626943614055,-0.296211603078759,0.000296836135320611,0.0495973344710645,"CHFU","All","code.plant","species"
"1798",-0.280504230868672,-0.182611133544447,-0.169625842401759,0.0613406249675408,-0.215097763985186,0.120246901814947,-0.0125346911741739,-0.0944999970056464,0.0306381344756863,0.0619404356486752,"CHFU","All","code.plant","species"
"1799",-0.18120908222469,0.331082626279297,-0.176877342009921,0.0319893707013574,0.0508735518698569,0.24484153707511,0.0371182119260525,-0.147915159871397,-0.30599119668727,-0.0616398777723151,"CHFU","All","code.plant","species"
"1800",-0.0954127008546183,-0.0748804247003457,-0.141900599549592,-0.280083403981911,0.0230243512487311,0.169351321180098,0.0774283514895944,-0.193634035095815,0.0836741265862362,-0.155191214477544,"CHFU","All","code.plant","species"
"1801",-0.0683904790157294,-0.264704082976852,0.169570935872528,0.00855743664506248,-0.0463182616891401,0.245752813677406,-0.266462472735533,-0.0116767068902441,-0.0715620970286655,-0.078941892011026,"CHFU","All","code.plant","species"
"1802",-0.0922068038408711,-0.150018035697713,-0.0943088366739159,-0.21274350995378,-0.0500965268651189,0.0357843276976997,0.00957388160156625,-0.137954036751064,-0.0851309853553807,0.0569680031470887,"CHFU","All","code.plant","species"
"1803",-0.249483032432182,0.0473731214908566,-0.269488867559985,0.0194618381323284,-0.0747434488532628,0.142708637301143,0.0442244955444699,-0.242417767805673,0.0493638305772695,-0.1673034043664,"CHFU","All","code.plant","species"
"1804",-0.0961924809538308,0.00209577708679709,-0.0382612211456862,-0.12141473733571,-0.148791192603237,0.088936194842586,-0.0533744911251869,0.0291195660709584,0.120195399467419,0.10590001901846,"CHFU","All","code.plant","species"
"1805",-0.169628988721349,-0.120713507777382,-0.140292089404691,-0.0843435800152691,-0.102988020057349,0.246067592017308,-0.0680785572792328,-0.243827234813301,0.23812569845422,-0.056597367573792,"CHFU","All","code.plant","species"
"1806",-0.0429087832782848,-0.118827941489982,-0.111685147940533,0.0241923266420272,0.0151714866228878,0.32856805720007,-0.0302809965224186,-0.27081646031195,0.021872247316898,0.0298797732869789,"CHFU","All","code.plant","species"
"1807",-0.128619133058405,-0.120420183734737,-0.0193354182034743,-0.0460614881665939,0.0163514297051899,0.249194910421381,-0.137802718481941,-0.091114445904925,0.132363850581401,-0.000254626787668966,"CHFU","All","code.plant","species"
"1808",-0.289054406982827,-0.00893080303046823,-0.0765104400827517,-0.13595199669582,-0.0190903980422971,0.0512248375798245,0.0552719921468248,-0.136750139214878,0.0255387849199227,0.0762776178155991,"CHFU","All","code.plant","species"
"1809",-0.237788912482636,-0.171988085195258,0.0580513681387071,-0.0288277848602838,0.105239682207384,0.45570964698096,-0.0754555042283764,-0.240785917582465,-0.064078801042153,0.0476487508874266,"CHFU","All","code.plant","species"
"1810",-0.0426991448748555,-0.0567823465821389,-0.036620083519454,-0.0180217375028864,-0.136189694314736,0.349436819673179,0.021634649239954,-0.038311580236106,-0.114260543000768,-0.118097776603697,"CHFU","All","code.plant","species"
"1811",-0.220887799396649,-0.204100033443048,-0.144573312374961,-0.238375747876604,-0.103122986864959,0.166641396686364,0.0168773811772305,-0.235155468172467,-0.00328412279857615,-0.0895818420653243,"CHFU","All","code.plant","species"
"1812",-0.194715758444851,-0.0433804518424772,-0.224503300087193,-0.125645089571153,-0.033456197584221,0.293203072339091,-0.022871340044761,-0.237537557064411,0.233711506032646,-0.0933035621686357,"CHFU","All","code.plant","species"
"1813",-0.246442043266887,0.141073035431117,-0.025192457047613,-0.100420505114331,-0.00704816324660729,0.313204816248132,-0.135449952930185,-0.0455459744727117,0.00209397633504849,0.136967074141819,"CHFU","All","code.plant","species"
"1814",-0.151763912438334,0.0215897281031734,-0.129557802772388,-0.0676231483201554,-0.120824394861919,0.218209515542832,-0.0283050177874037,-0.125020607413086,0.180731130473532,-0.0372906474177191,"CHFU","All","code.plant","species"
"1815",-0.279895634075124,-0.0949746718613095,-0.0142704285322159,-0.202951860258883,-0.137248779749194,0.145222176352181,-0.0296613215279632,-0.0516378205606186,0.00261812742024414,-0.0269320263821158,"CHFU","All","code.plant","species"
"1816",-0.177369832385701,-0.131239881353741,-0.0240394602764746,0.0474670123934409,-0.16264533781369,0.158134852379694,-0.170802795958423,-0.21731796389083,-0.0491439709396891,0.11129237792102,"CHFU","All","code.plant","species"
"1817",-0.216908737228627,-0.0354221583126888,-0.212880221485736,0.025931394845895,-0.0311924240523556,0.168086570997737,-0.12226026995017,-0.243507329397901,0.0977717083132843,0.00239822734786999,"CHFU","All","code.plant","species"
"1818",-0.15676263867935,0.134256722851204,-0.0659419218400799,-0.000204374330840085,-0.0457506226225163,0.263698032925356,-0.164612749438617,-0.148395372877359,0.0212803210404289,0.00827385277010473,"CHFU","All","code.plant","species"
"1819",-0.0897675729492974,-0.0727668812929255,-0.0941796644622347,-0.156588043977744,-0.0143721884929976,0.263812435921644,-0.153871833626218,-0.216822780880488,0.144283497511796,0.163125246930039,"CHFU","All","code.plant","species"
"1820",-0.249677858784283,-0.0198386243161223,-0.0595931531047684,-0.127094190124747,-0.0861483571342707,0.0582825252942503,0.0140768281567389,-0.106962818934431,-0.0330483689171106,0.0106096405430918,"CHFU","All","code.plant","species"
"1821",-0.17216608210599,-0.0784145409041966,0.141728691803013,0.048815578235232,0.0580009192819522,0.327600907205602,-0.08763406486882,-0.0925820061666887,0.22222390365142,0.0427329393642391,"CHFU","All","code.plant","species"
"1822",-0.0560720622802016,0.0419296065614145,0.0763362779400514,0.00719643134745973,0.104578353020793,0.183873724554086,-0.184452146224536,-0.242772961989511,0.102870789341968,-0.0257605318149097,"CHFU","All","code.plant","species"
"1823",0.0219631066299009,-0.10405154492284,0.0175268986948145,-0.0944966421258362,0.00162794120693532,0.316147835806612,-0.124088028515694,-0.0554182070501134,-0.0429315075230218,0.0546855484087443,"CHFU","All","code.plant","species"
"1824",-0.261677184053918,0.0329030009794766,0.0264347215100329,-0.037065524854348,-0.109160086098846,0.0605311260016939,-0.0549324444353633,-0.197900304604075,0.166704769392967,-0.0839102350421351,"CHFU","All","code.plant","species"
"1825",-0.390607811591613,-0.0249370847845954,-0.00027578500401082,-0.0740741004826478,-0.0757180393591494,0.302629103664561,0.014159105538845,-0.0543086701768979,0.0236462080417512,-0.060370870501258,"CHFU","All","code.plant","species"
"1826",-0.334986193607101,-0.129495129509059,0.0598678546188711,0.0967788724720988,-0.168283328460309,0.233410702825206,-0.133528296618408,-0.0399038229111184,0.270814194009449,0.159777645340701,"CHFU","All","code.plant","species"
"1827",-0.298550253668743,0.0435231539150829,-0.0934784294234715,0.0173539037396613,0.0178783424372904,0.199279032431722,-0.112350673932422,-0.11563087541168,0.0611392578951433,0.06944673654466,"CHFU","All","code.plant","species"
"1828",-0.141894696730548,0.0193163919196246,-0.215833080713099,0.0261552446858946,-0.146469546736529,0.171699845177484,-0.0648757922374876,-0.0617134793323472,0.00909018508507198,0.0717801266633153,"CHFU","All","code.plant","species"
"1829",-0.0742713613018937,-0.203437365833247,-0.293436611320533,-0.0748631315561239,0.067199641038131,0.339958560234795,-0.0570111707890733,-0.130821336651045,-0.0983341742736076,0.214863593192125,"CHFU","All","code.plant","species"
"1830",-0.123839908253305,-0.101260057337909,0.0449616082536246,-0.025496430462456,-0.0542022171895884,0.257887849697002,0.00452747515776153,0.0435943914847832,-0.116992359162911,0.0754059456812441,"CHFU","All","code.plant","species"
"1831",-0.264986714009059,-0.162946574091531,-0.0775196861688743,-0.213867273119997,-0.0687754955280812,0.230164652014557,-0.0417981378195065,-0.153636520705708,-0.0656508056923371,-0.0309928351350007,"CHFU","All","code.plant","species"
"1832",-0.104024514195862,0.0698936963532282,-0.0353993712221453,-0.224834832435313,-0.0446310641213709,0.14105776142648,-0.157636608068182,-0.0352223619603035,-0.209772856669782,0.107791892955754,"CHFU","All","code.plant","species"
"1833",-0.316085885860902,-0.0957472683708681,-0.155110244281466,-0.169094378623171,0.0714472803936474,0.201422249174799,0.0853345029339778,-0.00359811521933273,-0.11883974034965,0.040404710834129,"CHFU","All","code.plant","species"
"1834",-0.195216393569043,-0.0160131328477375,-0.0253135174952154,0.0430406034456359,0.108302544150352,0.192806892987357,0.0608158029223533,-0.17672097327278,-0.0212543898448095,-0.0735652573717828,"CHFU","All","code.plant","species"
"1835",-0.0089425534861588,0.0657739209113037,0.119232038341459,-0.0440781130632031,-0.122016092854205,0.11276950294818,0.00869984301591953,0.0436270184283887,0.0644102204527248,0.0499242089357352,"CHFU","All","code.plant","species"
"1836",-0.115242628261223,-0.177282032514368,-0.0287915870198674,0.0487684474324821,-0.0725893499200936,0.152525541799679,0.00605328047918907,-0.121103776651718,0.0886669882584548,-0.160435074449845,"CHFU","All","code.plant","species"
"1837",-0.324898196765738,-0.155843013211934,-0.0326373690015922,-0.0856150067981445,-0.253408284727246,0.21420913537982,-0.266785379198535,-0.0254457996874438,-0.172190753370626,0.132541887136164,"CHFU","All","code.plant","species"
"1838",-0.194091728621261,-0.0726439472953636,-0.0372250350328986,0.0279756024898594,-0.0612786712912812,0.219084104556058,0.00922763552860917,-0.189502673089758,-0.0864691978040359,0.101034670664508,"CHFU","All","code.plant","species"
"1839",0.102077235931037,0.0823547378417224,0.0193139186440006,-0.0513932104408344,-0.0647703712433975,0.217873598633461,0.14510890184864,-0.0520684915624202,-0.186749227485198,0.07344989863865,"CHFU","All","code.plant","species"
"1840",-0.291313798371991,-0.287005554537796,0.0430826133517452,-0.121524208787412,-0.313685740606853,0.165564446333861,0.0786232515171355,-0.118967000321168,-0.0549126103095735,-0.188890024067565,"CHFU","All","code.plant","species"
"1841",-0.168465738396322,-0.117514403143362,-0.026153749566993,-0.113709609151368,-0.0736969651442275,0.271640771779234,-0.164244043054271,-0.0341858604903524,0.0105076012021041,-0.150113450206642,"CHFU","All","code.plant","species"
"1842",-0.136684557421277,-0.0393902995429074,-0.0842024006134013,-0.129550043691329,-0.122188124901054,0.170512953810094,0.0210893461848058,-0.106358939882569,0.0417640536004755,-0.00413728813651537,"CHFU","All","code.plant","species"
"1843",-0.0156096608636292,-0.139177497450185,-0.0935412858368604,-0.320336679067129,0.00769657672168056,0.164130666638006,0.0326450231392876,-0.140265350702901,0.0739686638019286,-0.147350736836896,"CHFU","All","code.plant","species"
"1844",-0.358956045490147,0.0207352000057293,-0.0655994524073813,-0.136404427989889,0.106098255079395,0.225068953801086,-0.115857414088369,-0.153074805181513,-0.0741337279122382,0.0698358488018516,"CHFU","All","code.plant","species"
"1845",-0.198556665025027,-0.0728386474588137,-0.00635274128077745,-0.0785684139671797,0.0245689533266309,0.377197317069851,0.0303261139205859,-0.21235887640538,-0.107644257679054,0.0513814210695405,"CHFU","All","code.plant","species"
"1846",-0.229478979033346,-0.0137026713388484,-0.169221548829502,-0.0683982425279335,-0.108142787452375,0.304702089786684,-0.0790263124593557,-0.257388155222273,0.0398303770137514,0.0726686417182589,"CHFU","All","code.plant","species"
"1847",-0.0433710742782364,-0.0559461657570915,-0.0713860209075001,-0.0095406579522026,-0.0131791452149883,0.260529376896929,-0.130743746925145,-0.0694170834969542,0.029738489472527,-0.0477232956575284,"CHFU","All","code.plant","species"
"1848",-0.0540856746641488,0.00683487046986109,-0.0603453237525133,-0.0880276584212278,-0.254959819613045,0.0916725995971615,0.0341086544912899,-0.0572512609171734,0.0169990194613627,0.0355524200193191,"CHFU","All","code.plant","species"
"1849",-0.0839106707117142,0.0470004350967506,-0.217559392153676,-0.116858343196339,-0.0665948564996587,0.151119481100345,-0.0909786105531478,0.0111104406029603,-0.0898767538442711,0.193794069654716,"CHFU","All","code.plant","species"
"1850",-0.204550915684223,0.173295172878465,-0.200959445649134,0.0375405724557238,0.142123355635379,0.366434686388418,-0.0337513902746713,0.0302397331297279,0.16515818253304,0.175283096707481,"CHFU","All","code.plant","species"
"1851",-0.106580839358716,-0.0256560298993078,-0.0895523389597623,-0.0764112367170626,0.0106235367483687,0.166140863218866,-0.113941242602153,-0.140316237224621,-0.0133711595837224,0.237199906546522,"CHFU","All","code.plant","species"
"1852",-0.0275815950471118,-0.0302242329920204,0.0833765510146791,-0.158078616047623,-0.182658814636437,0.143960229984512,-0.244855601887608,-0.198187060804021,0.064153910107531,0.0705354962628593,"CHFU","All","code.plant","species"
"1853",-0.163509743309812,-0.151617350329992,0.0999755831333733,-0.0481639494115099,-0.121723099239827,0.215362719817861,0.0327100347742848,0.0576589751197225,-0.0569312802106204,0.00324839037369928,"CHFU","All","code.plant","species"
