plot,subplot,focal,fruit,chfu,scla,lema,cete,soas,pain,anar,poma,spru,homa,bema,chmi,meel,mepo,mesu,plco,pomo,saso,susp,day,month,year,comments,achi,arte,NewGrass,pupa,observers
8,F4,HOMA,1,0,1,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F4,LEMA,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F4,SCLA,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F4,SOAS,11,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,BEMA,9,0,0,5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,CHFU,3,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,HOMA,1,0,0,3,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,LEMA,5,0,0,5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,POMA,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F5,SOAS,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F6,BEMA,11,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F6,LEMA,7,1,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
8,F6,SOAS,5,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A1,SOAS,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A2,SOES,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A3,SCLA,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A3,SOAS,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A4,SCLA,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A4,SOAS,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A5,CHMI,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A5,SCLA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A5,SOAS,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A6,BEMA,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A6,LEMA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A6,SCLA,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,A6,SOAS,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B1,CHFU,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B1,LEMA,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B1,SOAS,10,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B2,LEMA,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B2,SCLA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B2,SOAS,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B3,LEMA,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B3,SCLA,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B3,SOAS,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B4,LEMA,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B4,SCLA,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B4,SOAS,12,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B5,LEMA,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B5,SCLA,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B5,SOAS,7,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B6,LEMA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B6,SCLA,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,B6,SOAS,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C1,CHFU,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C1,HOMA,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C1,LEMA,2,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C1,SCLA,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C1,SOAS,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C2,CHFU,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C2,LEMA,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C2,SCLA,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C2,SOAS,6,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C3,BEMA,7,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C3,CHFU,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C3,LEMA,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C3,SCLA,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C3,SOAS,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C4,CHFU,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C4,SOAS,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C5,CHFU,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C5,LEMA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C5,SCLA,1,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C5,SOAS,9,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C6,BEMA,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C6,CHFU,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C6,LEMA,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C6,SCLA,11,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,C6,SOAS,21,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D1,CHFU,13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D1,LEMA,6,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D1,SOAS,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D2,BEMA,11,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D2,CHFU,11,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D2,HOMA,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D2,SOAS,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D3,CHFU,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D3,LEMA,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D3,POMA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D3,SCLA,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D3,SOAS,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D4,SOAS,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D5,LEMA,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D5,SCLA,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D5,SOAS,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D6,CHFU,3,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D6,CHMI,8,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D6,LEMA,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,D6,SOAS,11,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E1,CHFU,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E1,LEMA,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E1,SOAS,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,CHFU,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,HOMA,1,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,LEMA,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,POMA,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,SCLA,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
9,E2,SOAS,2,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A1,CETE,22,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A1,PAIN,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A1,PLCO,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A2,CETE,9,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A2,PAIN,1,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A3,CETE,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A3,PAIN,1,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A3,PLCO,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A4,CETE,8,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A4,MESU,110,0,0,2,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A4,PAIN,1,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A4,PLCO,2,0,0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A5,PAIN,2,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A6,CETE,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A6,MESU,37,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A6,PAIN,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,A6,PLCO,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,CETE,12,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,MESU,33,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,PAIN,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,PLCO,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,POMO,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,13,5,2021,second of the plot,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,POMO,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B1,POMO,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B2,CETE,7,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B2,PAIN,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B2,POMO,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B3,CETE,27,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B3,PAIN,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B3,PLCO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B3,POMO,1,0,0,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B4,CETE,8,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B4,MESU,110,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B4,PAIN,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B4,PLCO,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B5,PAIN,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B5,POMO,1,0,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,second of the plot,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B5,POMO,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B6,CETE,7,0,0,2,4,0,0,0,2,0,0,0,0,0,0,1,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B6,MESU,48,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B6,PAIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B6,PLCO,1,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,B6,POMO,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,3,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C1,CETE,5,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C1,MESU,22,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C1,PAIN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C1,PLCO,1,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C2,CETE,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C2,MESU,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C2,PAIN,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C2,POMO,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C3,CETE,8,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C3,PAIN,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C3,PLCO,1,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C4,CETE,5,0,0,1,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C4,MESU,11,0,0,2,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C4,PAIN,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C4,POMO,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C5,CETE,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C5,PAIN,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C5,PLCO,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C5,POMO,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
7,C6,CETE,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
