"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","FRPU","SUSP","COSQ","CRCR","DA","LYTR","MEPO","RAPE","seed","ANAR","ACHI","comments","ARTE","NEWGRASS","observers","Amaranthaceae","Asteraceae","Brassicaceae","Caryophyllaceae","Convolvulaceae","Fabaceae","Frankeniaceae","Gentianaceae","Lythraceae","Plantaginaceae","Poaceae","Primulacea","Ranunculuc","Forb","Grass","abundant","rare"
"8169",2,4,2019,9,"B2","POMO",2,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,1,0,0,1,0,0,1,0,0,30,0,0,3,30,31,2
"8170",2,4,2019,9,"B2","SOAS",6,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258,0,0,"0",0,0,"0",0,0,0,0,0,1,0,0,0,0,40,0,0,1,40,40,1
"8171",2,4,2019,9,"B3","POMO",2,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,0,0,0,0,1,0,0,0,0,26,0,0,1,26,25,2
"8172",2,4,2019,9,"B3","SOAS",8,0,1,0,0,0,2,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,344,0,0,"0",0,0,"0",0,4,0,0,0,0,0,0,0,0,30,0,0,4,30,33,1
"8173",2,4,2019,9,"B4","POMO",3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0
"8174",2,4,2019,9,"B4","SOAS",11,0,1,0,0,0,0,0,0,15,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,473,0,0,"0",0,0,"0",0,3,0,0,0,2,0,0,0,0,16,0,0,5,16,16,5
"8175",2,4,2019,9,"B5","POMO",2,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,10,0,0,1,10,11,0
"8176",2,4,2019,9,"B5","SOAS",7,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,301,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,30,1
"8177",2,4,2019,9,"B6","POMO",2,0,0,0,0,0,1,0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,26,0,0,2,26,26,2
"8178",2,4,2019,9,"B6","SOAS",6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,258,0,0,"0",0,0,"0",0,1,0,0,0,1,0,0,0,0,30,0,0,2,30,30,2
"8179",2,4,2019,9,"C1","POMO",2,0,2,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,27,0,0,2,27,29,0
"8180",2,4,2019,9,"C1","SOAS",7,0,1,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,25,0,0,2,25,27,0
"8181",2,4,2019,9,"C2","POMO",1,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,20,0,0,2,20,22,0
"8182",2,4,2019,9,"C2","SOAS",6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,258,0,0,"0",0,0,"0",0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,2,2
"8183",2,4,2019,9,"C3","POMO",1,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,21,0,0,1,21,22,0
"8184",2,4,2019,9,"C4","POMO",1,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,30,0,0,2,30,31,1
"8185",2,4,2019,9,"C4","SOAS",5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"8186",2,4,2019,9,"C5","POMO",1,0,1,0,0,1,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,31,0,0,2,31,32,1
"8187",2,4,2019,9,"C5","SOAS",7,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8188",2,4,2019,9,"C6","POMO",2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,3,0,0,0,1,0,0,0,0,3,0,0,4,3,2,5
"8189",2,4,2019,9,"C6","SOAS",11,0,0,0,0,0,0,0,0,30,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,473,0,0,"0",0,0,"0",0,2,0,0,0,2,0,0,0,0,32,0,0,4,32,30,6
"8190",2,4,2019,9,"D1","POMO",1,0,1,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8191",2,4,2019,9,"D2","POMO",1,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,10,0,0,2,10,12,0
"8192",2,4,2019,9,"D3","POMO",1,0,2,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,4,5,0,0,6,5,7,4
"8193",2,4,2019,9,"D4","POMO",2,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,3,0,0,0,0,0,0,0,0,20,0,0,3,20,22,1
"8194",2,4,2019,9,"D4","SOAS",9,0,2,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,"0",0,0,"0",0,4,0,0,0,0,0,0,0,0,10,0,0,4,10,14,0
"8195",2,4,2019,9,"D5","POMO",1,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,3,0,0,0,0,0,0,0,0,10,0,0,3,10,12,1
"8196",2,4,2019,9,"D5","SOAS",12,0,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,12,0,0,1,12,13,0
"8197",2,4,2019,9,"D6","POMO",1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,25,0
"8198",2,4,2019,9,"D6","SOAS",12,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,516,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,20,0,0,2,20,21,1
"8199",2,4,2019,9,"E4","POMO",1,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,10,0,0,2,10,12,0
"8200",2,4,2019,9,"E5","POMO",3,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,373,0,0,"0",0,0,"0",0,5,0,0,0,0,0,0,0,0,20,0,0,5,20,23,2
"8201",2,4,2019,9,"E6","POMO",2,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.666666666667,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,10,0,0,2,10,11,1
"8202",2,4,2019,9,"E6","SOAS",8,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,344,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,20,0,0,2,20,21,1
"8203",2,4,2019,9,"F4","POMO",1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0
"8204",2,4,2019,9,"F5","POMO",1,0,2,0,0,20,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,3,0,0,0,0,0,0,0,0,25,0,0,3,25,27,1
"8205",2,4,2019,9,"F6","POMO",1,0,1,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.333333333333,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,20,0,0,1,20,21,0
"8206",9,4,2019,1,"A1","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8207",9,4,2019,1,"A2","HOMA",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,40,0
"8208",9,4,2019,1,"A3","HOMA",1,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,40,0,0,1,40,41,0
"8209",9,4,2019,1,"A4","HOMA",1,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,40,0,0,1,40,41,0
"8210",9,4,2019,1,"A5","HOMA",1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,35,0
"8211",9,4,2019,1,"A6","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8212",9,4,2019,1,"B1","HOMA",1,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,40,0,0,2,40,42,0
"8213",9,4,2019,1,"B2","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8214",9,4,2019,1,"B3","HOMA",1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,35,0,0,2,35,37,0
"8215",9,4,2019,1,"B4","HOMA",1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,35,0,0,2,35,37,0
"8216",9,4,2019,1,"B5","HOMA",1,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,40,0,0,2,40,42,0
"8217",9,4,2019,1,"B6","HOMA",1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,1,0,0,0,0,35,0,0,1,35,35,1
"8218",9,4,2019,1,"C1","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8219",9,4,2019,1,"C2","HOMA",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,40,0
"8220",9,4,2019,1,"C3","HOMA",1,0,0,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,36,0,0,1,36,37,0
"8221",9,4,2019,1,"C4","HOMA",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,40,0
"8222",9,4,2019,1,"C5","HOMA",1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,20,0,0,2,20,22,0
"8223",9,4,2019,1,"C6","HOMA",1,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,41,0,0,1,41,42,0
"8224",9,4,2019,1,"D1","HOMA",1,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,30,0,0,2,30,32,0
"8225",9,4,2019,1,"D2","HOMA",1,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,30,0,0,2,30,32,0
"8226",9,4,2019,1,"D3","HOMA",1,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,25,0,0,2,25,27,0
"8227",9,4,2019,1,"D4","HOMA",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,40,0
"8228",9,4,2019,1,"D5","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8229",9,4,2019,1,"D6","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8230",9,4,2019,1,"E1","HOMA",1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,35,0,0,3,35,37,1
"8231",9,4,2019,1,"E2","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8232",9,4,2019,1,"E3","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,1,0,0,0,0,35,0,0,2,35,36,1
"8233",9,4,2019,1,"E4","HOMA",1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,35,0,0,3,35,37,1
"8234",9,4,2019,1,"E5","HOMA",1,0,0,0,0,30,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,3,0,0,0,2,0,0,0,0,30,0,0,5,30,33,2
"8235",9,4,2019,1,"E6","HOMA",1,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,30,0,0,2,30,32,0
"8236",9,4,2019,1,"F1","HOMA",1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,35,0
"8237",9,4,2019,1,"F2","HOMA",1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,40,0
"8238",9,4,2019,1,"F3","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8239",9,4,2019,1,"F4","HOMA",1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,2,0,0,0,0,25,0,0,2,25,25,2
"8240",9,4,2019,1,"F5","HOMA",1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,1,0,0,0,0,30,0,0,1,30,30,1
"8241",9,4,2019,1,"F6","HOMA",1,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,40,0,0,2,40,42,0
"8242",9,4,2019,2,"A1","HOMA",1,0,0,0,0,20,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,3,0,0,0,0,21,0,0,5,21,23,3
"8243",9,4,2019,2,"A2","HOMA",1,0,0,0,0,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,30,0,0,3,30,32,1
"8244",9,4,2019,2,"A3","HOMA",1,0,0,0,0,30,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,33,0,0,1,33,34,0
"8245",9,4,2019,2,"A4","HOMA",1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,1,0,0,0,0,25,0,0,2,25,26,1
"8246",9,4,2019,2,"A5","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8247",9,4,2019,2,"A6","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8248",9,4,2019,2,"B1","HOMA",1,0,0,0,0,30,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,32,0,0,3,32,34,1
"8249",9,4,2019,2,"B2","HOMA",1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,25,0,0,1,25,26,0
"8250",9,4,2019,2,"B3","HOMA",1,0,0,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,36,0,0,1,36,37,0
"8251",9,4,2019,2,"B4","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,30,0,0,1,30,31,0
"8252",9,4,2019,2,"B5","HOMA",1,0,0,0,0,25,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,4,0,0,0,2,0,0,0,0,25,0,0,6,25,29,2
"8253",9,4,2019,2,"B6","HOMA",1,0,0,0,0,25,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,3,0,0,0,0,0,0,0,0,30,0,0,3,30,33,0
"8254",9,4,2019,2,"C1","HOMA",1,0,0,0,0,20,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,3,0,0,0,2,0,0,0,0,20,0,0,5,20,23,2
"8255",9,4,2019,2,"C2","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,1,0,0,0,0,35,0,0,2,35,36,1
"8256",9,4,2019,2,"C3","HOMA",1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,3,0,0,0,0,25,0,0,3,25,25,3
"8257",9,4,2019,2,"C4","HOMA",1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,3,0,0,0,0,20,0,0,3,20,20,3
"8258",9,4,2019,2,"C5","HOMA",1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,3,0,0,0,0,20,0,0,4,20,21,3
"8259",9,4,2019,2,"C6","HOMA",1,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,5,0,0,0,0,0,0,0,0,20,0,0,5,20,25,0
"8260",9,4,2019,2,"D1","HOMA",1,0,0,0,0,20,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,2,0,0,0,0,22,0,0,4,22,24,2
"8261",9,4,2019,2,"D2","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,2,0,0,0,0,30,0,0,3,30,31,2
"8262",9,4,2019,2,"D3","HOMA",1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,5,0,0,0,0,10,0,0,7,10,12,5
"8263",9,4,2019,2,"D4","HOMA",1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,3,0,0,0,4,0,0,0,0,10,0,0,7,10,13,4
"8264",9,4,2019,2,"D5","HOMA",1,0,0,0,0,15,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,2,0,0,0,0,16,0,0,3,16,17,2
"8265",9,4,2019,2,"D6","HOMA",1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,20,0,0,2,20,22,0
"8266",9,4,2019,2,"E1","HOMA",1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,2,0,0,0,0,20,0,0,2,20,20,2
"8267",9,4,2019,2,"E2","HOMA",1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,5,0,0,0,0,15,0,0,5,15,15,5
"8268",9,4,2019,2,"E3","HOMA",1,0,0,0,0,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,25,0,0,3,25,27,1
"8269",9,4,2019,2,"E4","HOMA",1,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,0,0,0,0,0,30,0,0,2,30,32,0
"8270",9,4,2019,2,"E5","HOMA",1,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,4,0,0,0,0,0,0,0,0,30,0,0,4,30,34,0
"8271",9,4,2019,2,"E6","HOMA",1,0,0,0,0,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,25,0,0,3,25,27,1
"8272",9,4,2019,2,"F1","HOMA",1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,2,0,0,0,0,20,0,0,4,20,22,2
"8273",9,4,2019,2,"F2","HOMA",1,0,0,0,0,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,2,0,0,0,1,0,0,0,0,25,0,0,3,25,27,1
"8274",9,4,2019,2,"F3","HOMA",1,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,35,0,0,1,35,36,0
"8275",9,4,2019,2,"F4","HOMA",1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,1,0,0,0,0,30,0,0,2,30,31,1
"8276",9,4,2019,2,"F5","HOMA",1,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,41,0
"8277",9,4,2019,2,"F6","HOMA",1,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"0",0,0,"0",0,1,0,0,0,0,0,0,0,0,40,0,0,1,40,41,0
