day,month,year,plot,focal,subplot,code.plant,family,class,fruit,seed,abundance
23,4,2020,5,LEMA,F3,PUPA,Asteraceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,SCLA,Asteraceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,SOAS,Asteraceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,COSQ,Brassicaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,SPRU,Caryophyllaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,MEEL,Fabaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,MEPO,Fabaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,MESU,Fabaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,FRPU,Frankeniaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,CETE,Gentianaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,LYTR,Lythraceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,PLCO,Plantaginaceae,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,ANAR,Primulacea,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,RAPE,Ranunculuc,Forb,3,140.818683271104,0
23,4,2020,5,LEMA,F3,HOMA,Poaceae,Grass,3,140.818683271104,0
23,4,2020,5,LEMA,F3,PAIN,Poaceae,Grass,3,140.818683271104,0
23,4,2020,5,LEMA,F3,POMA,Poaceae,Grass,3,140.818683271104,0
23,4,2020,5,LEMA,F3,POMO,Poaceae,Grass,3,140.818683271104,0
9,4,2021,7,HOMA,F1,BEMA,Amaranthaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,SASO,Amaranthaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,SUSP,Amaranthaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,ACHI,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,CHFU,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,CHMI,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,LEMA,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,PUPA,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,SCLA,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,SOAS,Asteraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,COSQ,Brassicaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,SPRU,Caryophyllaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,MEEL,Fabaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,MEPO,Fabaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,MESU,Fabaceae,Forb,3,140.8757933440313,2
9,4,2021,7,HOMA,F1,FRPU,Frankeniaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,CETE,Gentianaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,LYTR,Lythraceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,PLCO,Plantaginaceae,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,ANAR,Primulacea,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,RAPE,Ranunculuc,Forb,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,HOMA,Poaceae,Grass,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,PAIN,Poaceae,Grass,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,POMA,Poaceae,Grass,3,140.8757933440313,0
9,4,2021,7,HOMA,F1,POMO,Poaceae,Grass,3,140.8757933440313,0
15,4,2020,3,HOMA,B6,BEMA,Amaranthaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,SASO,Amaranthaceae,Forb,4,140.89194758025639,4
15,4,2020,3,HOMA,B6,SUSP,Amaranthaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,ACHI,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,CHFU,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,CHMI,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,LEMA,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,PUPA,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,SCLA,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,SOAS,Asteraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,COSQ,Brassicaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,SPRU,Caryophyllaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,MEEL,Fabaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,MEPO,Fabaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,MESU,Fabaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,FRPU,Frankeniaceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,CETE,Gentianaceae,Forb,4,140.89194758025639,4
15,4,2020,3,HOMA,B6,LYTR,Lythraceae,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,PLCO,Plantaginaceae,Forb,4,140.89194758025639,1
15,4,2020,3,HOMA,B6,ANAR,Primulacea,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,RAPE,Ranunculuc,Forb,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,HOMA,Poaceae,Grass,4,140.89194758025639,3
15,4,2020,3,HOMA,B6,PAIN,Poaceae,Grass,4,140.89194758025639,3
15,4,2020,3,HOMA,B6,POMA,Poaceae,Grass,4,140.89194758025639,0
15,4,2020,3,HOMA,B6,POMO,Poaceae,Grass,4,140.89194758025639,0
9,4,2021,7,LEMA,C1,BEMA,Amaranthaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,SASO,Amaranthaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,SUSP,Amaranthaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,ACHI,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,CHFU,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,CHMI,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,LEMA,Asteraceae,Forb,2,140.96136025789514,6
9,4,2021,7,LEMA,C1,PUPA,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,SCLA,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,SOAS,Asteraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,COSQ,Brassicaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,SPRU,Caryophyllaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,MEEL,Fabaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,MEPO,Fabaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,MESU,Fabaceae,Forb,2,140.96136025789514,1
9,4,2021,7,LEMA,C1,FRPU,Frankeniaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,CETE,Gentianaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,LYTR,Lythraceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,PLCO,Plantaginaceae,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,ANAR,Primulacea,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,RAPE,Ranunculuc,Forb,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,HOMA,Poaceae,Grass,2,140.96136025789514,1
9,4,2021,7,LEMA,C1,PAIN,Poaceae,Grass,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,POMA,Poaceae,Grass,2,140.96136025789514,0
9,4,2021,7,LEMA,C1,POMO,Poaceae,Grass,2,140.96136025789514,0
9,4,2021,3,HOMA,E5,BEMA,Amaranthaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,SASO,Amaranthaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,SUSP,Amaranthaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,ACHI,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,CHFU,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,CHMI,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,LEMA,Asteraceae,Forb,1,141.04851057114138,5
9,4,2021,3,HOMA,E5,PUPA,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,SCLA,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,SOAS,Asteraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,COSQ,Brassicaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,SPRU,Caryophyllaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,MEEL,Fabaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,MEPO,Fabaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,MESU,Fabaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,FRPU,Frankeniaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,CETE,Gentianaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,LYTR,Lythraceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,PLCO,Plantaginaceae,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,ANAR,Primulacea,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,RAPE,Ranunculuc,Forb,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,HOMA,Poaceae,Grass,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,PAIN,Poaceae,Grass,1,141.04851057114138,1
9,4,2021,3,HOMA,E5,POMA,Poaceae,Grass,1,141.04851057114138,0
9,4,2021,3,HOMA,E5,POMO,Poaceae,Grass,1,141.04851057114138,0
9,4,2021,8,CHFU,E4,BEMA,Amaranthaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,SASO,Amaranthaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,SUSP,Amaranthaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,ACHI,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,CHFU,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,CHMI,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,LEMA,Asteraceae,Forb,2,141.38144702122383,3
9,4,2021,8,CHFU,E4,PUPA,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,SCLA,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,SOAS,Asteraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,COSQ,Brassicaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,SPRU,Caryophyllaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,MEEL,Fabaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,MEPO,Fabaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,MESU,Fabaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,FRPU,Frankeniaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,CETE,Gentianaceae,Forb,2,141.38144702122383,7
9,4,2021,8,CHFU,E4,LYTR,Lythraceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,PLCO,Plantaginaceae,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,ANAR,Primulacea,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,RAPE,Ranunculuc,Forb,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,HOMA,Poaceae,Grass,2,141.38144702122383,1
9,4,2021,8,CHFU,E4,PAIN,Poaceae,Grass,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,POMA,Poaceae,Grass,2,141.38144702122383,0
9,4,2021,8,CHFU,E4,POMO,Poaceae,Grass,2,141.38144702122383,0
9,4,2019,6,HOMA,D3,BEMA,Amaranthaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,SASO,Amaranthaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,SUSP,Amaranthaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,ACHI,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,CHFU,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,CHMI,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,LEMA,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,PUPA,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,SCLA,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,SOAS,Asteraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,COSQ,Brassicaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,SPRU,Caryophyllaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,MEEL,Fabaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,MEPO,Fabaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,MESU,Fabaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,FRPU,Frankeniaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,CETE,Gentianaceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,LYTR,Lythraceae,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,PLCO,Plantaginaceae,Forb,1,141.45558773348088,1
9,4,2019,6,HOMA,D3,ANAR,Primulacea,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,RAPE,Ranunculuc,Forb,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,HOMA,Poaceae,Grass,1,141.45558773348088,25
9,4,2019,6,HOMA,D3,PAIN,Poaceae,Grass,1,141.45558773348088,0
9,4,2019,6,HOMA,D3,POMA,Poaceae,Grass,1,141.45558773348088,15
9,4,2019,6,HOMA,D3,POMO,Poaceae,Grass,1,141.45558773348088,0
23,4,2020,4,HOMA,F5,BEMA,Amaranthaceae,Forb,1,141.49391756929393,3
23,4,2020,4,HOMA,F5,SASO,Amaranthaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,SUSP,Amaranthaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,ACHI,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,CHFU,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,CHMI,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,LEMA,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,PUPA,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,SCLA,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,SOAS,Asteraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,COSQ,Brassicaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,SPRU,Caryophyllaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,MEEL,Fabaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,MEPO,Fabaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,MESU,Fabaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,FRPU,Frankeniaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,CETE,Gentianaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,LYTR,Lythraceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,PLCO,Plantaginaceae,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,ANAR,Primulacea,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,RAPE,Ranunculuc,Forb,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,HOMA,Poaceae,Grass,1,141.49391756929393,5
23,4,2020,4,HOMA,F5,PAIN,Poaceae,Grass,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,POMA,Poaceae,Grass,1,141.49391756929393,0
23,4,2020,4,HOMA,F5,POMO,Poaceae,Grass,1,141.49391756929393,0
27,5,2020,9,CETE,E6,BEMA,Amaranthaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,SASO,Amaranthaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,SUSP,Amaranthaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,ACHI,Asteraceae,Forb,2,141.85110068222707,1
27,5,2020,9,CETE,E6,CHFU,Asteraceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,CHMI,Asteraceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,LEMA,Asteraceae,Forb,2,141.85110068222707,2
27,5,2020,9,CETE,E6,PUPA,Asteraceae,Forb,2,141.85110068222707,1
27,5,2020,9,CETE,E6,SCLA,Asteraceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,SOAS,Asteraceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,COSQ,Brassicaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,SPRU,Caryophyllaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,MEEL,Fabaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,MEPO,Fabaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,MESU,Fabaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,FRPU,Frankeniaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,CETE,Gentianaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,LYTR,Lythraceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,PLCO,Plantaginaceae,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,ANAR,Primulacea,Forb,2,141.85110068222707,1
27,5,2020,9,CETE,E6,RAPE,Ranunculuc,Forb,2,141.85110068222707,0
27,5,2020,9,CETE,E6,HOMA,Poaceae,Grass,2,141.85110068222707,0
27,5,2020,9,CETE,E6,PAIN,Poaceae,Grass,2,141.85110068222707,0
27,5,2020,9,CETE,E6,POMA,Poaceae,Grass,2,141.85110068222707,0
27,5,2020,9,CETE,E6,POMO,Poaceae,Grass,2,141.85110068222707,0
1,4,2020,8,CHFU,C2,BEMA,Amaranthaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,SASO,Amaranthaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,SUSP,Amaranthaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,ACHI,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,CHFU,Asteraceae,Forb,6,142.1479726715773,3
1,4,2020,8,CHFU,C2,CHMI,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,LEMA,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,PUPA,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,SCLA,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,SOAS,Asteraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,COSQ,Brassicaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,SPRU,Caryophyllaceae,Forb,6,142.1479726715773,3
1,4,2020,8,CHFU,C2,MEEL,Fabaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,MEPO,Fabaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,MESU,Fabaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,FRPU,Frankeniaceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,CETE,Gentianaceae,Forb,6,142.1479726715773,1
1,4,2020,8,CHFU,C2,LYTR,Lythraceae,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,PLCO,Plantaginaceae,Forb,6,142.1479726715773,1
1,4,2020,8,CHFU,C2,ANAR,Primulacea,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,RAPE,Ranunculuc,Forb,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,HOMA,Poaceae,Grass,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,PAIN,Poaceae,Grass,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,POMA,Poaceae,Grass,6,142.1479726715773,0
1,4,2020,8,CHFU,C2,POMO,Poaceae,Grass,6,142.1479726715773,0
9,4,2021,7,HOMA,E1,BEMA,Amaranthaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,SASO,Amaranthaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,SUSP,Amaranthaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,ACHI,Asteraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,CHFU,Asteraceae,Forb,1,142.64380111057162,1
9,4,2021,7,HOMA,E1,CHMI,Asteraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,LEMA,Asteraceae,Forb,1,142.64380111057162,2
9,4,2021,7,HOMA,E1,PUPA,Asteraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,SCLA,Asteraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,SOAS,Asteraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,COSQ,Brassicaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,SPRU,Caryophyllaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,MEEL,Fabaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,MEPO,Fabaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,MESU,Fabaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,FRPU,Frankeniaceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,CETE,Gentianaceae,Forb,1,142.64380111057162,3
9,4,2021,7,HOMA,E1,LYTR,Lythraceae,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,PLCO,Plantaginaceae,Forb,1,142.64380111057162,2
9,4,2021,7,HOMA,E1,ANAR,Primulacea,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,RAPE,Ranunculuc,Forb,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,HOMA,Poaceae,Grass,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,PAIN,Poaceae,Grass,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,POMA,Poaceae,Grass,1,142.64380111057162,0
9,4,2021,7,HOMA,E1,POMO,Poaceae,Grass,1,142.64380111057162,0
9,4,2021,1,LEMA,C3,BEMA,Amaranthaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,SASO,Amaranthaceae,Forb,4,142.81311608301652,1
9,4,2021,1,LEMA,C3,SUSP,Amaranthaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,ACHI,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,CHFU,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,CHMI,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,LEMA,Asteraceae,Forb,4,142.81311608301652,4
9,4,2021,1,LEMA,C3,PUPA,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,SCLA,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,SOAS,Asteraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,COSQ,Brassicaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,SPRU,Caryophyllaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,MEEL,Fabaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,MEPO,Fabaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,MESU,Fabaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,FRPU,Frankeniaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,CETE,Gentianaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,LYTR,Lythraceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,PLCO,Plantaginaceae,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,ANAR,Primulacea,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,RAPE,Ranunculuc,Forb,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,HOMA,Poaceae,Grass,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,PAIN,Poaceae,Grass,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,POMA,Poaceae,Grass,4,142.81311608301652,0
9,4,2021,1,LEMA,C3,POMO,Poaceae,Grass,4,142.81311608301652,0
9,4,2021,8,LEMA,F4,BEMA,Amaranthaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,SASO,Amaranthaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,SUSP,Amaranthaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,ACHI,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,CHFU,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,CHMI,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,LEMA,Asteraceae,Forb,5,142.8737187548356,5
9,4,2021,8,LEMA,F4,PUPA,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,SCLA,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,SOAS,Asteraceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,COSQ,Brassicaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,SPRU,Caryophyllaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,MEEL,Fabaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,MEPO,Fabaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,MESU,Fabaceae,Forb,5,142.8737187548356,0
9,4,2021,8,LEMA,F4,FRPU,Frankeniaceae,Forb,5,142.8737187548356,0
